Y Std	Y Upper Quartile	X Mean	Y Median	Y Lower Quartile	X Center	Y Mean	Count
nan	nan	nan	nan	nan	3.6216678344652173	nan	0
nan	nan	nan	nan	nan	3.660883520739727	nan	0
nan	nan	nan	nan	nan	3.700099207014237	nan	0
nan	nan	nan	nan	nan	3.7393148932887468	nan	0
14.517755197522092	-42.83810299023844	3.770926687817589	-57.35585818776053	-71.87361338528262	3.778530579563257	-57.35585818776053	8192
0.0	3.507401245507026	3.8072336367182085	3.507401245507026	3.507401245507026	3.8177462658377666	3.507401245507026	4096
29.81753281222233	38.677104276938735	3.862611998758025	-16.36675911893235	-30.4202229137436	3.856961952112276	-2.703292585245739	12288
182.35418203512432	342.206389556065	3.8965894458138597	-3.0329570281091947	-75.86401169022065	3.896177638386786	87.76980694591172	12288
0.0	-30.822531272513515	3.9401694578585182	-30.822531272513515	-30.822531272513515	3.9353933246612955	-30.822531272513515	4096
36.33718156989312	10.122273774682071	3.967510158024144	-2.924742604282983	-18.315573479879276	3.9746090109358057	-6.867848511614102	20480
12.026283880508023	49.77341972178965	4.012251733245391	38.89805149326912	33.28808120420308	4.013824697210316	37.941547163334874	20480
30.697062082142555	40.49123686225789	4.059212104542704	27.2806121064159	14.181393073575919	4.053040383484825	27.39201782941791	16384
23.97337419286374	9.515039430929619	4.087480933858602	-2.917066404833804	-21.835241114544942	4.092256069759335	-9.40313527878152	16384
24.389055386958034	28.95710051786773	4.135925749097978	1.1143624936830747	-21.32345818085014	4.131471756033845	3.3594204409721766	28672
21.571265617965793	11.635122078767381	4.173128970226182	1.102995404702142	-13.975558199121224	4.170687442308354	2.507749411862733	32768
14.683086536898028	4.122440029019344	4.209894622311375	-4.392442012875108	-16.577288035858146	4.209903128582864	-4.72528973973347	77824
16.77732603280266	12.954091126876847	4.250796129011696	-3.131684752763249	-13.283019175628397	4.249118814857374	1.3023249443384783	110592
11.67134272981546	6.688172565649666	4.287581464424385	0.5313683761355605	-7.599085672374258	4.288334501131884	-1.679559509776904	114688
11.109347451528325	4.446783026370213	4.329732654730315	-0.42146828519435076	-9.356896760549716	4.327550187406394	-1.3525642085954226	118784
10.361652359280832	4.726225970267478	4.363738941825199	-4.9376553266843075	-9.510327058658731	4.366765873680904	-4.340458682727785	106496
9.347962548379035	7.822862794919274	4.405406835369409	-0.3345085455248409	-5.20938339584427	4.405981559955413	1.5848065970033227	122880
10.869389676558951	7.721171783140562	4.445458401020055	4.16124278440202	-4.787932828261546	4.445197246229924	1.6817357303660525	126976
9.132911242594057	2.5476516223625367	4.480898643725022	-2.9570648494973284	-7.273179969010926	4.4844129325044335	-2.5846197590613946	114688
8.080075971828606	5.2124789719109685	4.5255362055333554	-1.9342693406679246	-6.914765923107552	4.523628618778943	-0.7988424589408775	110592
12.104073088048324	14.443650596787847	4.562730076888824	3.0101009814270583	-3.8289905287683723	4.562844305053453	2.6294176616478984	110592
13.786799486031548	9.82090500071945	4.605729931385785	0.3159214075544696	-6.271434726267898	4.6020599913279625	-0.6349911467416405	98304
8.941166390802646	7.0663329741837515	4.644019745239586	3.1848861949983984	-2.565509305870364	4.641275677602472	2.381144296573478	94208
10.574091479697433	8.796848106858306	4.685609675200249	0.982991472712456	-3.2338451352297852	4.680491363876982	2.3877778393749534	106496
16.63782268576079	3.1805078060060623	4.720360351249753	-2.235968486071215	-5.872552644455936	4.7197070501514915	-4.082135223554461	36864
