T([S III])	T1	T2	T3
5098.0392156862745	57702262.79638672	5823826.875	12359340.71875
5294.117647058823	104710946.27685547	8804129.3125	18202027.8125
5490.196078431372	171701071.0336914	18421921.046875	0.0
5686.274509803921	227580404.59570312	20620329.27734375	0.0
5882.35294117647	355131203.3171387	0.0	0.0
6078.431372549019	545621917.8620605	0.0	0.0
6274.509803921568	910216741.6020508	15006788.34375	10438875.34375
6470.588235294118	1545391861.2670898	7378905.84375	16895380.171875
6666.666666666667	2661128478.116211	7845793.0	10801813.125
6862.745098039216	4579331154.504395	20176499.953125	33373734.9375
7058.823529411765	8080946764.320068	190648539.25	36676699.71875
7254.901960784314	14216722033.608643	1234096940.9375	213252591.59375
7450.980392156863	24799911423.84131	3755701999.1015625	915073895.75
7647.058823529413	43445036333.35083	13966763819.03125	4085029583.140625
7843.137254901962	69930172462.70117	45583847525.5625	13979679055.1875
8039.2156862745105	98342630907.24512	104975166636.40625	50360836343.078125
8235.29411764706	110979863366.84961	156138348481.91406	119467202945.14062
8431.372549019608	86116878175.32129	135633633265.04688	155682546735.10938
8627.450980392157	49308742379.42651	74778922148.875	117200706753.29688
8823.529411764706	21591237205.020996	25602846623.507812	58671686279.328125
9019.607843137255	7809773882.905273	5718666325.0625	21077717563.1875
9215.686274509804	3126460392.4936523	1084146627.46875	5366875531.140625
9411.764705882353	1506118208.8256836	182235468.28125	1262565963.5625
9607.843137254902	773582006.5336914	55604846.890625	838179769.03125
9803.921568627451	400086645.85546875	54216403.625	627971960.203125
10000.0	241768081.93603516	33488079.484375	263224056.703125
10196.078431372549	175407996.28710938	39297101.25	384360747.828125
10392.1568627451	116884069.46386719	46836488.28125	278298907.703125
10588.235294117649	90592518.82519531	32030972.53125	282036646.890625
10784.313725490198	80083062.94433594	27878617.234375	203683239.109375
10980.392156862747	67043498.05517578	40318771.34375	156902260.328125
11176.470588235296	61631366.271484375	32215169.78125	200673741.421875
11372.549019607844	51757531.60546875	17299577.15625	172025159.15625
11568.627450980393	27092455.494140625	23510471.34375	143894229.34375
11764.705882352942	20535980.303710938	17208174.75	72557647.125
11960.784313725491	17416438.688476562	0.0	32004411.25
12156.86274509804	19682230.165039062	8127159.53125	123931740.0625
12352.94117647059	15824848.6875	0.0	33222570.15625
12549.019607843138	16066751.450195312	0.0	23771165.625
12745.098039215687	7055137.96484375	8360625.34375	33259289.125
12941.176470588236	15264169.025390625	9206660.453125	52382359.375
13137.254901960785	4271529.314453125	0.0	72546732.921875
13333.333333333334	2902432.580078125	0.0	18829319.375
13529.411764705883	3102048.708984375	0.0	13637686.25
13725.490196078432	4098737.2392578125	0.0	41600562.6875
13921.56862745098	8035210.3671875	0.0	43554324.25
14117.64705882353	5800272.1328125	0.0	45986435.0625
14313.725490196079	1482537.2705078125	0.0	10767787.3125
14509.803921568628	1385671.322265625	0.0	42331578.890625
14705.882352941177	5393821.376953125	0.0	0.0
14901.960784313726	1341382.25390625	0.0	11895283.46875
