Y Lower Quartile	Y Upper Quartile	X Mean	Y Median	X Center	Count	Y Mean	Y Std
-0.5698080179153697	0.6260928909815373	3.6216081735088705	-0.05785799301817754	3.6216678344652173	264	0.01964424787260721	0.7107191824377773
-0.6497195358919043	0.6039272788761476	3.6611661380029146	-0.11350844141252069	3.660883520739727	364	-0.0539021509705017	0.7653450131135652
-0.5381637965567155	0.8107833872923607	3.699184536653771	-0.13547991899437986	3.700099207014237	436	0.027105163774870905	0.8386881004354347
-0.6114103129032848	0.5994006773697498	3.739439400675411	-0.041950935658768854	3.7393148932887468	568	0.007663376826947017	0.7620019313315526
-0.801715738080044	0.3972212467465864	3.7782585574915317	-0.1873051459822066	3.778530579563257	796	-0.1750883522621858	0.7528397785058708
-0.7128059100480804	0.5128280283931073	3.8193656765111315	-0.2260754359925815	3.8177462658377666	1044	-0.11467101729905328	0.7817995974293565
-0.6458253374386533	0.33550568091742416	3.8584056348071836	-0.22216691152954127	3.856961952112276	1128	-0.10621509614211262	0.73852397951363
-0.6383494460198658	0.45391400491004497	3.896748429200407	-0.07247569266430616	3.896177638386786	1460	-0.08891742843680552	0.7523903785501439
-0.6721053157030044	0.5010890390099614	3.9360298753660996	-0.05261764783544856	3.9353933246612955	2012	-0.05569677682074058	0.7822843110744302
-0.6387837166528607	0.5447238064319384	3.9758958932556063	-0.08351365862213142	3.9746090109358057	2284	-0.05530520699812383	0.7694369730495308
-0.6532139094811029	0.4726291697064428	4.014361249186197	-0.08839005576331505	4.013824697210316	2848	-0.06562931581025189	0.7660406844694782
-0.7037980686479992	0.4700307991135801	4.054030654179832	-0.10342191140913166	4.053040383484825	3684	-0.09118426356586372	0.7621163400829883
-0.5651258087791629	0.5577861587953361	4.0932962693199375	-0.005633230117097808	4.092256069759335	4952	-0.004774640606765784	0.7581124751021809
-0.637873302293094	0.47626142430573276	4.132915508481187	-0.09213230998771563	4.131471756033845	7144	-0.08411702521406364	0.7456185806309709
-0.5911636832698375	0.4753962425864766	4.172042795136625	-0.050498534072422385	4.170687442308354	10004	-0.04546314362334791	0.7257840736259721
-0.5842227413372663	0.4892337698668894	4.210998266081538	-0.04495961081649422	4.209903128582864	15188	-0.039231893265711894	0.736461953887198
-0.5885415902908187	0.48629818877252884	4.250180009425056	-0.038964784009569264	4.249118814857374	20392	-0.03794122144752726	0.7366731106963884
-0.5658374068443823	0.45003387808787876	4.289085315950468	-0.05165434165017988	4.288334501131884	26604	-0.04760913016966196	0.719332718033782
-0.5491455339262332	0.45557431867845777	4.327953283036445	-0.01828299346520269	4.327550187406394	32940	-0.0325330226857965	0.714575678465981
-0.5518179983730866	0.4633742395704492	4.367221258914668	-0.025834303121693436	4.366765873680904	36296	-0.030260447833246464	0.7173674810136831
-0.5376216283055814	0.4666626084688564	4.40638818851006	-0.036106641572986944	4.405981559955413	39408	-0.02808668776291095	0.7055709202708429
-0.520821536868981	0.4544749050426016	4.445244992186372	-0.025049654872794327	4.445197246229924	41640	-0.028487151400855233	0.7027307193544131
-0.5260538655574145	0.4570186959810386	4.4843339798385555	-0.023053034222815454	4.4844129325044335	43440	-0.025521093402261878	0.6982379197026845
-0.5049531601638759	0.4305184073698331	4.523542760355057	-0.019895783817570917	4.523628618778943	43196	-0.034312187589771524	0.6809949304815628
-0.4861523116455863	0.42739166670060874	4.562590570024766	-0.016898093690318673	4.562844305053453	43360	-0.028550657981396062	0.6806381069667348
-0.49523676468135935	0.4129100741291945	4.602042515018023	-0.014564690604091237	4.6020599913279625	43236	-0.03026165555860788	0.6723317280033525
-0.4571402963983062	0.40145152577211274	4.6408971627071365	-0.021642191830615352	4.641275677602472	41688	-0.028547357994847578	0.6567287694285213
-0.4371796302684636	0.4034536684575718	4.679830944477287	-0.007267136215045588	4.680491363876982	37012	-0.01778056952174887	0.6432254299696429
-0.42430107162704667	0.3756926427039854	4.719604110834	-0.0036211721336272236	4.7197070501514915	33264	-0.027076718429651803	0.6313992928649733
-0.40252926867739447	0.3686548943527703	4.759176471273646	-0.0031656335384581905	4.758922736426001	34772	-0.026060866228522984	0.6210046208000515
-0.36349331615951375	0.3519142887946236	4.798748885764542	0.004610833637438416	4.798138422700512	41752	-0.00859227809541108	0.5930737515095857
-0.3729482342977337	0.33500679995144966	4.837385619387602	-0.004331669802759119	4.837354108975021	44208	-0.026093493992384503	0.586385729333244
-0.33181762620829763	0.3009533593847422	4.8769954928863415	-0.002138375063093424	4.876569795249531	48108	-0.021159030438837826	0.5474426786124347
-0.32532990820001206	0.27465245343185746	4.916016094043687	-0.012134126912870732	4.915785481524041	56072	-0.030275638989527155	0.528936137517217
-0.3017209459085471	0.26707898702995037	4.954996092081572	-0.006228380539271348	4.955001167798551	57628	-0.028785196417813085	0.5073027880927791
-0.27913537870034705	0.2501851907432266	4.994477619824528	-0.009425925252109616	4.994216854073061	56512	-0.024674802040814285	0.4827894824333527
-0.2514983414462998	0.24171341429917695	5.033836639947293	0.002534694628599288	5.033432540347571	63728	-0.018320312529824107	0.4557246565980976
-0.23708960140327756	0.21625637897358008	5.072398747512551	-0.004016744792362902	5.07264822662208	65332	-0.022894860625800432	0.42718823137411327
-0.22806624801924963	0.20533413854717072	5.11150314687835	-0.0066073314582379946	5.11186391289659	58708	-0.027584793982802218	0.4097878089532872
