Y Std	Y Mean	Y Median	Y Upper Quartile	Count	X Mean	Y Lower Quartile	X Center
0.08933505858190668	0.020144566502928375	0.023173052791474635	0.05584987899481192	736	3.6241915070483164	-0.03439984158547687	3.6216678344652173
0.07866430507515892	-0.0013071615131662877	-0.0059993889549017	0.05187091422841883	1104	3.6647704523832756	-0.04488115335055642	3.660883520739727
0.07641114838696192	0.0012456228408057033	-0.003812803650835113	0.04920596358474558	2032	3.7029700088030486	-0.050480012190264247	3.700099207014237
0.08681557754686249	0.009665432820380673	0.003646811035190339	0.04338383638053768	2608	3.7403966064270127	-0.0385290107787815	3.7393148932887468
0.08260340121979437	0.0007649349873913888	0.0005987458681935341	0.046983552940008014	4464	3.779894077008076	-0.04819539333928759	3.778530579563257
0.07912258073038181	0.011627358160915032	0.011637894222512213	0.0477211347344326	6016	3.8187465190600864	-0.03172895143531208	3.8177462658377666
0.0702639140558096	0.0038846046579106624	0.0005544205279337539	0.04563502365282496	7456	3.857720019529175	-0.03974433835428612	3.856961952112276
0.0783232238306192	0.008062208626133792	0.0033489081829514325	0.04481130134290699	9216	3.89752491487368	-0.040207864781429035	3.896177638386786
0.0829564593452132	0.010672883933080727	0.00525091549763231	0.043451692302926205	11104	3.935630417164041	-0.03342467893181176	3.9353933246612955
0.07765541892820406	0.007607733507425088	0.0007797617516032521	0.04173826239318327	13488	3.97474650546565	-0.03836096414432743	3.9746090109358057
0.0692999819309552	0.0038712008169320532	-0.0014915415418850551	0.038707383507392994	14816	4.014234117334513	-0.03673376430216811	4.013824697210316
0.06471461230168163	-0.0001578671923714017	-0.0034188758876085392	0.032118497761031574	17488	4.0534453496719625	-0.03826971882817933	4.053040383484825
0.05705492535044057	0.006838491929413914	0.004008697903564286	0.03797375811071278	17984	4.092644872901441	-0.026223126604489007	4.092256069759335
0.05143079382978847	0.0017247510503867972	0.0006319044854113151	0.0311120926460063	22656	4.132649311191085	-0.030178449334408178	4.131471756033845
0.04634500378703296	0.0006417603683946887	0.0005854872944066282	0.026691474225270177	35760	4.172097052190782	-0.026042658549573855	4.170687442308354
0.0448494988869575	0.0023422162395028948	0.0007162224629535577	0.02374864255965782	56160	4.211527561638482	-0.02191641704067494	4.209903128582864
0.03860672323187052	0.00030521469725363075	-0.0005457889485165265	0.021867539366794204	81232	4.249780445915537	-0.021757399033980083	4.249118814857374
0.036256614043121575	1.249240685394433e-06	-0.00020527728644404388	0.01964299141797928	99584	4.289093555900184	-0.020948457406826927	4.288334501131884
0.03260911760265665	-9.954770620476483e-05	-0.0002647999265894268	0.01814150410029039	115344	4.327761344243221	-0.019374853796299503	4.327550187406394
0.029625777585286985	-0.00013772014201649495	-0.00036759707221235236	0.017346135183592203	114640	4.366473048560991	-0.01760182266868689	4.366765873680904
0.0283735613726767	0.0005202654658918191	0.0003963454202908833	0.01711470003135143	115056	4.406021859457994	-0.016440175416221777	4.405981559955413
0.026659563389046025	-0.00034103686547948617	-0.00041758002827794473	0.015399041473062279	117104	4.445142585000186	-0.01651137674400795	4.445197246229924
0.025686341832041833	-0.00020122450455055852	3.0049402589743853e-05	0.014656211389434811	111984	4.484367478843241	-0.015120055048999161	4.4844129325044335
0.024221878972268865	-0.0004735631111550637	-0.0004802128034091216	0.01404849751389602	111296	4.523516863361149	-0.015391357723997285	4.523628618778943
0.02388337132015886	-0.0002967485403357843	-0.0007878746528460107	0.01431597221208007	105072	4.562660903227828	-0.0147500189397678	4.562844305053453
0.023287622541644303	-0.0008603017292855293	-0.0006997550495355576	0.013445225804165965	99008	4.601722988562865	-0.015165834932580615	4.6020599913279625
0.022635162106839884	4.1273472392057244e-05	-0.00019621888209969484	0.014455556809974894	92832	4.640990173219324	-0.01415058838391528	4.641275677602472
0.022238487569243338	0.00014905302670722797	-3.577700198962191e-05	0.013889040774487795	72704	4.679555583381799	-0.01332328206433654	4.680491363876982
0.02129538887960228	-0.00023092510967890107	-3.822698868029863e-05	0.013070979317015006	61104	4.71931836595742	-0.01324655237692604	4.7197070501514915
0.021102542685349533	-0.00012050089655087597	0.00012194312233363534	0.012845897481121018	60176	4.759096950602912	-0.01363672724026582	4.758922736426001
0.020519482786595582	-0.0003471882873245183	-0.0006033241228935514	0.012139056138010562	68768	4.798634715006425	-0.013302785455400173	4.798138422700512
0.020138748030715855	0.0003035802028631114	0.0002767664819582759	0.012817951619282094	67664	4.836714436541207	-0.012733531148300772	4.837354108975021
0.019888038814737028	0.0001591592959841622	0.00035781027993819347	0.012778762205056542	69056	4.877161687356662	-0.012865287332587978	4.876569795249531
0.020055970215523772	0.00018799946774891214	0.0003917549397570063	0.012686240283967023	77120	4.915966582761891	-0.012521024255994249	4.915785481524041
0.020580035896540845	4.889963620163281e-05	-0.00020408081006184357	0.012562674937804205	76080	4.954793637344067	-0.013514855306061302	4.955001167798551
0.021002453846158523	4.320652043426918e-05	-0.000292281929489566	0.013225394517619286	68304	4.994329069394407	-0.0129135305101804	4.994216854073061
0.020663638486420853	0.0003063419246670728	0.0003624416361081261	0.013461341297358709	78256	5.033830868997256	-0.012899392376678248	5.033432540347571
0.020276500736514692	0.0004048809182513337	-7.750793774973563e-05	0.013258921060566047	74656	5.072316310080232	-0.01270928664065353	5.07264822662208
0.02029332072937364	4.86277688253574e-06	-0.00011050717772938269	0.012371900148175052	66352	5.111306452641267	-0.01303658334298996	5.11186391289659
0.021176271230827066	9.388536124902544e-05	-0.00010247123879448024	0.012544207247933682	61376	5.150944536236195	-0.013077273575262305	5.1510795991711
0.0207274631196998	0.0003056366422048554	0.00027462714874728874	0.012697354063984518	56080	5.189599271791006	-0.012557002709642833	5.190295285445609
0.022406721183002364	0.0005243063204600713	0.0005212139899372824	0.013712435729519102	44976	5.229124562731913	-0.012614908029370523	5.229510971720119
0.02333370391858272	-0.0003937862656079835	-4.134483361364494e-05	0.013257741032007168	35872	5.267588909999495	-0.013432687323307506	5.268726657994629
0.02533790479783339	0.0002833434013009691	-0.0006389384613569844	0.015327870096621253	24448	5.305887457815483	-0.015088495992330649	5.307942344269139
0.026715438212551658	-0.00046992299936410216	-0.0008657946730328001	0.015022549711968935	17184	5.34674996542243	-0.017794798966467976	5.347158030543649
0.029793759315018955	0.0011467393291313328	-0.00042290417546508787	0.018609431467045672	14560	5.385360682080174	-0.017861538829562255	5.3863737168181585
0.02860353063681708	0.0008650636532672551	-1.0699587464704636e-05	0.018547084906553657	10496	5.42399137899126	-0.016790510480452093	5.425589403092668
0.03139299664439147	-0.0011863695830607948	-0.0024006948039083245	0.0168030371315084	5920	5.463915602821956	-0.023744746661797895	5.464805089367179
0.02971773717806556	-0.00336608817954673	-0.004600901716273651	0.012775414142476472	2368	5.499831979847192	-0.021813420886590246	5.504020775641688
0.03024441104033377	-0.006891256107207371	-0.00240711802412698	0.013613955149298178	672	5.539664490737473	-0.028908035729049	5.543236461916198
0.02886397006957667	-0.0009644998947838477	-0.003675369125289717	0.017957054799995622	432	5.581971996382328	-0.02283036050510301	5.582452148190708
