X Mean	Y Upper Quartile	Y Median	Y Mean	X Center	Y Lower Quartile	Count	Y Std
2.8090494024745807	6731.015778083642	5954.529682696112	6156.0549358078015	2.8075630150895257	5462.498543523283	5126	866.8877382611136
2.867690698841937	6871.637423350507	6087.898852987796	6282.211816655898	2.8663865445012906	5519.041144019397	6863	956.1809686343001
2.9262970813764277	6982.012640662086	6175.045917792897	6395.461350745118	2.925210073913055	5592.832636479934	8887	1034.504388893995
2.985018029704467	7086.373568114521	6301.109520509786	6520.083102026404	2.9840336033248196	5640.1938791704615	11148	1117.6183444378457
3.044081494438174	7279.545378081734	6458.053952515384	6684.9485839880335	3.0428571327365845	5735.049400687601	14354	1213.8001267136913
3.1026410661503245	7496.843466936389	6600.609438442118	6849.998191031871	3.1016806621483495	5829.479281499069	18037	1315.4928348933963
3.1613770358606263	7752.580953872016	6778.497092991894	7060.213199130586	3.160504191560114	5975.943966663978	22197	1424.43823361491
3.220289593851616	8028.1836276048325	7000.452548613383	7311.954580331877	3.2193277209718785	6171.050210897721	26881	1532.0944629246153
3.2788992472014664	8283.978278002956	7177.305871638613	7542.60764910826	3.2781512503836434	6357.6753728372805	32645	1638.0946206558328
3.337833859348621	8571.827399033318	7404.67450296782	7810.410180858718	3.3369747797954084	6576.543692682704	39012	1737.0173012338962
3.3966368897290584	8870.236368927815	7643.351861538862	8073.734038416006	3.395798309207173	6794.702511505589	46322	1808.7045725346288
3.455313977669461	9148.536984713635	7856.190426985298	8313.78156130378	3.4546218386189373	7019.99561127394	54690	1849.9536135968235
3.5142214268508583	9441.805791963518	8068.086853324434	8546.549288770648	3.5134453680307023	7259.404058014823	63135	1842.8251661093668
3.5729177821675386	9678.979751698522	8261.70686051935	8737.005085126479	3.5722688974424672	7480.788982659373	73405	1782.5235477656097
3.631769647631707	9939.643698202884	8491.876027395338	8953.805380117523	3.6310924268542317	7706.201684634061	83810	1749.3121034711605
3.69052955223333	10155.510459480787	8737.57711635662	9169.5995919804	3.689915956265996	7912.163223098464	96106	1742.9654162553095
3.7493493038921626	10326.371744401888	8975.28695991267	9372.877061371804	3.748739485677761	8079.918781427343	106939	1755.8699376594873
3.8079726025824248	10435.238410436446	9197.697818389488	9550.962411847766	3.807563015089526	8239.867935083415	117385	1746.5776659158926
3.8666621323947834	10483.4314531604	9347.550966131317	9675.606327217856	3.8663865445012906	8396.145318777282	125424	1696.6797813541496
3.925368087249358	10595.145107282191	9400.8584547639	9754.024580444475	3.925210073913055	8544.115293964438	130332	1627.182231190354
3.984110436520806	10685.175584946728	9455.556851697807	9825.542188761934	3.9840336033248196	8703.99017992434	132906	1539.7245152023643
4.042767781585318	10619.974266854244	9536.251951909031	9871.808567822498	4.042857132736584	8858.493176375856	132178	1438.6015088717645
4.101478385600805	10555.495885755055	9662.78579309976	9934.246057432465	4.1016806621483495	9003.720275862175	128260	1348.748246663511
4.160080577638957	10570.626747555507	9775.652314474897	9988.21803071762	4.160504191560114	9134.95438812609	119826	1255.4276349088382
4.21875176655728	10636.207546090573	9872.06387628723	10040.180790021433	4.219327720971879	9230.640516090843	107990	1170.60055218314
4.2772490563130825	10668.81561618231	9922.460178477422	10067.906272397231	4.278151250383644	9299.462023248923	93213	1094.2042558628966
4.336051504611817	10673.362560594001	9960.261189765932	10097.978614713298	4.336974779795408	9374.634238889894	77093	1046.1329264664664
4.394798805902467	10631.578922869348	9964.976999854054	10087.253454983062	4.395798309207173	9394.313307486012	62408	1009.0838039729931
4.453450120608225	10603.609508495525	9973.221591377645	10068.643550285002	4.454621838618937	9390.640820144108	49884	955.7992120189231
4.512198021987975	10593.515190744252	9965.945896297728	10063.106625005437	4.513445368030702	9409.439638841484	39046	915.4270558207644
4.570837240033772	10599.109314917676	9974.09925380769	10072.044186858964	4.572268897442467	9449.229350779484	29573	886.2186751553859
4.6299162087571855	10610.142638734113	10000.820449469598	10077.48102005233	4.631092426854232	9437.517542031675	22491	884.9950759314542
4.688883151329733	10608.191575136518	9959.115562958339	10048.098958678349	4.689915956265997	9346.199120457411	17901	901.3226456975348
4.747908103195387	10647.875950319873	9930.460882726456	10070.009373711313	4.748739485677762	9354.59015046797	14965	892.2002124225675
4.805819558578748	10756.531953852758	10069.737923016712	10203.730938927629	4.807563015089526	9535.475425780387	11707	880.9922813674636
4.863967387017072	10829.711514629606	10298.336160077419	10361.006204090188	4.866386544501291	9746.921123384047	7643	865.1792007497384
4.923184613587192	11083.548301746807	10540.62109181127	10615.057906649854	4.925210073913055	10049.149681211697	4860	871.2920670835587
4.982283783216762	11386.702307847178	10830.46484282335	10867.324001350735	4.98403360332482	10301.448851517565	3287	899.134517835384
5.0396965812574	11707.943229146484	11128.209661236408	11143.389653185082	5.042857132736584	10482.06403539436	2023	963.2350467273608
5.099316313641722	12070.324063163522	11447.712042246658	11434.997245443843	5.1016806621483495	10766.717540622969	1119	1091.0203477596074
5.156970801552157	12278.355468227315	11624.493698740067	11570.545341497736	5.160504191560115	10953.513231366953	687	1171.427598656862
5.213973283583447	12291.714961732667	11622.689463967361	11475.873477424419	5.219327720971879	10893.481386654821	333	1191.094973156497
5.271091220657565	11959.295842767808	11421.506218324828	11432.5384700778	5.278151250383644	10842.940300742208	89	1191.9798553347525
5.336602652160305	12419.553629157701	11968.533895212753	11598.536695020466	5.336974779795408	10844.968381608827	32	1565.7578670506425
5.388047157035473	13417.694574311916	12958.262846864294	12455.637574449662	5.395798309207173	11903.88010974649	10	1471.0821378074058
nan	nan	nan	nan	5.454621838618937	nan	0	nan
nan	nan	nan	nan	5.513445368030702	nan	0	nan
nan	nan	nan	nan	5.572268897442467	nan	0	nan
nan	nan	nan	nan	5.631092426854233	nan	0	nan
nan	nan	nan	nan	5.689915956265997	nan	0	nan
nan	nan	nan	nan	5.748739485677762	nan	0	nan
