Y Median	Y Upper Quartile	Y Lower Quartile	Count	X Mean	Y Std	X Center	Y Mean
7889.056877017925	7985.517832769444	7792.595921266406	2048	2.011869904340621	96.46095575151911	2.0294117647058822	7889.056877017923
7800.055371759389	8012.788621231169	7735.835406178057	3072	2.0729660547523956	118.36043010808821	2.0882352941176467	7849.5597997228715
nan	nan	nan	0	nan	nan	2.1470588235294117	nan
7998.86705426691	8053.369934904452	7944.364173629367	2048	2.2174751379142466	54.5028806375426	2.2058823529411766	7998.867054266908
7908.390976619667	8054.850644710627	7745.336582321711	4096	2.268577868456618	217.54108925815171	2.264705882352941	7891.79625041267
7955.008195169717	7979.722969310931	7672.478821454428	7168	2.32822050616484	166.72057974204364	2.3235294117647056	7839.350584745146
7948.833043319576	8096.000534302609	7732.190845637082	11264	2.386547200896187	203.00054088320417	2.3823529411764706	7955.659106685359
7904.353123608643	7962.390578621118	7837.327336889088	6144	2.4570010256218207	121.35641930723449	2.4411764705882355	7930.675948012763
7918.755809915383	7992.606390102715	7728.608814921071	7168	2.4996562748140585	116.4333533748767	2.5	7883.577559578711
7877.024732509026	7925.713104488467	7827.3213183059015	4096	2.5632063342379374	85.20402688968801	2.5588235294117645	7876.009690285343
8047.997196455821	8175.340953801891	7929.667742608372	16384	2.6127326494245473	375.0632475047041	2.6176470588235294	7955.684251929104
7947.318334227126	8031.124606201795	7801.984862940876	18432	2.6764063457481266	130.77020828336353	2.6764705882352944	7931.431612417435
7954.899936800894	7993.023654159618	7837.4646017925525	20480	2.7350591831362214	127.7975253956217	2.735294117647059	7944.3754957268875
7952.787923837486	8089.057640947469	7836.959301995696	28672	2.8021669948877395	163.76606584999877	2.7941176470588234	7963.901654843602
8007.20784124507	8165.461399865747	7855.84734484641	39936	2.8504596806164852	178.70206342883654	2.852941176470588	8010.002125307957
7974.077021419891	8055.870145738551	7901.116081050066	49152	2.911780123432839	171.5622412654844	2.9117647058823533	7969.4868024505095
7975.739681714344	8095.934283178549	7888.732628920815	84992	2.970787924929707	146.02236171792686	2.9705882352941178	7998.649463060194
7961.107080680282	8126.041128819387	7868.134752938121	94208	3.030752313205359	172.60085086282822	3.0294117647058822	7986.195313162934
8022.853042420158	8117.8650854243115	7916.493450097859	131072	3.0885302123233833	153.07509879496718	3.0882352941176467	8017.412086324153
8011.849662225233	8129.27268801895	7937.536280756697	131072	3.148834727615574	146.28019523476004	3.147058823529412	8032.664721160441
8016.758106054729	8142.36956387235	7949.476809111156	164864	3.205237911594996	160.6808045070963	3.2058823529411766	8031.50019098086
8068.0331556953915	8202.58746329291	7938.908578999625	158720	3.2659138143151427	174.28650546240334	3.264705882352941	8068.013921015428
8125.81954061976	8228.775142980174	7979.524843950744	178176	3.3224223106291113	171.4068803194877	3.3235294117647056	8102.540544332118
8168.6417860858965	8253.502232083918	8056.91299240682	187392	3.3824494950049044	173.07711216819368	3.3823529411764706	8142.297668428155
8189.0208693543045	8268.610412810824	8073.5865943833	178176	3.44420313803207	163.14342724342754	3.4411764705882355	8171.026117778355
8192.796845275248	8309.418118850497	8106.894493531178	183296	3.5003039106935896	179.56739598030762	3.5	8195.200964150026
8228.126547503163	8329.896358107193	8128.149357784531	168960	3.5594586129651504	184.2585654863781	3.5588235294117645	8209.394220738128
8251.13706820998	8337.200257442666	8159.929915699432	156672	3.618530469557622	185.36821429850085	3.617647058823529	8245.634223081548
8306.286346584619	8395.475314792591	8213.758442772643	131072	3.6756807635807895	186.05555404426246	3.6764705882352944	8284.730185540813
8318.357085212183	8469.761711432604	8254.536956938018	97280	3.734826035002164	166.1142933123686	3.735294117647059	8340.20338638979
8345.50770676311	8443.97266141203	8175.885887012454	60416	3.795032384830445	208.20227267269564	3.7941176470588234	8301.85162346434
8402.500632832962	8533.829433304854	8329.32322838151	55296	3.850479038016737	229.31805266633222	3.852941176470588	8441.514456334527
8418.207958205116	8607.090630740933	8315.001701302288	48128	3.9101988813619704	263.40001030177194	3.9117647058823533	8417.008936580827
8449.11107180031	8571.49561191848	8385.829385337129	29696	3.971454939610155	283.38412069110143	3.9705882352941178	8450.33241987737
8698.993197090886	8815.811818553326	8486.60318163994	17408	4.02788054652068	212.9957086346949	4.029411764705882	8636.162014560614
8791.020131226545	8844.53704453496	8651.15612508608	11264	4.0932339125414225	149.2172361384463	4.088235294117647	8762.42319393176
8646.48042043818	8810.465054349683	7861.748977510156	5120	4.137332527378438	489.4972617189113	4.147058823529411	8406.24429802322
8896.948953118856	8955.284570172053	8779.011829279487	3072	4.201328414395883	73.32142977500389	4.205882352941176	8877.081784190132
nan	nan	nan	0	nan	nan	4.264705882352941	nan
nan	nan	nan	0	nan	nan	4.3235294117647065	nan
7574.471800442875	7574.471800442875	7574.471800442875	1024	4.396246406898429	1.8189894035458565e-12	4.382352941176471	7574.471800442873
7366.745013961111	7366.745013961111	7366.745013961111	1024	4.44836346840436	2.7284841053187847e-12	4.4411764705882355	7366.745013961114
6925.302919420549	6925.302919420549	6925.302919420549	1024	4.527699972979823	9.094947017729282e-13	4.5	6925.302919420548
nan	nan	nan	0	nan	nan	4.5588235294117645	nan
7279.244254967579	7279.244254967579	7279.244254967579	1024	4.622986501002201	1.8189894035458565e-12	4.617647058823529	7279.244254967577
nan	nan	nan	0	nan	nan	4.6764705882352935	nan
nan	nan	nan	0	nan	nan	4.735294117647059	nan
nan	nan	nan	0	nan	nan	4.794117647058823	nan
nan	nan	nan	0	nan	nan	4.852941176470589	nan
nan	nan	nan	0	nan	nan	4.911764705882353	nan
