Y Std	Y Mean	Y Median	Y Upper Quartile	Count	X Mean	Y Lower Quartile	X Center
1742.309799098145	-226.80762613814713	-66.46575178910098	811.6956592850138	864	3.6238236789677294	-1292.1394774427717	3.6216678344652173
1893.9387610912072	-10.740350175364012	-82.35849269072514	1569.2782622395698	1312	3.66396292791044	-1143.2604521277244	3.660883520739727
1724.0808390667057	272.49360486111175	160.02441227096642	1394.7294925931892	2320	3.7024790295432846	-846.2457100425472	3.700099207014237
1734.2414680164688	57.52494771527655	121.61156877097801	1198.4502905896552	2784	3.7406378522335055	-1112.6316894203228	3.7393148932887468
1602.8871860297863	60.7957164552262	133.31848764209371	1032.832438774416	4960	3.780178367753876	-908.828464560248	3.778530579563257
1643.805690880821	151.86927458990237	120.45202318266047	1183.374609628952	6720	3.8189166124474867	-827.8706594308953	3.8177462658377666
1455.0137531451505	59.14673798548979	96.95699209758277	1011.5711697925235	8032	3.857567628044853	-824.4739086752452	3.856961952112276
1542.9993627964195	156.25001024148673	198.2907134547222	1148.059075262594	9776	3.897339393836891	-694.781557080436	3.896177638386786
1432.60913781368	100.01625194738698	122.6915224114	928.8894579599928	11888	3.935730874644639	-798.9374511713277	3.9353933246612955
1393.897483646945	30.001017225652888	72.0410504577194	912.3888507195352	14192	3.97479737320466	-772.4531939467506	3.9746090109358057
1363.66297439016	42.533652552160426	72.44179121498564	902.540440593405	15536	4.014202673538548	-733.1505540750313	4.013824697210316
1194.6897396962206	30.272822519343855	67.2896688036908	732.7521030162789	18032	4.05343468091341	-628.1600231565071	4.053040383484825
1199.3335045100287	36.110208642317026	86.31115301758564	700.455219073061	18992	4.092668384768008	-588.8539968415789	4.092256069759335
1095.2255389965133	-51.46531770116959	-13.60573957206634	567.6532416220671	23712	4.13256311628659	-622.9912669474761	4.131471756033845
936.6851508381201	1.0593192297072325	40.23314417153415	503.59920034874267	36832	4.1720933957533894	-458.0800026191546	4.170687442308354
806.3310972140272	7.559859459262538	12.388909481433075	422.4172715166278	57312	4.211488821756186	-387.9632355323174	4.209903128582864
758.4982696924155	-17.731536809928887	22.46948071197494	361.7475381882332	82976	4.249737216987301	-366.8653793501999	4.249118814857374
696.4134141171801	-29.99045873959772	-1.2383936693622672	327.64215646773755	101344	4.2890899679805	-343.30071269083055	4.288334501131884
605.4143413688979	-18.280262247419785	-4.404079861271384	302.52725305052627	116736	4.327728388934744	-318.8810847500631	4.327550187406394
570.9216180770699	-24.78082260203292	-8.8357536578269	274.7690230345888	116000	4.366465403397133	-295.0053577641538	4.366765873680904
515.7218194346981	-13.408112516871112	5.16712426043523	260.920838763137	115888	4.406007136756615	-266.4774487055347	4.405981559955413
479.19687787998527	-17.269291740358806	-3.4244007341358156	239.44866082885528	117792	4.445139200150712	-256.74449104263476	4.445197246229924
450.89300324448556	-7.502798435081033	4.364102102217657	232.99331161635723	112576	4.484363248085141	-231.1390571533293	4.4844129325044335
424.218504265979	-7.723630458448307	4.0208816351150745	220.86819649812787	111696	4.523520124815011	-211.44490010001755	4.523628618778943
387.6887041208953	-13.092337795748934	-6.232794002625269	207.25155965293743	105312	4.56266159856312	-215.72296535299938	4.562844305053453
376.65864679785085	-13.628480193884489	-6.966031376544379	197.29879379594968	99168	4.601716305472312	-206.2690367339619	4.6020599913279625
357.8530436698368	-6.7243174337820175	-6.196989670590483	181.45006424598614	93008	4.640989086647835	-192.65514086526673	4.641275677602472
325.1583085897538	-4.668051154334273	-1.505310114799613	170.82861760059677	72736	4.679552671545538	-181.0875871699336	4.680491363876982
303.94212758993723	-7.542366347235409	5.313047241907043	163.55658323783246	61136	4.719315188572806	-168.22024056499504	4.7197070501514915
271.5432777180418	-3.479880799242075	3.7982534507982564	154.46665765012767	60192	4.759101106702427	-155.44542913188707	4.758922736426001
244.47664557374992	-3.656919306808451	4.923914529126705	144.59514213826697	68816	4.798630956844087	-151.5461606347726	4.798138422700512
227.016386552084	-5.844335899578142	-2.3063289205256297	136.63804120658097	67664	4.836714436541207	-146.76131855536914	4.837354108975021
213.46925358588837	-3.465087279329363	-0.3707306453197816	124.9939905548772	69056	4.877161687356662	-127.1275737218989	4.876569795249531
209.53397247450897	-4.424053374284291	-2.874327208656723	122.74932066696874	77120	4.915966582761891	-134.46262907287883	4.915785481524041
206.01091298697415	2.969338841279167	4.013403357272182	127.40735583531205	76080	4.954793637344067	-122.65520949497477	4.955001167798551
206.27724069833263	4.571569533382203	7.990625109641769	126.38423228573265	68304	4.994329069394407	-116.236890826327	4.994216854073061
208.99977120379546	-3.12898387921813	0.32330276338689146	118.37425849296415	78256	5.033830868997256	-119.19942523483769	5.033432540347571
197.19010563928356	-4.517811637268584	-2.897438617348598	110.38491404336673	74656	5.072316310080232	-115.5166546299115	5.07264822662208
181.91034641471404	1.9670891828039676	2.0327648000547924	104.86799278897524	66368	5.11130691836829	-100.65277493548092	5.11186391289659
172.88854371730739	-0.9624556457115209	-0.895867345345323	98.34426803023689	61376	5.150944536236195	-104.23854222500086	5.1510795991711
172.92181452368595	-4.226643376453772	-3.1887418486458046	92.5267847636569	56112	5.189603000572102	-96.20968750443171	5.190295285445609
167.10780610470323	1.4491627674097445	4.39731347725683	94.31368594263586	45008	5.229135578203251	-93.37783096126623	5.229510971720119
168.92823642044127	-3.876402536359821	-0.1475425504049781	88.68862607156552	35888	5.267587902008292	-90.72662742072498	5.268726657994629
162.16698614338893	-3.641169896881662	-4.384681046409241	75.20350424772914	24496	5.305885567237726	-84.93026417086912	5.307942344269139
153.83781945420438	4.710349774239525	7.749161161563279	83.15794387409915	17216	5.346753519406552	-73.80422541015332	5.347158030543649
154.50548477073366	-5.775496580721291	-5.495378443840309	76.55201776070317	14624	5.3853547167597595	-89.39075862827303	5.3863737168181585
126.0243908643373	-5.302776439983099	-4.726714756743604	71.14580246125479	10544	5.424010948341706	-79.88379909943615	5.425589403092668
128.3983327870236	-4.968675529558872	-0.17030833913941024	69.02452954304363	5952	5.463925731456389	-65.87871610195862	5.464805089367179
142.4635953783443	27.855045705288585	31.883657231321195	89.52921179695659	2448	5.499868867066807	-45.18130294584262	5.504020775641688
489.6320747465697	-79.68027587405662	-20.859763085817576	110.63818234777682	736	5.539633516622142	-103.91961548090876	5.543236461916198
655.87093505732	88.85424016572863	24.034207214180242	56.32685190830625	448	5.581937923611906	-79.86060269963536	5.582452148190708
