Y Lower Quartile	Y Upper Quartile	Y Std	Y Median	Count	Y Mean	X Mean	X Center
74.01881826274348	97.79983473795801	11.890508237607264	85.90932650035074	128	85.90932650035074	3.6230759028740587	3.6216678344652173
-408.3178873663974	838.3413644139764	664.1897056674413	153.30669430566286	448	44.97382355875561	3.663795765197745	3.660883520739727
-275.9489462301035	334.29169034438655	374.61009823408006	237.32989613568952	896	74.80866011406872	3.7094726179515143	3.700099207014237
-391.3038459604377	568.0847128490313	929.1435406308339	144.52061002670325	1344	118.69447598791696	3.742231176094373	3.7393148932887468
-77.32835508867925	699.2325125330685	1243.03301821376	138.18019497209525	1280	161.42324014100137	3.7833988917827193	3.778530579563257
-233.7002737774693	608.9448336286987	1306.0045934770142	43.05693830680096	2176	84.87293896782293	3.8181390318115214	3.8177462658377666
-190.59364467214255	406.8305220925895	968.4784182879408	90.12364916323168	3136	316.0983492974197	3.8585417485641607	3.856961952112276
-114.68020148208507	244.90922814094483	597.2604814538006	51.93114503562447	2752	86.57895325887898	3.897019264751849	3.896177638386786
-179.1785642781242	313.3479985973627	459.654086889648	69.22860366325449	3840	85.15370479085927	3.9338175631659604	3.9353933246612955
-134.7961513477776	335.4546709473334	634.466856001054	87.87941263556468	4480	228.60792751105765	3.972423044606397	3.9746090109358057
-189.94812710879864	267.95522953052364	619.1572084325064	44.29392993219102	7424	139.42134480126114	4.012625196658721	4.013824697210316
-159.96524315213992	221.57461558797695	474.61805950633715	26.0826398356121	7808	83.60109672117134	4.052688885916747	4.053040383484825
-94.15309772547494	206.19260461310708	484.17501503279584	17.04857131693643	8384	134.12144575864713	4.091928176699449	4.092256069759335
-132.852492174512	153.94041206418115	436.64473747518304	25.91919711466562	10176	96.31243638621451	4.133196356093247	4.131471756033845
-96.37865698258429	159.3128095250304	451.41280416280483	13.114456360637632	18816	112.41748274512872	4.173400338700878	4.170687442308354
-104.57202657377366	98.94416039229691	441.4653702090105	-18.730138372391593	35008	37.17831216932381	4.211855389081143	4.209903128582864
-83.77185666715377	86.44540089600287	442.37059329787644	-5.491800138343024	56448	46.93821633129932	4.250447610037222	4.249118814857374
-74.55093480483447	93.97644041799595	408.7691192057321	2.6165568871992946	62144	42.254363543944706	4.2889013677313335	4.288334501131884
-65.85527925506722	84.00949086241417	338.1427972973495	0.5994748731700383	81088	50.15218037884567	4.328058236658713	4.327550187406394
-70.96507242568805	61.57523059833693	238.07952471698195	-4.929902689551454	74880	26.197422738191065	4.366642671446181	4.366765873680904
-63.5452414831434	64.0965169149622	206.63707485827354	0.9723901405536708	84096	27.00531964061248	4.4059640930936235	4.405981559955413
-57.332006111168084	59.64611050616986	225.03830586548767	2.4225449474088236	86976	30.5756048058333	4.445217374239781	4.445197246229924
-53.71889036129414	59.683302631991864	188.39200759411898	3.752092815037031	85440	23.24062112432137	4.484642873398319	4.4844129325044335
-51.615059039931936	52.90731030201732	228.05416130638568	-1.4763840646892277	88192	16.07109429622112	4.523522649388615	4.523628618778943
-50.61220512003365	55.223247645153606	191.1064395207371	-0.905754917912418	85568	8.724311559014964	4.562236816738258	4.562844305053453
-46.46788249230394	47.303148800474446	176.88957885140476	2.014561186937499	84096	10.695241806490465	4.6020421733896315	4.6020599913279625
-43.95130529546532	40.21912901221913	150.4709670628653	-0.8303595160932673	84160	6.497740820661293	4.641572408522698	4.641275677602472
-40.88048313166837	40.99277077769693	197.95705115382142	1.7916625747120634	63552	-0.18046237660236672	4.679344848850915	4.680491363876982
-44.316575615285274	38.5367875596537	95.86173076346758	-1.4746431278181262	56576	3.7748270211660127	4.719681872070532	4.7197070501514915
-39.00336612940191	35.19148770910033	101.67507342507615	-4.396678171084204	57472	2.1161184571158937	4.759318012896971	4.758922736426001
-34.29460644082246	31.584527152115697	77.3819596679001	-1.5520261966858016	68544	0.5764339620605049	4.799433149034838	4.798138422700512
-32.352651267244255	32.18637884565214	61.05020119997469	-0.5930307228627498	64192	0.15551418477171788	4.8366934939864885	4.837354108975021
-30.904754414217678	28.71182466850496	48.644524617039835	0.040698375199099246	68096	-1.3999420103501536	4.877471522719766	4.876569795249531
-32.165004385133216	26.288430729943684	47.31438020960342	-2.052431695808991	78208	-3.9294729772231447	4.915410463827249	4.915785481524041
-31.18248682128251	26.305356571152515	44.14599666742042	-0.4406238831579685	76992	-1.5890923622486823	4.9549339706015525	4.955001167798551
-29.059418448179713	23.754323817459408	40.28840837478484	-2.680522214933262	66368	-2.2902716876371816	4.994263493714995	4.994216854073061
-24.256142439856376	25.02558604879914	38.46675686477171	0.12377652730174304	79616	-0.6398213148461499	5.034065578026062	5.033432540347571
