Y Median	X Mean	X Center	Y Std	Y Mean	Y Upper Quartile	Count	Y Lower Quartile
nan	nan	3.6216678344652173	nan	nan	nan	0	nan
-612.7438225002388	3.679308458963838	3.660883520739727	0.0	-612.7438225002388	-612.7438225002388	256	-612.7438225002388
361.8750608805908	3.707482657837069	3.700099207014237	384.27535998192565	361.8750608805907	746.1504208625165	512	-22.400299101334895
186.47203825385168	3.7397618725669757	3.7393148932887468	373.41070241569923	130.46496167468612	309.06184916199993	1280	-258.99077224498706
-61.353252876487204	3.780524209877234	3.778530579563257	600.7849468805823	-121.41125314044153	221.23547128420796	2816	-132.83629882061905
-122.56126583307014	3.8180967166697255	3.8177462658377666	433.9956473168847	-2.0236765600242026	-37.30845736054471	2304	-291.59801705121663
-22.12265951626796	3.853910937538669	3.856961952112276	372.1929318560187	85.24072159355971	212.56501607405517	5888	-141.32827813978292
-15.509088081869322	3.8995569438871853	3.896177638386786	472.439845323378	160.15179503109377	198.6783911059847	6144	-66.11178100552615
-24.839645290031513	3.9317894792426102	3.9353933246612955	757.1682716245246	282.7375916392976	156.52010484988364	5120	-171.34456591839944
38.70727383935582	3.9748358201775407	3.9746090109358057	1004.7748451602794	-54.294374843241414	132.2567977189774	6656	-67.53071796066524
51.74720963256004	4.014582922285634	4.013824697210316	357.4990749032005	131.12126248848162	186.7451780622123	9728	-91.76564510133358
15.198806192654047	4.055504160222727	4.053040383484825	345.949199860336	-6.705794220498717	92.88917214675098	14336	-102.96178060455259
-20.221637232040393	4.092936161400363	4.092256069759335	293.11048668810935	47.53911050553029	59.8934654320708	13312	-97.10045580360247
-0.6274305703136633	4.13296273334942	4.131471756033845	331.03704468305904	69.9892599215509	116.62060662845579	14080	-73.91526398993847
-16.267583786884188	4.171516927514891	4.170687442308354	280.3401839086776	63.372665651814906	71.66946832024132	22016	-62.00198361103594
-1.716185318288808	4.211953863669338	4.209903128582864	270.8361307028426	20.753164738052103	34.235423194150826	45824	-36.98319560246455
-1.4277783565476057	4.2502958027321665	4.249118814857374	143.40298398625248	15.218468598274296	38.61769338092654	68096	-35.16763940112469
-1.0087610665214015	4.28837474339486	4.288334501131884	116.1829882195214	13.544149470651275	38.68275935674046	77312	-37.50376741778837
2.3832676972269837	4.328244785209785	4.327550187406394	113.40488726845166	9.987700134095778	37.702777879101404	101376	-34.1322898122221
