[S II] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	0.0	0.0	0.0
-1.4117647058823528	0.0	0.0	0.0
-1.3529411764705883	0.0	0.0	0.0
-1.2941176470588234	45651.54109034315	0.0	0.0
-1.2352941176470589	56375.1209137515	0.0	0.0
-1.176470588235294	48312.308953046406	0.0	0.0
-1.1176470588235294	112868.54699823842	0.0	0.0
-1.0588235294117647	67276.36426487827	0.0	0.0
-1.0	315231.0214298243	0.0	0.0
-0.9411764705882353	296695.36679184384	0.0	0.0
-0.8823529411764706	835508.411460187	0.0	1480549.1691887416
-0.8235294117647058	1415589.1140467795	0.0	832305.4533668569
-0.7647058823529412	2518238.781142282	0.0	2994911.331994997
-0.7058823529411765	5421092.644831947	433574.2906489607	4059303.1146237804
-0.6470588235294118	11298895.090097563	553992.1438953157	2024392.604815159
-0.5882352941176471	21254524.215972386	392667.7069521998	3810429.3708501994
-0.5294117647058824	36520730.32490089	2207607.7922245683	13373674.513561167
-0.47058823529411764	68565583.4811351	2544506.6854391936	18653595.848667163
-0.4117647058823529	126779928.54460959	7927934.049338821	33215429.260205686
-0.3529411764705882	264785729.7931585	33034199.411817648	73154331.7095893
-0.2941176470588235	606044917.1277212	131155237.83574712	225265096.8125783
-0.23529411764705876	1558021899.8831656	658150554.513628	782432002.6370839
-0.17647058823529405	4223089585.0634055	2916374721.227081	2699622672.0397305
-0.11764705882352944	10632073943.346819	10396637701.842237	8900492498.61728
-0.05882352941176483	20667666113.912148	24856500667.710434	24178957602.693974
-1.1102230246251565e-16	26891114593.579166	33229680372.20233	35639103351.30495
0.05882352941176461	21601614623.71802	22924267990.09585	21107206536.648075
0.11764705882352933	11499524886.501522	9678063715.201124	7628165484.075822
0.17647058823529405	4784258750.082591	3199747313.0815325	2877023919.511426
0.23529411764705876	1882910255.187155	1067314144.6533091	1172426954.4751406
0.2941176470588235	805016501.2750183	404745259.59362787	526154633.8642788
0.3529411764705882	384452173.2107296	175898772.21595648	272892617.9166144
0.4117647058823529	217693986.12640584	84757743.4280388	169941319.05739444
0.47058823529411764	138534941.8998936	56193427.6783056	102467088.34690037
0.5294117647058822	90884959.74529497	33283636.682338335	71542352.07719001
0.588235294117647	59584008.00641889	19248299.344062775	47492399.336530805
0.6470588235294117	38645142.91354132	14900521.310399909	39181560.324098244
0.7058823529411764	25236851.582224812	9335403.462969586	30730259.46053382
0.7647058823529411	14118165.462505095	5996337.989400759	16374086.90698148
0.8235294117647058	9643545.550627112	5621754.356327204	15021300.7993187
0.8823529411764706	8013517.089869563	3162215.512664153	15762744.640514165
0.9411764705882353	4923126.023627928	2601809.256206508	6915416.862260124
1.0	3357923.2173126303	1224563.6498066601	8720825.871442825
1.0588235294117647	2364815.596804614	1289378.4100244795	3502355.1420038277
1.1176470588235294	1107859.8095090962	1690483.1795288834	2015878.9173725029
1.1764705882352942	1382647.8476806527	720996.1135536433	253225.2802849126
1.2352941176470589	875952.1569812672	701258.9712343665	253390.43394078268
1.2941176470588234	520122.1724181393	380286.6753012246	263250.023335556
1.352941176470588	449113.5004434123	343324.11400856357	0.0
1.4117647058823528	204906.91582682217	0.0	424619.9516092406
1.4705882352941175	188709.67701635446	0.0	0.0
