Y Mean	Y Median	Y Lower Quartile	Count	X Mean	X Center	Y Upper Quartile	Y Std
nan	nan	nan	0	nan	3.6216678344652173	nan	nan
nan	nan	nan	0	nan	3.660883520739727	nan	nan
nan	nan	nan	0	nan	3.700099207014237	nan	nan
nan	nan	nan	0	nan	3.7393148932887468	nan	nan
nan	nan	nan	0	nan	3.778530579563257	nan	nan
-47.40488870641184	-47.40488870641184	-75.20466213577492	32768	3.81976499881969	3.8177462658377666	-19.605115277048753	27.79977342936309
nan	nan	nan	0	nan	3.856961952112276	nan	nan
nan	nan	nan	0	nan	3.896177638386786	nan	nan
-86.41006490626387	-86.41006490626387	-86.41006490626387	16384	3.9383201719722725	3.9353933246612955	-86.41006490626387	0.0
32.547020877547766	32.547020877547766	32.547020877547766	16384	3.9608411084544617	3.9746090109358057	32.547020877547766	0.0
53.74175295419445	53.74175295419445	53.74175295419445	16384	4.020754465940699	4.013824697210316	53.74175295419445	0.0
-31.658099076932558	-31.658099076932558	-31.658099076932558	16384	4.057353347098291	4.053040383484825	-31.658099076932558	0.0
7.755230727808794	1.3092379989057008	-2.964271975525662	65536	4.101135811361197	4.092256069759335	12.028740702240157	18.004749300202388
59.608509388206585	59.608509388206585	59.608509388206585	16384	4.145292121917736	4.131471756033845	59.608509388206585	0.0
-3.600767845809969	-3.600767845809969	-3.600767845809969	16384	4.169289872972124	4.170687442308354	-3.600767845809969	0.0
-1.0396106546955708	1.3685271660033322	-13.979775610656361	81920	4.213907242318726	4.209903128582864	11.467749523340899	12.745991989727315
-6.481533151354824	-4.319028803273795	-21.417708578532256	131072	4.252136340960781	4.249118814857374	9.246664112044982	23.18872611185017
-15.253182200972333	-9.31423798616197	-25.643182312618592	81920	4.290201711677998	4.288334501131884	-5.969968866746058	10.647050029679585
-13.795494082544995	-12.248847649774689	-16.823121056030686	147456	4.331627902055084	4.327550187406394	6.435500473244247	22.197921543459213
-23.241210689068247	-19.071966065205743	-40.91257689765371	81920	4.363718430387825	4.366765873680904	-1.4910051367405686	20.999596285425383
1.7569793234082454	-0.47974629915643163	-5.914396496229529	131072	4.396022583239636	4.405981559955413	5.872198374377604	14.859156662595668
1.0788114889222697	0.99927767063582	-12.876594401312786	131072	4.44898935887625	4.445197246229924	7.802768783163174	15.742479968371143
3.288694573513668	3.029187883814302	2.731033125878639	147456	4.4815358428479035	4.4844129325044335	5.601263559545259	4.201999757627704
2.8852058227366797	-2.360124602453652	-4.390656356332329	114688	4.523457541140513	4.523628618778943	8.815162993761987	13.022939066521047
-1.340666686610651	-4.388466789441736	-7.120725955832313	98304	4.5648691827884855	4.562844305053453	2.916246432445405	7.027148035403188
6.248497990342548	6.572198023185592	-4.43603079364766	163840	4.5981403872855084	4.6020599913279625	18.408634863124462	12.892700503383676
0.8538044112016602	-2.3213652640570217	-4.435971972763582	49152	4.6381169354603164	4.641275677602472	9.318750470425584	6.047554559340752
7.321510684064378	7.321510684064378	4.055184178370837	32768	4.684834705071667	4.680491363876982	10.58783718975792	3.266326505693542
-3.1866643832060313	-4.512064634194758	-7.196985188384133	98304	4.717555648853513	4.7197070501514915	0.4002923169427959	5.022039768364628
-0.09743086229744742	0.23396228187812085	-13.526643367222277	114688	4.764813291367308	4.758922736426001	13.612852247610135	10.527410040120149
-1.9875050028931582	0.15751002248362056	-11.16653191455589	98304	4.7955236222072	4.798138422700512	5.253708863407155	7.460886660519118
-3.9231226042988965	-7.564204044219878	-9.447423481576152	65536	4.8265220330006855	4.837354108975021	-2.039903166942622	8.60157241955452
-3.0876425781825674	-4.144407028325986	-6.006371936144205	65536	4.87511910901639	4.876569795249531	-1.2256776703643482	5.55655176249364
-5.677817209321802	-7.724085947307685	-9.226583034855594	65536	4.911753183200259	4.915785481524041	-4.175320121773893	4.809861077699159
4.081536697160573	4.868443020908671	2.9539457729961214	65536	4.952751871762879	4.955001167798551	5.996033945073123	3.6972464465729242
nan	nan	nan	0	nan	4.994216854073061	nan	nan
0.9904427187818576	1.171159781053575	-1.496288573680431	180224	5.028482563862803	5.033432540347571	6.18296173114868	5.383389728597399
2.795143764853492	0.34993159728219325	0.28193294417542347	49152	5.073389744022815	5.07264822662208	7.753566753102859	3.506244415516021
2.3535888371980036	1.7770800165708351	-0.3660365184005059	98304	5.121262918372806	5.11186391289659	2.6926108471488988	4.027411920906405
0.6042563776256429	1.0995002909949108	-1.7448083349063381	81920	5.15544453592218	5.1510795991711	1.2030222986468289	2.2395413600483756
1.960515649243007	2.0546848851918185	-0.8131742250780007	65536	5.2007515041237005	5.190295285445609	4.828374759512826	3.8434235062374458
-6.468776112358682	-6.468776112358682	-10.20496535224629	32768	5.2259655997280134	5.229510971720119	-2.7325868724710745	3.7361892398876084
-0.014741589619006845	-0.014741589619006845	-0.014741589619006845	16384	5.281040641234559	5.268726657994629	-0.014741589619006845	0.0
-9.595673635319145	-9.595673635319145	-13.707862795377878	32768	5.305477677835821	5.307942344269139	-5.483484475260411	4.112189160058732
nan	nan	nan	0	nan	5.347158030543649	nan	nan
-0.01009382296797412	-0.01009382296797412	-0.23045060356707836	32768	5.4003115077256965	5.3863737168181585	0.21026295763113012	0.22035678059910424
nan	nan	nan	0	nan	5.425589403092668	nan	nan
nan	nan	nan	0	nan	5.464805089367179	nan	nan
nan	nan	nan	0	nan	5.504020775641688	nan	nan
nan	nan	nan	0	nan	5.543236461916198	nan	nan
nan	nan	nan	0	nan	5.582452148190708	nan	nan
