[S III] Delta T	T1	T2	T3
-4901.9607843137255	243780226.50007895	30614492.872588348	0.0
-4705.882352941177	205375458.78759235	79942316.17344362	191217037.52901587
-4509.803921568628	199672512.92950347	22255376.924675245	54124527.477692716
-4313.725490196079	119712849.8920881	56744410.302685544	72493086.53997779
-4117.64705882353	129311359.23469843	24511318.448127992	0.0
-3921.5686274509803	49568318.82531255	0.0	40995087.10076582
-3725.490196078431	56743626.84454693	0.0	121036150.12689279
-3529.411764705882	23518537.54214385	0.0	48980854.8137349
-3333.333333333333	57405261.893320836	0.0	0.0
-3137.254901960784	31281036.212671924	0.0	0.0
-2941.176470588235	52152100.72492534	27970523.867804054	0.0
-2745.098039215686	32138415.64122624	0.0	0.0
-2549.0196078431372	106258496.95080326	27011536.702516135	0.0
-2352.9411764705883	98281818.60563597	0.0	39531162.192304604
-2156.862745098039	96940694.83930856	0.0	0.0
-1960.78431372549	149916220.91522968	0.0	0.0
-1764.705882352941	123157551.99168819	0.0	0.0
-1568.627450980392	125449745.02437997	22310319.74043993	78133027.73006472
-1372.5490196078429	261679311.6906408	25553362.9302666	48081907.32012202
-1176.4705882352937	205498146.15314978	56338685.92395	145907224.17421198
-980.3921568627447	406885089.72157645	76508560.12690619	0.0
-784.3137254901958	1397939631.707546	266394956.7512884	160730593.46592337
-588.2352941176468	3902706022.087149	683891936.5970978	1037952402.0569665
-392.1568627450979	17022684799.186613	2816316766.598954	2343912515.6886044
-196.07843137254895	119730838140.14436	70031176322.347	50756593102.15093
0.0	371925062598.6529	557873793825.6785	577297715567.548
196.0784313725494	106572613089.72197	57445435399.973175	37637335358.36623
392.1568627450988	16316289980.827845	1194787506.075959	911143662.4208045
588.2352941176478	8022684143.561141	599120255.3538629	251042129.86690623
784.3137254901967	5185993272.705447	219830260.06598678	0.0
980.3921568627457	4571264506.0816965	116600222.01550908	70650169.26275802
1176.4705882352946	3621071951.212929	81500265.46967113	66011891.8303399
1372.5490196078435	3328244960.4635324	48605172.59834908	127989278.33615877
1568.6274509803925	2572468736.306917	28850387.634056546	0.0
1764.7058823529414	1659281165.2443829	26395796.905498795	0.0
1960.7843137254904	1011568760.9369338	33075290.55547862	0.0
2156.8627450980393	536287716.5916577	0.0	0.0
2352.9411764705887	288793703.11726296	0.0	0.0
2549.019607843138	317253729.4693427	0.0	0.0
2745.098039215687	168734378.9651415	0.0	39635408.90040208
2941.176470588236	93586043.83737434	23043686.391123272	0.0
3137.254901960785	113689288.89962804	0.0	0.0
3333.333333333334	52819457.021016866	0.0	0.0
3529.411764705883	58631480.12160641	0.0	0.0
3725.490196078432	51831878.48984692	0.0	0.0
3921.568627450981	40452524.797390476	0.0	0.0
4117.64705882353	65292099.42106439	0.0	0.0
4313.725490196079	50158806.20708874	35125809.88324238	44594982.736591145
4509.803921568628	13023573.36318415	22762505.226359706	0.0
4705.882352941177	50760494.68068129	0.0	0.0
4901.9607843137255	101337134.2917487	0.0	0.0
