Y Upper Quartile	Y Lower Quartile	Count	Y Median	Y Std	Y Mean	X Center	X Mean
0.4228376759286707	-0.5069031924892449	276	-0.12417419955891207	0.6818213229437281	-0.028419314479643288	3.6216678344652173	3.6228852793757107
0.6199670726704641	-0.6502070183336035	316	-0.11063558188622076	0.8242244373912557	-0.07782543397472008	3.660883520739727	3.6616265509399955
0.6385640761163716	-0.6792616517798171	452	-0.12265564475551652	0.7826413940228237	-0.035132884460822404	3.700099207014237	3.699337484212449
0.5335371556400705	-0.8141467845527677	572	-0.205874828093167	0.827792052434416	-0.14165434664823373	3.7393148932887468	3.742260831229335
0.594961026880557	-0.676611847293052	732	-0.07246678926915533	0.7830146155543948	-0.06627316595504772	3.778530579563257	3.778979434046602
0.3497625183346811	-0.7032048516210949	956	-0.21961166899858273	0.7124752833557674	-0.1651719887254615	3.8177462658377666	3.818959157100988
0.5302824658068664	-0.6278540146255356	1256	-0.06523861141717835	0.7701214240909396	-0.06948843206970083	3.856961952112276	3.8574437286297223
0.5516765464307607	-0.6801186542750655	1628	-0.07213082981393179	0.7761686282969152	-0.0657253181074871	3.896177638386786	3.8961007197765083
0.5058504036442466	-0.7143716014282884	2008	-0.06849423545812994	0.7719260726629565	-0.06102280369032824	3.9353933246612955	3.9364180704946947
0.4455314256293427	-0.5967636434890976	2364	-0.07542366250288783	0.7455450564808298	-0.06560254824398032	3.9746090109358057	3.974891494464334
0.4863606104829268	-0.6924021764770377	2724	-0.1320584995492338	0.7806737407981971	-0.0890215482167005	4.013824697210316	4.014127413941548
0.46593620766215293	-0.5766185759263074	3676	-0.04240340406141479	0.7421297161616809	-0.047734742704660105	4.053040383484825	4.054043239325413
0.4364001809554093	-0.6183087773164271	4820	-0.07357056134826179	0.725766702945963	-0.0640591212049177	4.092256069759335	4.093135163586172
0.49926897644879714	-0.6128125702562235	7208	-0.055632831242496954	0.7440715746904285	-0.05673800828686918	4.131471756033845	4.133095513497825
0.4799012629435522	-0.6102419339676373	9996	-0.0748808283429101	0.741228567210451	-0.06086168366987435	4.170687442308354	4.172177748307402
0.4728617198890692	-0.5920524696191363	14540	-0.07259952676999196	0.7283468367895776	-0.05310063463368518	4.209903128582864	4.211088323990635
0.4992111571659743	-0.6021640589327368	20512	-0.046704520592722544	0.7390951132105631	-0.04623274241322018	4.249118814857374	4.2502736639608765
0.4860764774315492	-0.5689001013717006	27548	-0.03367646118350451	0.7263455972498772	-0.03505478889908689	4.288334501131884	4.2892893980089415
0.47674334512607075	-0.5389320189735125	32452	-0.031186298075055668	0.7134839515525577	-0.0318115376091071	4.327550187406394	4.328095917307498
0.48291114757436476	-0.5230205407373378	37180	-0.02510763454731574	0.7159435367184434	-0.016494893980626375	4.366765873680904	4.36710994397402
0.4710126042871287	-0.5362245832401493	39300	-0.03186269356087789	0.7077412011750494	-0.029829846104425985	4.405981559955413	4.4060893120781035
0.4616534681527348	-0.513715329048934	42080	-0.021589023774372773	0.6978800646999644	-0.030010635131482902	4.445197246229924	4.445530386348796
0.4506642993818448	-0.4971090831871736	43128	-0.014029481455132978	0.6959339086539376	-0.019219796690176323	4.4844129325044335	4.484579377487407
0.4475784653554943	-0.4910918167796334	43472	-0.004652015717857526	0.6833726902777799	-0.015204535062925002	4.523628618778943	4.523528593427727
0.4167717021973969	-0.4904409462983819	43196	-0.02339006054164421	0.6782047255332285	-0.03390217927451908	4.562844305053453	4.562905972676518
0.4236537705625958	-0.47925633864821565	42908	-0.014462015683356819	0.6727787289641491	-0.02484909791690095	4.6020599913279625	4.60226106710331
0.4017292510202442	-0.45264195876280405	41624	-0.013848623963088596	0.6578960234081478	-0.023489955385714415	4.641275677602472	4.641102451343666
0.3895637735842757	-0.43387931411329633	37092	-0.010419312350576247	0.6438264365318059	-0.02210581452678943	4.680491363876982	4.680108948574697
0.3810574260399014	-0.4165340593067373	32948	-0.009155977820258808	0.6288030240639163	-0.019058303886319645	4.7197070501514915	4.719580253044662
0.3597255876006282	-0.40803786493397753	35432	0.0005945515870216193	0.6133581234391653	-0.025189836866080853	4.758922736426001	4.759067828901115
0.34789464567757034	-0.38578809824804505	41368	-0.009208056262378368	0.5901205094348995	-0.023561589264702535	4.798138422700512	4.79859334693844
0.3174457528291153	-0.3649166094186098	44332	-0.010153171026698854	0.5744963384358353	-0.029391452720529766	4.837354108975021	4.8374893073152005
0.3075381542846165	-0.34196627252200773	48688	-0.007248008971653784	0.5528418810869272	-0.02686093784949528	4.876569795249531	4.877169041997137
0.29590324778746574	-0.3103464613679057	56268	-0.0031602258656411113	0.5295957795941496	-0.01810275983296303	4.915785481524041	4.91597477654755
0.26420799341516593	-0.30092320420616	57924	-0.009555156972866853	0.5070352246790919	-0.02952549617562064	4.955001167798551	4.954844686392685
0.2583367309624411	-0.2757985046894102	56136	0.0003390183255010011	0.484663713431158	-0.022215911515364548	4.994216854073061	4.994448272494031
0.23810517981987903	-0.2611053159074692	64572	-0.006962881651991041	0.46015612164118497	-0.02231699218824952	5.033432540347571	5.033945075365389
0.2226890481946566	-0.23916010352814207	65112	-0.0005974127832399555	0.4299448605407116	-0.022405191233934977	5.07264822662208	5.072608968698121
0.20401223661495752	-0.2218699441001797	58604	-0.005483469950129404	0.39937844229108	-0.02295436549277057	5.11186391289659	5.111698965331988
0.18612351623412765	-0.21022071152669675	55816	-0.008567585521429333	0.3755576178281972	-0.02682557473701249	5.1510795991711	5.151134635793394
0.1730859236767675	-0.19272685260537875	49960	-0.006825003425676284	0.34587045266225225	-0.02098796391385964	5.190295285445609	5.189730492750711
0.1646948816870291	-0.1883015697737629	42164	-0.00783232464664919	0.3366668886704793	-0.021061374530635002	5.229510971720119	5.228826068404627
0.153762487492612	-0.1775167255602543	33612	-0.006837742689875385	0.3172688048276206	-0.01868371783308421	5.268726657994629	5.267700036538786
0.14526492267269345	-0.1700002048648841	22748	-0.007641763416371513	0.2998177430835641	-0.021184267798276177	5.307942344269139	5.306657618140227
0.14513865721440847	-0.1671661449849422	16020	-0.013587032463312297	0.26886751852825796	-0.01437298577673823	5.347158030543649	5.34657558235207
0.13398865096939988	-0.15087627134757042	13376	-0.009505195247982335	0.2580232062514056	-0.00749918033987461	5.3863737168181585	5.385709291559019
0.13706128247530946	-0.13684849438328683	9668	0.001388983234324136	0.24089073613681458	0.004647060312590785	5.425589403092668	5.424319353477521
0.10577466589850816	-0.13178947319309842	5432	-0.009388138369449617	0.23162729315224231	-0.005772709365524857	5.464805089367179	5.463328155331218
0.12918266612181112	-0.1249475928927088	2356	0.0011192080152024582	0.24578991389811417	-0.0011679197545270354	5.504020775641688	5.500692612390161
0.14472270150647942	-0.17183942287046075	700	0.01252034484803986	0.3090868976981176	-0.008927166749917132	5.543236461916198	5.5395395266184515
0.11724571575715095	-0.19234991174259614	276	-0.039324445021803094	0.2783044097551301	-0.041757363235674035	5.582452148190708	5.581178037872522
