[S II] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	0.0	0.0	0.0
-1.4117647058823528	0.0	0.0	0.0
-1.3529411764705883	0.0	0.0	0.0
-1.2941176470588234	0.0	0.0	0.0
-1.2352941176470589	0.0	0.0	0.0
-1.176470588235294	0.0	0.0	0.0
-1.1176470588235294	0.0	0.0	0.0
-1.0588235294117647	0.0	0.0	0.0
-1.0	0.0	0.0	0.0
-0.9411764705882353	0.0	0.0	0.0
-0.8823529411764706	175483.9716946715	0.0	0.0
-0.8235294117647058	0.0	0.0	0.0
-0.7647058823529412	0.0	282459.25011773553	817490.9992118392
-0.7058823529411765	142925.8204784333	275340.170590133	1136040.0110171244
-0.6470588235294118	166553.17242534977	0.0	2549671.653630633
-0.5882352941176471	0.0	0.0	2369988.29133337
-0.5294117647058824	166883.4862380919	0.0	3359510.703612477
-0.47058823529411764	331818.27619262197	756869.3443307902	3683285.669999315
-0.4117647058823529	1404798.2445978844	1425173.8785758887	8539535.430126548
-0.3529411764705882	4524069.323479396	5628736.72302301	15793234.208572105
-0.2941176470588235	16091764.949176762	14617955.527161246	28609458.47076925
-0.23529411764705876	46481351.27500277	56445049.561654806	74530181.46313733
-0.17647058823529405	178307867.31880555	196539939.41850057	216355723.5474177
-0.11764705882352944	449852522.4114999	495214035.7970294	502656039.54869264
-0.05882352941176483	804575691.1655159	886576260.9890356	790518702.1550462
-1.1102230246251565e-16	979507429.0135468	983453085.8896333	900931508.7001121
0.05882352941176461	761115805.3583449	756872943.3121109	657445250.7962995
0.11764705882352933	442193295.85271734	411121165.0221711	379041135.2911715
0.17647058823529405	210865922.24692085	194384549.70478827	199893444.25962132
0.23529411764705876	81142436.5254576	91902552.3518195	117243954.2904576
0.2941176470588235	43132770.58534456	43309393.90409996	58557982.586656466
0.3529411764705882	20655760.841140147	20258908.863682155	38723576.308721475
0.4117647058823529	12151598.147719584	13237397.910251973	19365120.089584216
0.47058823529411764	5323755.218131734	7560432.854496243	13343153.891128065
0.5294117647058822	4219554.192856401	4119512.449996728	11307184.13421953
0.588235294117647	1408560.8306905795	4967193.282618391	8998388.030240761
0.6470588235294117	2200784.1701710355	1326613.695850873	4154258.527799425
0.7058823529411764	1525378.596092083	1954967.9854590537	4816708.908279177
0.7647058823529411	1840883.73219574	428673.83288319025	3700917.151576944
0.8235294117647058	263619.3260073043	1135945.0450156734	2229256.5062670344
0.8823529411764706	685687.9769456473	878495.9885967356	295111.4174428948
0.9411764705882353	937181.3029245256	427831.1697008845	1035771.2885956612
1.0	482225.1281913481	0.0	617445.300652243
1.0588235294117647	185793.283776821	204637.9795628719	0.0
1.1176470588235294	284414.5205905076	512106.15249877895	0.0
1.1764705882352942	0.0	0.0	0.0
1.2352941176470589	162340.97249532427	0.0	0.0
1.2941176470588234	0.0	0.0	0.0
1.352941176470588	0.0	0.0	0.0
1.4117647058823528	0.0	0.0	0.0
1.4705882352941175	0.0	0.0	0.0
