log10[ N([Cl III]) ]	T1	T2	T3
2.0294117647058822	10122845.84375	0.0	0.0
2.0882352941176467	9720309.375	0.0	0.0
2.1470588235294117	16863467.4375	0.0	0.0
2.2058823529411766	8468498.96875	0.0	0.0
2.264705882352941	14476037.515625	0.0	0.0
2.3235294117647056	17821745.71875	0.0	0.0
2.3823529411764706	31663375.640625	0.0	0.0
2.4411764705882355	22932481.1875	0.0	0.0
2.5	52710582.3125	0.0	0.0
2.5588235294117645	45948397.796875	1697611.875	0.0
2.6176470588235294	54693067.90625	3666348.75	0.0
2.6764705882352944	64048037.34375	0.0	0.0
2.735294117647059	79803197.3125	3710613.5	0.0
2.7941176470588234	98404927.96875	6743859.375	0.0
2.852941176470588	142307370.1875	6733402.0	0.0
2.9117647058823533	138160182.65625	15442072.25	0.0
2.9705882352941178	182876689.5625	10416290.0	0.0
3.0294117647058822	201832240.78125	20278238.875	0.0
3.0882352941176467	276463473.109375	28481871.875	0.0
3.147058823529412	287267633.84375	53175227.0	0.0
3.2058823529411766	340181011.203125	86484989.875	0.0
3.264705882352941	424107409.109375	144860587.75	3170761.0
3.3235294117647056	372989541.28125	195226162.5	9378456.25
3.3823529411764706	410942051.265625	343886862.125	56928483.75
3.4411764705882355	358490724.0	505836400.125	97739309.25
3.5	310800809.90625	614755260.875	223276682.0
3.5588235294117645	275094105.765625	688893111.0	438250842.75
3.617647058823529	175246052.703125	641146866.75	565864916.25
3.6764705882352944	150115838.859375	463514524.0	589536523.0
3.735294117647059	94566661.734375	428615572.25	547139646.25
3.7941176470588234	62609266.25	239215506.625	462844884.75
3.852941176470588	36631409.34375	193344326.5	511266811.75
3.9117647058823533	21121293.484375	136466003.625	409086257.25
3.9705882352941178	12308967.375	78077633.25	355903458.5
4.029411764705882	5321282.546875	40913745.5	253161986.25
4.088235294117647	7289025.984375	11530935.25	144665142.25
4.147058823529411	3746583.796875	7929627.625	80144708.5
4.205882352941176	2447354.515625	0.0	45572243.75
4.264705882352941	1533062.40625	0.0	20453853.5
4.3235294117647065	255934.859375	0.0	8158725.75
4.382352941176471	735230.796875	0.0	0.0
4.4411764705882355	0.0	0.0	0.0
4.5	486833.609375	0.0	0.0
4.5588235294117645	223319.640625	0.0	0.0
4.617647058823529	0.0	0.0	0.0
4.6764705882352935	0.0	0.0	0.0
4.735294117647059	0.0	0.0	0.0
4.794117647058823	0.0	0.0	0.0
4.852941176470589	330929.9375	0.0	0.0
4.911764705882353	0.0	0.0	0.0
4.970588235294118	0.0	0.0	0.0
