X Center	Y Mean	Y Median	Y Std	Y Lower Quartile	Y Upper Quartile	Count	X Mean
3.6216678344652173	-0.07108225835467874	-0.081062745673635	0.8346856556033392	-0.8043751688922365	0.5755492097810739	319	3.621718079566986
3.660883520739727	-0.04708753765013326	-0.09050942380828818	0.8241345744766637	-0.7543500157849465	0.664340484844859	364	3.661859858306105
3.700099207014237	-0.15609128462346122	-0.25683910372312146	0.8015209008414323	-0.8087049952714374	0.45345148077321795	467	3.700439670882799
3.7393148932887468	-0.10716908655896422	-0.12224438010066577	0.7880733028137081	-0.7676695950875776	0.4708634229257951	571	3.7400693935946094
3.778530579563257	-0.0856627673115282	-0.13339840078504797	0.7952665705391674	-0.7381995758321982	0.534492073281974	653	3.7794151548370687
3.8177462658377666	-0.05812917207832374	-0.047091139117986826	0.7934900059156054	-0.6752504127447225	0.5702421388900383	843	3.8185416468582867
3.856961952112276	-0.10253172520807888	-0.1617803687298333	0.7865887513247992	-0.7507964661460883	0.47454561864208844	1038	3.8581287907210524
3.896177638386786	-0.10148868845277288	-0.17082127567988922	0.8073141914995223	-0.7493209715890501	0.5456521905748457	1253	3.896528577273565
3.9353933246612955	-0.06276560258580634	-0.08195064908502278	0.7983797633937798	-0.7199611539792292	0.5762941135415423	1676	3.9359618879617053
3.9746090109358057	-0.07014389304802486	-0.0917431654683485	0.7982197560596386	-0.7115126466349222	0.5633737543875297	2108	3.9754832836333516
4.013824697210316	-0.0800782533977131	-0.11832683248908271	0.785638494854305	-0.7057620807451208	0.5025813026983768	2686	4.014461662344651
4.053040383484825	-0.08686374111890972	-0.13037019924118184	0.7874547954466271	-0.7098274414619539	0.525831867619841	3397	4.054119037495469
4.092256069759335	-0.07805231962945514	-0.11149374952806479	0.8010415842484399	-0.7115587725517352	0.5390750201618697	4359	4.0932188499212785
4.131471756033845	-0.07578157447450498	-0.10463813308793936	0.7863218046949011	-0.6986276399449509	0.5171062502673802	5855	4.132284683151147
4.170687442308354	-0.07274664550495151	-0.0937724367160566	0.779724809814455	-0.6850862108089548	0.5083553747933833	7465	4.171549702617738
4.209903128582864	-0.06607148554653806	-0.07839678290377133	0.781213495282524	-0.6834685462846998	0.5212362156350334	9961	4.210575065310152
