log10[ N([Cl III]) ]	T1	T2	T3
2.0294117647058822	5610496.155639648	8144486.076171875	9189691.879882812
2.0882352941176467	6038319.322631836	8457175.943359375	10119669.083007812
2.1470588235294117	7331136.825317383	9583948.942382812	10876803.514648438
2.2058823529411766	8076737.2794799805	10975371.596679688	12023312.616210938
2.264705882352941	9345611.181274414	12435443.70703125	14685462.78125
2.3235294117647056	10961322.385620117	13750477.588867188	15600828.15625
2.3823529411764706	12608697.098510742	16190129.8125	17881984.73828125
2.4411764705882355	13541576.126342773	18305751.603515625	21082171.724609375
2.5	15934854.188781738	21007583.0390625	25314885.26171875
2.5588235294117645	18339769.373779297	23551220.330078125	27420680.813476562
2.6176470588235294	20544835.74761963	26298307.108398438	30510488.3828125
2.6764705882352944	23840001.051513672	30610410.858398438	35390267.72753906
2.735294117647059	26213015.733703613	35481156.53808594	41314647.12011719
2.7941176470588234	29793808.763305664	38677024.20996094	46747019.89746094
2.852941176470588	33999797.954833984	45353537.775390625	52786912.453125
2.9117647058823533	37406602.453552246	51614099.99609375	60982260.689453125
2.9705882352941178	41777416.66876221	55330209.603515625	65726671.25097656
3.0294117647058822	47001553.96557617	62967028.19824219	76224768.40429688
3.0882352941176467	52477794.377075195	69727899.04980469	83788835.04101562
3.147058823529412	59137560.81665039	78811838.02539062	91951370.07421875
3.2058823529411766	65585163.6171875	87117710.73730469	103189833.50195312
3.264705882352941	70990783.05084229	94720095.80859375	111993898.46484375
3.3235294117647056	79164531.08746338	102068482.06640625	126977305.98925781
3.3823529411764706	84922127.26116943	111633552.69140625	132172214.03710938
3.4411764705882355	91196140.12780762	119778005.94335938	139139018.22265625
3.5	96490254.3626709	125109677.09960938	145080430.14257812
3.5588235294117645	102932265.90765381	131036010.73632812	149731314.45703125
3.617647058823529	109088234.39001465	136099352.15722656	147177525.65527344
3.6764705882352944	111235921.43383789	136000196.5986328	146144379.73339844
3.735294117647059	113051466.72106934	136214017.70996094	136825066.68066406
3.7941176470588234	116528396.20684814	132611411.09863281	130901568.98242188
3.852941176470588	116921489.53656006	129343743.07128906	115806912.36132812
3.9117647058823533	113359118.14178467	120660197.25683594	104199837.25683594
3.9705882352941178	112477849.82336426	111230458.55761719	87385675.93554688
4.029411764705882	107387011.44995117	100764812.67871094	72561297.01074219
4.088235294117647	103412490.24005127	89604003.93554688	58933262.79785156
4.147058823529411	96874165.32421875	77700951.27148438	47279459.26269531
4.205882352941176	89431354.23547363	66074652.58886719	36867518.54785156
4.264705882352941	82696510.8640747	56274830.767578125	29216998.185546875
4.3235294117647065	76144083.72485352	47297394.00488281	21498483.948242188
4.382352941176471	67337798.93341064	38556542.31152344	16591275.873046875
4.4411764705882355	60386449.788757324	32445817.067382812	11907799.5625
4.5	54024153.58099365	27432968.061523438	8895475.731445312
4.5588235294117645	47706577.076416016	21033742.088867188	6789743.2548828125
4.617647058823529	42456253.09667969	17333707.345703125	5243614.015625
4.6764705882352935	37567866.50140381	14557303.697265625	3896410.337890625
4.735294117647059	32072146.283081055	11575713.58203125	3122703.193359375
4.794117647058823	28060356.763793945	9787638.708984375	1944281.8193359375
4.852941176470589	24721789.692321777	7478909.9296875	1419178.7138671875
4.911764705882353	21217297.505615234	7172568.0576171875	1080262.3115234375
4.970588235294118	19352818.445983887	5294059.662109375	1183288.5126953125
