Y Lower Quartile	X Mean	Count	X Center	Y Mean	Y Upper Quartile	Y Std	Y Median
-0.7770697855325444	3.622959838241875	288	3.6216678344652173	-0.15060301852877522	0.48255357909239543	0.7968222969511509	-0.23098411736743607
-0.7009780940151313	3.6613790741432775	363	3.660883520739727	-0.06266189985573369	0.5230950374999899	0.7865869737774223	-0.10705854489867227
-0.698339335954852	3.701352350484047	460	3.700099207014237	-0.07568013626690073	0.5206073428533355	0.8172966453267226	-0.13271536325569078
-0.8205076069598639	3.739566912254208	568	3.7393148932887468	-0.15066163108159195	0.5249090758174069	0.7950088396179509	-0.2598538160751487
-0.7363579620885409	3.7790616820448397	694	3.778530579563257	-0.09154948082211366	0.5129922371454366	0.801039017785531	-0.12352743492301066
-0.6987492867659884	3.818354612663788	860	3.8177462658377666	-0.08055084530891883	0.5348077776784519	0.7980054838330872	-0.12775603165185623
-0.6844751834186945	3.8575040557389824	1108	3.856961952112276	-0.053924001720767695	0.5582241834803551	0.7929128018572359	-0.09561008169079033
-0.7319692134507136	3.8968824551770083	1312	3.896177638386786	-0.07682343065674943	0.5636309461542284	0.8099200790191773	-0.1111815724720051
-0.7650335106121768	3.936140004838066	1655	3.9353933246612955	-0.12268125025226848	0.4657678228446638	0.7969989039540093	-0.16478948024565068
-0.7099746940341793	3.9753727768003353	2149	3.9746090109358057	-0.08610968175554434	0.5194877875057231	0.7828082504838809	-0.11976412989983318
-0.7394929846119167	4.014990626969958	2587	4.013824697210316	-0.11176698948955238	0.47497905679598795	0.7875481889063228	-0.14166458120892808
-0.6997136011792029	4.0539314899921175	3406	4.053040383484825	-0.07539599011011232	0.5244010685963236	0.7899499192772838	-0.09697930995615
-0.7211060987314221	4.0928835117454865	4552	4.092256069759335	-0.08607366293590735	0.5080241091779883	0.7891288554676226	-0.12034891971194893
-0.7163870462866662	4.132267806464696	5809	4.131471756033845	-0.07286868783627855	0.5257780517903452	0.7889324785271322	-0.10862532700899358
-0.7210408975714606	4.1717966655039085	7355	4.170687442308354	-0.07911574457766668	0.5280180879757641	0.7866205838253346	-0.09984286063796732
-0.7217916625203926	4.210767958484476	9752	4.209903128582864	-0.08006473965894415	0.5196935137156988	0.7915169953089995	-0.10809573245998896
-0.6783358444192789	4.2499641264048345	12455	4.249118814857374	-0.06742920065125067	0.5174347909349071	0.7815114577218649	-0.09427383928610272
-0.6806135193365548	4.2889588964436305	15377	4.288334501131884	-0.06118280777167069	0.536898253662068	0.7822173349837426	-0.07837989217943878
-0.6782144121349836	4.328098610699553	18333	4.327550187406394	-0.06738552195359092	0.5257293433543772	0.7807270629772781	-0.08679956405545974
-0.6745101484657791	4.3673435586939195	21029	4.366765873680904	-0.06908440668059473	0.5074302486713784	0.7714194633057462	-0.08309645880398263
-0.6746456367507901	4.406156898853596	23420	4.405981559955413	-0.06727505395644305	0.5079247877943329	0.773538334705292	-0.09058288877008053
-0.6594852837573352	4.445327311626327	25140	4.445197246229924	-0.060038839961894255	0.5144427861660128	0.772953810690081	-0.07204510583062862
-0.6651673379746513	4.484571865309587	25636	4.4844129325044335	-0.06331579343090266	0.5091591777395001	0.7732722875125255	-0.08389229825830967
-0.6388770916259019	4.523678377574089	26262	4.523628618778943	-0.05423678622977063	0.5103495598034328	0.7639947624350167	-0.06188929188612312
-0.6405184400493489	4.562817236363294	26194	4.562844305053453	-0.05728685694419226	0.5089940358620467	0.7582176596701949	-0.07413816798524134
-0.6387596097970452	4.6019973592903565	25867	4.6020599913279625	-0.05705247496370781	0.5013859412527635	0.7568565236506416	-0.06484551489706188
-0.6191530123887347	4.641067724502564	24550	4.641275677602472	-0.048799578465546375	0.5070139807441065	0.7510049787444708	-0.06053900246017287
-0.6234937968741043	4.680378456934166	23017	4.680491363876982	-0.05628422440811932	0.4887237872782899	0.7451329785067214	-0.05751773057594363
-0.5990342947698014	4.7195563366918005	21925	4.7197070501514915	-0.04579505195826772	0.49148084245900225	0.737002756864544	-0.04989681179864201
-0.5884781654185147	4.75895812529317	22261	4.758922736426001	-0.049007955603897	0.47379304144095036	0.7312470522022606	-0.05054757154343075
-0.5847527587012231	4.7984842383922	24488	4.798138422700512	-0.05348575724328743	0.4579573636530423	0.7225510667109883	-0.05230023926214031
-0.553058675742391	4.837681037266809	27396	4.837354108975021	-0.04431969357373462	0.44577265193172494	0.710163751376044	-0.038866598010726575
-0.543487411319484	4.876926071185609	30472	4.876569795249531	-0.055152486593994	0.4238669503478482	0.6944712203977593	-0.05368481924091627
-0.5292943482364155	4.916300123464224	34345	4.915785481524041	-0.04849467745731122	0.4198857360065174	0.6868557472019702	-0.03943038169808321
-0.5164148432019409	4.955161426333472	36701	4.955001167798551	-0.056503719194138075	0.39497022621560735	0.672224669314766	-0.04607123924154878
-0.49510188070928624	4.9944125410110045	38402	4.994216854073061	-0.05042421236778584	0.39240075335099966	0.6612353165957384	-0.040979163684597524
-0.4736715963072524	5.033777523070786	42414	5.033432540347571	-0.05313791130307205	0.36437503934003007	0.6419986614425002	-0.0415656953744403
-0.4609589176527563	5.072612070533141	44296	5.07264822662208	-0.05030982560770842	0.36437875012865356	0.6337003745335793	-0.03231624390803444
-0.4378868035245729	5.11173982166398	42289	5.11186391289659	-0.05458705526104277	0.33285030825528583	0.6134192196049018	-0.03419367969538062
-0.4214635151852385	5.1509524117145435	40862	5.1510795991711	-0.05345299588817759	0.3246789252266843	0.5965872970562915	-0.03343681964236179
-0.4071662258933295	5.18987352355375	37837	5.190295285445609	-0.06229325435562732	0.2989676318046355	0.5754063407670819	-0.043218172530392576
-0.40234080416797413	5.229000311688954	32139	5.229510971720119	-0.0639666947272512	0.2885171245915743	0.5627879343627119	-0.04032131525047863
-0.37219805477210977	5.267803507829098	26191	5.268726657994629	-0.062186643562605295	0.272764053989333	0.5409353289705612	-0.0444060758264158
-0.35605405086245373	5.306767169636734	18474	5.307942344269139	-0.059079454084004286	0.258712213067416	0.5160366335420481	-0.03572790248941283
-0.345188748589045	5.346386088183994	13307	5.347158030543649	-0.0656030025014791	0.23843707484323337	0.4999562211875134	-0.042651108244788884
-0.3347464705518177	5.385707287469064	11123	5.3863737168181585	-0.06283384294650479	0.23482616476647133	0.47932771660967954	-0.039861326649318046
