X Center	Y Lower Quartile	Y Mean	Y Median	Y Upper Quartile	Y Std	X Mean	Count
3.6216678344652173	-0.10149905123643863	-0.008039346967353781	-0.004967041307108575	0.09283836607936587	0.15320716329788445	3.622644483822319	968
3.660883520739727	-0.09211411252008349	0.001011159355213501	0.006512254427120145	0.08767069800384243	0.1393236210781731	3.661624568913781	1252
3.700099207014237	-0.08136897323630352	0.004090547183628797	0.011187119666871182	0.07544968813923124	0.1357963995570149	3.702020694371574	1484
3.7393148932887468	-0.08112886415092957	0.00801464871654294	0.012870553916326771	0.08908921325032629	0.13839180358312678	3.7403006307325826	2104
3.778530579563257	-0.07486832289218091	0.011397841275149333	0.015353362628649477	0.0934611959358889	0.14183611921372333	3.779031437095857	2732
3.8177462658377666	-0.08826207194773959	-2.9788406631432597e-05	-0.0060966559247894615	0.08310582032561613	0.14139815319411803	3.8187916252094443	3392
3.856961952112276	-0.08309325993125818	-0.0030360395737493353	-0.005405569154913079	0.07510574504444545	0.13755959027684755	3.8580765839337503	4332
3.896177638386786	-0.08051430042284917	-0.004952947419767466	-0.006360662439401499	0.06881744343921976	0.1291980050416265	3.8967699032118843	5348
3.9353933246612955	-0.0688341999086699	0.007134426701455307	0.005656444928042148	0.07370106458018409	0.12552698260693954	3.9364584619871583	6876
3.9746090109358057	-0.07234355377688352	-0.0004044629990835229	-0.002549389331538502	0.0704370540858092	0.12249899865385998	3.9754142547901465	8392
4.013824697210316	-0.06504481401555126	0.005597483934737541	-0.00023422735125101275	0.07192631066746145	0.11969892372238264	4.014265849971326	10420
4.053040383484825	-0.05792302745251202	0.004947853831419624	0.0027255026776203065	0.06502273308860883	0.10609787441264629	4.053358695055066	12876
4.092256069759335	-0.0552809479443885	0.004211933272883013	0.0019084044719943865	0.06171665234344205	0.10292020775942287	4.093276927876547	17004
4.131471756033845	-0.04923174781221797	0.00545351879581821	0.004360376339580738	0.057060724829280034	0.09352020027018332	4.132471148770769	23552
4.170687442308354	-0.04723895003004987	0.003110710440249884	0.0016199444105628768	0.05057853321267867	0.08599124029209719	4.171983642736006	32948
4.209903128582864	-0.04257122823529972	0.00511616571388742	0.00313630559221223	0.04883203291965101	0.08398006188117786	4.2108779401176655	46648
4.249118814857374	-0.04156783478978969	0.003487537365891983	0.0022718491575755	0.044863715254214044	0.07817853374396407	4.250034272751748	62800
4.288334501131884	-0.038198137618800726	0.002495283474835178	0.0010479921406651893	0.04146483979851464	0.07160454877313237	4.289149721886209	79704
4.327550187406394	-0.03640570944812074	0.0031537055025724057	0.0020853865690766017	0.039573285056040186	0.06789775391039996	4.327992281995824	93024
4.366765873680904	-0.033738837918910344	0.0027808849556834802	0.0013391139050682498	0.036330568895591955	0.0629145765900791	4.366889533100689	101928
4.405981559955413	-0.03232610954351146	0.0025370629900547488	0.0011016175461997146	0.034527476939819876	0.06044354074380577	4.406174211011206	104472
4.445197246229924	-0.03130429408352644	0.002059488743900366	0.00043763366170800544	0.03243651519033622	0.05813619319392847	4.44529434245469	106400
4.4844129325044335	-0.029883405163174902	0.0019520180942092082	0.0005375486984125404	0.03139686433548841	0.05483239335822238	4.484356062284788	105700
4.523628618778943	-0.02910459181423564	0.001568193341755576	0.0008704242519537195	0.03039832207555562	0.051737190233260455	4.52353103067376	103952
4.562844305053453	-0.029342811836458198	0.0008903622204909558	0.00012796984719453395	0.02940107051054986	0.051050031499915736	4.56271887717164	100484
4.6020599913279625	-0.028557541192517202	0.0014559907781601684	0.0006022287615455053	0.029609920412887836	0.05118960482631926	4.601942085336696	95272
4.641275677602472	-0.028670272853931512	0.0005187307970925971	-0.00037820923225569407	0.0279190253550481	0.049401967187920275	4.640954546648673	86736
4.680491363876982	-0.027949197482084912	0.0005085157509378627	0.00021833073607881626	0.027782354049188426	0.046566122814908774	4.679894694581917	73340
4.7197070501514915	-0.026865067102733495	0.0008461693618539623	-0.00036738516477545215	0.026958084533535268	0.04637385262571381	4.719297676327378	62596
4.758922736426001	-0.026073271037275036	0.0005751651316119362	6.317157069312703e-05	0.026096948914287488	0.043579006761555385	4.759114142903984	60484
4.798138422700512	-0.026396842002098755	-0.00043165388337796143	-0.0010098860682559402	0.025080136983520917	0.040923824225095176	4.798218113871933	67260
4.837354108975021	-0.02573073237168262	0.00022419367690177804	-0.000695574485773752	0.025295031899038832	0.040509206269864435	4.837178890724736	67576
4.876569795249531	-0.025333104958802595	0.0002011768077112701	-0.00012997411574011951	0.02540836944595592	0.04054839985859701	4.876762449361648	69808
4.915785481524041	-0.02548549414351654	0.0004423452105288355	-0.0003336219745921668	0.025745791970140673	0.040912586234274156	4.915894327001567	75940
4.955001167798551	-0.025388662340411594	0.00063578994242345	0.0004163166831663	0.025710118714620093	0.04103060215262179	4.954738238040625	74896
4.994216854073061	-0.025793388110492588	0.0008278121369410417	-0.00023023748248963112	0.025906325314860482	0.04266985350023643	4.994352218325638	70688
5.033432540347571	-0.02620326124572634	0.0005542253503209869	-0.0001610466281907045	0.026148466634491673	0.042102469998084965	5.033935292088131	76320
5.07264822662208	-0.026183293288286308	0.0003626623399530445	-0.00024055768547646825	0.026037075910739817	0.04211752710599373	5.072405024302711	74976
5.11186391289659	-0.025228588810356313	0.0007670598533282409	-0.00020339169618748847	0.025802215098800253	0.04186947227529846	5.111543283791202	65700
5.1510795991711	-0.025434819820226537	0.000854367184830218	-0.0004632634752799238	0.026425180950693194	0.042446205269466124	5.150906110410061	62008
