Y Mean	Y Std	X Center	Count	Y Median	X Mean	Y Upper Quartile	Y Lower Quartile
865.7718272638965	715.0697466723926	3.6216678344652173	128	865.7718272638963	3.612269318640187	1580.841573936289	150.70208059150355
-534.2171348031094	1720.8834656885344	3.660883520739727	384	-80.57833345793597	3.6687340744030763	217.33718536279594	-307.7002300138229
-73.17455674938059	284.9422475308001	3.700099207014237	384	-58.778984133780796	3.699773574442363	86.6216869019369	-219.82976353727008
-97.50420068810503	1078.7146842354691	3.7393148932887468	960	44.01091268721757	3.742311829067968	346.64074179870295	-52.46391685392064
596.564628371573	777.0720565140149	3.778530579563257	1728	361.0295618418677	3.7807642170570537	1496.9570469913842	20.21205550047489
6.886065971477706	729.0750496659068	3.8177462658377666	2048	8.595216352227908	3.817499809821827	279.8483855689585	-203.91000412410355
199.03013731861034	812.1085667880568	3.856961952112276	2560	40.12357102829628	3.858638751016899	497.4385052539676	-283.5862645369075
66.93379122007053	598.1868296474676	3.896177638386786	3008	-44.020660234220486	3.8976675425906757	188.8276734111887	-253.01823922315907
49.81474974254466	839.0637322351524	3.9353933246612955	3648	80.67730967310126	3.9370487420506888	313.5232295315776	-258.0814020985981
161.58850403152576	579.9945336977958	3.9746090109358057	4736	11.682914994364637	3.9776825219814107	308.11263769809193	-184.55023822661042
6.019011106516488	704.1130224503286	4.013824697210316	5888	-9.181114363683605	4.015972804669518	190.84987993968002	-187.44152354448875
72.20302272791146	708.6751323927674	4.053040383484825	7104	-1.5121008794194495	4.051725132893862	175.52506193454792	-179.59378629368712
99.15052506437765	770.9179503343355	4.092256069759335	9152	60.379924563052555	4.091094787471434	245.38141557625386	-107.00993578590806
100.28924961308309	435.92168753779043	4.131471756033845	10304	-16.890769570509548	4.133235402344016	175.21966861965484	-138.3167682759492
61.08077046312768	402.4547996088924	4.170687442308354	17600	-10.27958242061959	4.172698700538183	132.90512421630592	-106.7991433844345
57.44107901242348	332.3075919292629	4.209903128582864	34688	11.908932286948584	4.211758069612978	100.9977920071924	-81.04929203226584
63.3280590895684	361.84914606988934	4.249118814857374	55424	7.323903525618334	4.2504218840616605	98.82306223216347	-81.05655919965466
22.444226623355824	377.609115222069	4.288334501131884	62912	-6.787270352791893	4.288519795413882	68.60783124878981	-79.91257627856066
55.30521505755631	298.54541338793763	4.327550187406394	81024	9.631060314104616	4.328124885760618	92.8942424629895	-60.30740325140687
32.184545826416446	276.4511471239298	4.366765873680904	77760	2.887175049868347	4.366906005486741	75.70207688383107	-62.26962023859778
33.09978586941233	221.87411536261703	4.405981559955413	84992	-1.8997499031902407	4.406326089501726	66.89274439762471	-60.11510744314978
34.39698186646842	222.332793214309	4.445197246229924	86784	1.2154351110762036	4.44525702344676	61.067097906847266	-55.986589542352476
22.764170882469916	179.66801831863793	4.4844129325044335	86336	5.083554428210846	4.484182347957199	61.4441058893417	-49.374319639264286
17.090097805269888	196.71146774205044	4.523628618778943	87488	-3.8757492947752326	4.5237530122299505	48.22810989071877	-55.50909852152472
4.637610672433046	163.8751138916027	4.562844305053453	83520	-1.6757833909223336	4.562371146974802	46.99638122517899	-49.31563747870041
10.724245992096689	195.78092803963753	4.6020599913279625	85120	-1.8031211248012369	4.601820292782736	46.00638538043859	-50.38658849044532
7.033088960170007	170.32251478689784	4.641275677602472	84352	-0.5987714533921462	4.641348147681434	42.496510509772634	-45.837977920479716
13.206988975627272	138.39461781263168	4.680491363876982	64960	1.977737958974103	4.679542040507542	42.45200123755603	-40.05540540385664
2.801109326896584	99.16690497516008	4.7197070501514915	55936	0.7988518065021708	4.719798573727281	32.5777890815134	-41.902423412504504
1.503099907276534	96.39542094686614	4.758922736426001	58112	-4.55471772042074	4.7590153089018585	34.687732367807484	-40.05332531116528
-5.947931442771431	74.77016553875393	4.798138422700512	68224	-3.745157419622956	4.799189918271559	31.238340547168264	-38.00752727850704
1.1455841740053854	59.754505346848916	4.837354108975021	64192	0.01280666873390146	4.836813458124689	34.79297760222107	-33.80964214314008
-2.095186744526776	47.64646394948139	4.876569795249531	67392	-0.7948585153499153	4.877419621559951	28.117944065375923	-29.580688887256656
-0.18288321156050852	45.212087485143755	4.915785481524041	77632	-0.5710013346269989	4.915301602000133	28.28522546034037	-29.483626434954203
-2.9042617038095955	45.39727192719322	4.955001167798551	77632	-3.168031297633206	4.95475488418448	26.399402896982792	-30.99829057037914
-2.1801666096043406	42.06890274189733	4.994216854073061	65152	-2.044044429085716	4.993878351175835	26.767443624305088	-29.517519102035294
-1.6892022791805104	38.9905734952818	5.033432540347571	81728	-1.7519976325984317	5.0339871862939285	23.39165987184515	-26.230268685720148
-0.8798231088714309	39.53573384642217	5.07264822662208	73600	-0.2979498149484243	5.072775262406496	25.346815021475777	-24.618821416934225
-2.2434613228645133	42.37070397880751	5.11186391289659	65472	-2.534890328779511	5.1108983183399275	21.80053131549721	-26.59731101035868
-1.1127363498261396	39.196252474710484	5.1510795991711	62272	-0.5849736384989228	5.151017258490176	21.74849244210327	-23.985449182357115
0.07938535779637919	36.73819094976464	5.190295285445609	54720	1.1954158974876918	5.189418418486248	23.08218308593132	-23.004581720123497
-1.251821316083665	38.636823112844425	5.229510971720119	47168	-0.7014588974980143	5.229230813838392	19.796461447838738	-23.40198574273927
-3.2339397138671355	39.51805039527743	5.268726657994629	36032	-3.0037334411335905	5.268194645617089	22.722635068210366	-27.7267927697103
-2.6355502336349756	46.737035861291716	5.307942344269139	23808	0.9919235587158255	5.306861782842278	22.692177746613197	-22.811221300369198
-3.128032754689152	44.48016821361876	5.347158030543649	17280	-1.209201479413423	5.347237521172551	22.967127650916154	-26.53356719483054
-5.156063350480237	62.64556077888709	5.3863737168181585	14400	-0.4206091855685372	5.385103370688996	21.308093789424674	-25.76899876387688
-6.135032518192672	65.15889559472987	5.425589403092668	11136	-4.784575174954625	5.423859472938383	25.490689423753793	-29.79496586078676
1.4508067564709242	73.60645766651177	5.464805089367179	5440	-3.806012442953943	5.462870131468538	27.655605858954004	-18.79155433075175
-5.072337618275181	53.95526953805154	5.504020775641688	3136	-0.9519836020972434	5.503434452574398	17.607325705070252	-17.973163859254782
8.850024524108044	32.17859420599865	5.543236461916198	576	2.458227990418891	5.539665694405723	17.63227552686658	-10.40957479518147
60.16461564362362	85.47630049074849	5.582452148190708	320	33.20638842083099	5.575691000329188	47.06338719591258	-1.400211798330929
