Y Median	Y Upper Quartile	Y Lower Quartile	Count	X Mean	Y Std	X Center	Y Mean
nan	nan	nan	0	nan	nan	3.6216678344652173	nan
nan	nan	nan	0	nan	nan	3.660883520739727	nan
2.603100047860455	2.603100047860455	2.603100047860455	1024	3.7189189544405967	4.440892098500626e-16	3.700099207014237	2.6031000478604556
4.020600107930225	4.527699972979822	3.5135002428806263	2048	3.7321759241698973	0.5070998650495979	3.7393148932887468	4.020600107930224
3.505694023618722	3.893815659009938	2.2852344856968063	3072	3.7716956635951244	0.6853785068364926	3.778530579563257	3.2282480561084888
3.5077993178686477	4.44836346840436	3.353619335808993	6144	3.807509024785903	0.541253521355563	3.8177462658377666	3.789477917611277
3.4205512653350914	3.918005771406783	2.342584337692052	3072	3.8558701265568076	0.657556619996499	3.856961952112276	3.227047124811309
3.339136045612529	3.6374008264008277	2.9940743573916473	12288	3.8947462040828094	0.5063058243475135	3.896177638386786	3.3387144808677363
2.9995956374219115	3.3882465344811186	2.9461990938542	9216	3.9301037323401187	0.34963880274073716	3.9353933246612955	3.1762246925301567
3.449061688930603	3.488120150306856	3.3719086064740527	10240	3.975159846181324	0.29128585281901936	3.9746090109358057	3.513724704898558
3.4038738819947154	3.6439322316494605	3.1102507159146464	14336	4.02038915712822	0.3639603493580525	4.013824697210316	3.33162615792391
3.4410116280943743	3.5663566394420334	3.062834532003037	16384	4.052621277526349	0.3634880334905383	4.053040383484825	3.2966806512435696
3.136874379600757	3.5943164573578454	2.9867512594601777	15360	4.095622611900085	0.3605858768477907	4.092256069759335	3.2556329015103036
3.139488680430337	3.5194925942858593	2.851122400233544	17408	4.1331121040884735	0.5057487456307946	4.131471756033845	3.189879703178724
3.2493573454817306	3.531888036879227	2.9318674805594607	28672	4.172085574142994	0.431084568431751	4.170687442308354	3.2008169942200952
3.1090325345362784	3.2722531032821744	2.8447614017055503	58368	4.2125189586811995	0.3249722954979303	4.209903128582864	3.044198695106364
3.0876297830071406	3.254039156965332	2.912763561241067	86016	4.250477157811257	0.32370212076560667	4.249118814857374	3.0498444463734296
3.080327680676	3.1987763327639485	2.927420471969066	87040	4.287168821695421	0.29935737974497323	4.288334501131884	3.03872212270033
3.091219197121527	3.266245832050973	2.9497320803365614	124928	4.326224884224259	0.2906298903389018	4.327550187406394	3.089864627974527
3.0991082028872623	3.2432709828451216	2.9326710537161436	120832	4.366005927906329	0.261884550530302	4.366765873680904	3.0846237199046325
3.1026596546403407	3.2348660085692726	2.9760263527937325	115712	4.406745331747242	0.24269184361745125	4.405981559955413	3.0861891319991805
3.165360956680053	3.2764909945617586	3.0613378850232538	113664	4.442846131027306	0.18405093558091662	4.445197246229924	3.1520438417817602
3.1801203435182193	3.2896922572341234	3.056987952142147	115712	4.483519870123702	0.18717223922289702	4.4844129325044335	3.154091450414371
3.221553811919755	3.3257576738849925	3.069777432104754	109568	4.524907084994212	0.18839471830354457	4.523628618778943	3.209925055373693
3.2598214307439295	3.386116942284835	3.13963688135426	112640	4.561389437694418	0.1835716366323168	4.562844305053453	3.253934144986734
3.3136015355346555	3.3828895441478233	3.2165798440490514	94208	4.6004113527131585	0.14833923231396218	4.6020599913279625	3.2983310477558705
3.345433413538775	3.4280466077739145	3.274803220156564	100352	4.638793408324936	0.14085149141526287	4.641275677602472	3.3512910619455902
3.385003869318605	3.4602362612157926	3.272973649060526	66560	4.67753864608519	0.152987400927658	4.680491363876982	3.37709068088621
3.3812350301844605	3.4753653477092605	3.327465878073137	64512	4.719029846361672	0.14279066535678978	4.7197070501514915	3.3980757694886257
