[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	0.0	0.0	0.0
-1.4117647058823528	0.0	0.0	0.0
-1.3529411764705883	1111866.0520930071	0.0	0.0
-1.2941176470588234	0.0	0.0	0.0
-1.2352941176470589	2240630.8350912207	0.0	0.0
-1.176470588235294	967426.445931893	0.0	0.0
-1.1176470588235294	1367420.5368277838	0.0	0.0
-1.0588235294117647	2883078.72160467	1864524.0670727643	0.0
-1.0	7307761.945195904	0.0	0.0
-0.9411764705882353	8597018.99519393	0.0	0.0
-0.8823529411764706	4803001.668465322	2005672.4098627875	0.0
-0.8235294117647058	5376991.682040656	0.0	0.0
-0.7647058823529412	6424914.520187137	0.0	0.0
-0.7058823529411765	5363259.534187694	4493840.7066435255	0.0
-0.6470588235294118	5732320.637410473	0.0	0.0
-0.5882352941176471	6554876.976534747	4099199.8256734386	0.0
-0.5294117647058824	13001262.27742616	8558706.14171171	0.0
-0.47058823529411764	13067345.35559248	8107245.471455317	0.0
-0.4117647058823529	23799241.998242103	13680377.864245947	3050364.66407644
-0.3529411764705882	59806008.9990512	26334108.919950686	7557789.6621497795
-0.2941176470588235	66032173.04962866	51047738.122554235	0.0
-0.23529411764705876	118330080.68326195	96547702.08494172	48470163.54740449
-0.17647058823529405	199943828.24935466	189788435.40073976	121126559.20613776
-0.11764705882352944	235407802.6790544	274319832.78596884	313298989.41669065
-0.05882352941176483	292365323.87712985	380980093.53863895	476709601.32524616
-1.1102230246251565e-16	327323226.09273034	414983417.89145845	514687649.33276826
0.05882352941176461	312589425.6464662	372704371.51323974	437089122.0222023
0.11764705882352933	232533160.1164735	289652428.39318264	223674553.7451646
0.17647058823529405	179980314.0684193	179978527.7727436	168894199.7280548
0.23529411764705876	100122733.8956061	84926767.36753264	47682019.5743893
0.2941176470588235	78312032.5140268	52767829.71421046	28656453.12786847
0.3529411764705882	39809563.05629345	23735245.607382998	7654066.856041198
0.4117647058823529	20671932.98637987	12350850.677049598	19609460.381951705
0.47058823529411764	15844961.791433614	4185270.5221792026	4322929.774983315
0.5294117647058822	6213937.099427443	1679256.4490737	4147694.4929688964
0.588235294117647	13315522.028838117	0.0	0.0
0.6470588235294117	3885706.75032534	628457.4404452939	0.0
0.7058823529411764	6543749.304661194	2114986.739165243	0.0
0.7647058823529411	5930526.855567314	0.0	0.0
0.8235294117647058	1579524.8159348073	0.0	0.0
0.8823529411764706	1338306.7636289333	0.0	0.0
0.9411764705882353	0.0	0.0	0.0
1.0	1326528.0391466594	0.0	0.0
1.0588235294117647	0.0	0.0	0.0
1.1176470588235294	0.0	0.0	0.0
1.1764705882352942	0.0	0.0	0.0
1.2352941176470589	0.0	0.0	0.0
1.2941176470588234	0.0	0.0	0.0
1.352941176470588	0.0	0.0	0.0
1.4117647058823528	0.0	0.0	0.0
1.4705882352941175	0.0	0.0	0.0
