Y Median	Y Lower Quartile	Count	X Center	Y Mean	Y Upper Quartile	X Mean	Y Std
nan	nan	0	3.6216678344652173	nan	nan	nan	nan
nan	nan	0	3.660883520739727	nan	nan	nan	nan
nan	nan	0	3.700099207014237	nan	nan	nan	nan
nan	nan	0	3.7393148932887468	nan	nan	nan	nan
nan	nan	0	3.778530579563257	nan	nan	nan	nan
0.14113433262273628	-0.017607605111339263	32768	3.8177462658377666	0.14113433262273625	0.2998762703568118	3.820714817203547	0.15874193773407555
nan	nan	0	3.856961952112276	nan	nan	nan	nan
nan	nan	0	3.896177638386786	nan	nan	nan	nan
-0.012417195065545152	-0.012417195065545152	16384	3.9353933246612955	-0.012417195065545148	-0.012417195065545152	3.9407617901093484	3.469446951953614e-18
0.3471111843096373	0.3471111843096373	16384	3.9746090109358057	0.3471111843096374	0.3471111843096373	3.9597811865437493	1.1102230246251565e-16
-0.0855017933498381	-0.0855017933498381	16384	4.013824697210316	-0.0855017933498381	-0.0855017933498381	4.019496509742526	0.0
-0.02276197722925132	-0.02276197722925132	16384	4.053040383484825	-0.022761977229251325	-0.02276197722925132	4.057263617475592	6.938893903907228e-18
0.0783644829657886	0.05128990649122982	65536	4.092256069759335	0.05244906338839661	0.07952363986295541	4.1009558124527885	0.04715094174809844
0.03440396925732169	0.03440396925732169	16384	4.131471756033845	0.03440396925732169	0.03440396925732169	4.144611612742131	0.0
-0.04886826794917318	-0.04886826794917318	16384	4.170687442308354	-0.04886826794917319	-0.04886826794917318	4.1695054274339975	1.3877787807814457e-17
-0.0030353252875245573	-0.011782456444368669	81920	4.209903128582864	-0.0013880545698542546	0.007543658341386784	4.213542021126048	0.011423016444310785
0.017133492355931642	0.006933252503658123	131072	4.249118814857374	0.021634993744449674	0.03683798882505597	4.2527553883194535	0.024012906549050916
0.009978339691233568	-0.040488473118922993	81920	4.288334501131884	-0.005726859964554383	0.012031770905781771	4.290291507577944	0.03802925695277054
-0.01067271653074412	-0.02622096021863739	147456	4.327550187406394	-0.006528676420816408	0.01429173220748897	4.331592719133229	0.03892854196440776
0.021677660039541618	-0.003558659979780093	81920	4.366765873680904	0.020066341663299597	0.025279232244629933	4.363709694252113	0.030850767645603554
-0.008448344268301844	-0.021760908186258997	131072	4.405981559955413	-0.008907530978142609	-0.00197126889202878	4.395695558488973	0.02455806721314797
0.014570332305762922	-0.0026970517293285986	131072	4.445197246229924	0.007812986515841417	0.01732882461956215	4.449312078070473	0.013602288678972532
0.007644401404153443	-0.0033024187707098316	147456	4.4844129325044335	0.011991044390409896	0.018652926751002493	4.481423720901398	0.027443328266264663
-0.0065507568510061575	-0.013093008332859792	114688	4.523628618778943	-0.009823237834846855	0.0030450890737677015	4.523355072790521	0.019392442835204117
-0.006565877429005436	-0.01740908913207393	98304	4.562844305053453	-0.005582500440339241	0.00504132845528907	4.564756519223998	0.011770521187121432
0.0039151393206209376	-0.007656164585876822	163840	4.6020599913279625	0.009418111826374576	0.022231429285850122	4.598110098023399	0.01739283980971126
0.004646107936663361	-0.00043904318826453115	49152	4.641275677602472	0.003307114823147722	0.005714279721044338	4.638489828901236	0.002684588438362954
-0.0044532709508466805	-0.005275429257826719	32768	4.680491363876982	-0.004453270950846679	-0.0036311126438666416	4.684570878762764	0.0008221583069800387
-0.008687803195865509	-0.025865169147779823	98304	4.7197070501514915	-0.013008751597562688	-0.0061804708226662715	4.717357015305429	0.010063710671233614
0.0006434241923700047	-0.005238892858071263	98304	4.758922736426001	-0.0007317344643333173	0.003302001604458471	4.76250851116457	0.005015085531330736
-0.0008855269259129148	-0.009250460747222352	114688	4.798138422700512	0.0002445569363542255	0.0012312287571446053	4.792934758825877	0.010449417001711337
-0.0005983079239870913	-0.0031799394827906275	65536	4.837354108975021	0.0006399747780928377	0.0032216063368963738	4.826494039698172	0.0054157128585678735
-1.3932723880861748e-05	-0.0010802443291352375	65536	4.876569795249531	0.0030756130875032386	0.004141924692757616	4.875071470936961	0.007070584373633078
0.0032339565161807688	-0.0010703057111250587	65536	4.915785481524041	0.0033760311123031198	0.007680293339608947	4.9119124711789475	0.00721220311486362
-0.0017181632018694862	-0.002518855778136734	65536	4.955001167798551	-0.0012604538838412252	-0.0004597613075739769	4.95293740930983	0.0016149851444363416
nan	nan	0	4.994216854073061	nan	nan	nan	nan
-0.00013322084647130855	-0.004026274048693545	180224	5.033432540347571	-0.0006863871309939763	0.00387572702448853	5.028309659244253	0.0037912114710868697
-0.0003467470592877082	-0.00037719998596807893	49152	5.07264822662208	0.0009866669185497308	0.003683947800904978	5.073407275733398	0.0019073061218946436
-0.0015842890390802685	-0.0030608596011063084	98304	5.11186391289659	-0.0015799562282567822	0.0010076204877078896	5.121269280004507	0.002220368381759066
0.0001619144724500971	-0.0024943348078969546	81920	5.1510795991711	0.0011463822819588552	0.005412411398844483	5.155388836545655	0.0037114094825203086
4.9019108409494204e-05	-0.0010792874033074087	65536	5.190295285445609	-0.0002498267663872866	0.0008784797453296166	5.200614463345938	0.0025086263332512724
0.00012332205299107543	-0.003143540575890363	32768	5.229510971720119	0.00012332205299107543	0.003390184681872514	5.225841692698404	0.0032668626288814384
0.004106550226688364	0.004106550226688364	16384	5.268726657994629	0.004106550226688364	0.004106550226688364	5.281023903410437	0.0
-0.0007935801954885996	-0.0010615435250928853	32768	5.307942344269139	-0.0007935801954885996	-0.0005256168658843138	5.305562148918028	0.00026796332960428573
nan	nan	0	5.347158030543649	nan	nan	nan	nan
-0.0005225204132887845	-0.0006694229914501214	32768	5.3863737168181585	-0.0005225204132887844	-0.0003756178351274477	5.4004058760722415	0.00014690257816133684
nan	nan	0	5.425589403092668	nan	nan	nan	nan
nan	nan	0	5.464805089367179	nan	nan	nan	nan
nan	nan	0	5.504020775641688	nan	nan	nan	nan
nan	nan	0	5.543236461916198	nan	nan	nan	nan
nan	nan	0	5.582452148190708	nan	nan	nan	nan
