[S III] Delta T	T1	T2	T3
-4901.9607843137255	376970445.24721324	244554112.5698861	209740178.47599575
-4705.882352941177	315689092.5234763	274844307.0541552	243012809.38290244
-4509.803921568628	249862519.55239224	139584760.28829584	121097185.13536462
-4313.725490196079	241746695.21176422	109033636.81174207	95722133.1885818
-4117.64705882353	156123713.8548339	123186130.97126798	60450637.2681528
-3921.5686274509803	136053531.693636	70485768.72208856	106128855.11700223
-3725.490196078431	61877174.85966363	51637810.16456339	121684775.36573574
-3529.411764705882	96758797.99111865	85109368.81923841	43851141.36737061
-3333.333333333333	66607573.271454476	77199064.62051295	78915812.56251042
-3137.254901960784	96147926.06614907	127362403.42801282	97535873.18010594
-2941.176470588235	86883267.69222498	58176920.50772086	46477843.16633778
-2745.098039215686	136464856.01787436	54060704.20140348	110692156.61882617
-2549.0196078431372	159756067.65905446	182514808.7116788	156192751.17001387
-2352.9411764705883	134963801.37566298	85141525.03816566	85187210.52289838
-2156.862745098039	202680628.21955523	104711768.68600853	128781865.08507478
-1960.78431372549	260136904.61433142	169282721.40186238	155686521.20333648
-1764.705882352941	225024135.48686317	103304239.89035843	139345283.52561814
-1568.627450980392	326102787.0820733	135812585.41561398	182898809.85659248
-1372.5490196078429	375929177.1594854	254189308.5867036	159332677.51347718
-1176.4705882352937	806280507.165094	192023415.81961352	211712752.0791167
-980.3921568627447	1732013132.695556	429303839.6871896	452593834.76363343
-784.3137254901958	4204936263.490764	1656829227.1430628	1302000379.2454486
-588.2352941176468	11721422897.872345	4142673787.6821675	4074989579.3074903
-392.1568627450979	37158934706.08019	17855585965.365147	13162962147.647066
-196.07843137254895	109762528470.80333	120571525046.02289	99445231870.35373
0.0	174536096638.68665	279469575568.0596	315473194659.2019
196.0784313725494	106253485163.32794	109402867446.76965	96647504053.2403
392.1568627450988	36520166268.435616	14335900887.905605	8183547258.111326
588.2352941176478	15218763117.922817	4048119161.8680334	2037654249.1683223
784.3137254901967	9063618494.81981	2256842872.2991614	830328538.6448942
980.3921568627457	6510215600.695804	1449723801.7830346	360467570.6171098
1176.4705882352946	5996419531.577301	1169476322.2460604	176427776.9054375
1372.5490196078435	5180765713.452012	997898250.5319314	219606207.36812693
1568.6274509803925	4555343874.402981	623189725.6356356	189844212.1413286
1764.7058823529414	3783381888.6841493	449890654.5866771	160725327.92503363
1960.7843137254904	2943489739.508108	280785099.08728874	153368979.4495559
2156.8627450980393	2078323156.5872252	165436750.2504296	90352615.37388387
2352.9411764705887	1226839708.8207617	149197716.43383285	59282021.67558836
2549.019607843138	883965908.8214425	98987427.69272189	70534627.10471848
2745.098039215687	630538763.9026567	141520739.54813388	79865920.44416282
2941.176470588236	418429296.6086146	131916718.81093192	72861704.44303358
3137.254901960785	312421467.5841604	74924246.47870092	95581738.66522986
3333.333333333334	236564096.92616025	35200746.70219971	63396450.16622046
3529.411764705883	113127388.80433753	23812284.68043483	25437990.4068237
3725.490196078432	94325125.91736402	38883297.075208016	35032028.30904205
3921.568627450981	104820890.12755802	0.0	105395663.6365887
4117.64705882353	81625891.60159226	38773825.51339528	24210511.861634597
4313.725490196079	121359658.6618699	111254561.46751858	60684218.77401793
4509.803921568628	131087666.55460192	66928712.12540198	61711280.05119681
4705.882352941177	152356591.27945668	52979997.01941267	63983906.096398085
4901.9607843137255	170461181.96811056	58419249.56037454	70256078.99442324
