X Center	Count	Y Lower Quartile	Y Mean	Y Upper Quartile	Y Median	X Mean	Y Std
3.6216678344652173	0	nan	nan	nan	nan	nan	nan
3.660883520739727	256	0.4458204054253492	0.4458204054253494	0.4458204054253492	0.4458204054253492	3.667788169936804	2.220446049250313e-16
3.700099207014237	1536	-0.6763924747894792	0.10830388976074734	1.0338808996511912	0.025727875109069903	3.7120999664096637	0.9761365152623319
3.7393148932887468	1024	-1.0413921429735007	-0.4331271815690425	0.06845277480872577	-0.5398121865957326	3.7421511624751753	0.6792075221854225
3.778530579563257	3072	-0.43848767424032536	-0.027697853268745225	0.5102701088266287	-0.09087629086694363	3.7800016721735488	0.6092381689070262
3.8177462658377666	3840	-0.5254979362345313	-0.05166340147046481	0.525585870681661	-0.25555925949193453	3.8152219855929475	0.7095867507977198
3.856961952112276	8704	-0.3981017168538372	0.012143035957105641	0.4867723344048481	-0.04788660036214119	3.857370363564483	0.6747055741831264
3.896177638386786	7424	-0.5270561856161562	-0.025437272495284192	0.5393356323222069	0.0001032077051963162	3.8986640511345594	0.6741233894473222
3.9353933246612955	5632	-0.5005964499779257	-0.09294158405168243	0.26959042180277754	0.06328811752310172	3.9302702345403318	0.526313289999952
3.9746090109358057	7936	-0.04113184379838186	0.26410616017640615	0.5171965171233252	0.07942806323800161	3.9760316827565707	0.44743642165850295
4.013824697210316	11520	-0.13805990696290138	0.15682131419590878	0.4932411971685738	0.19486874569200152	4.017430577681633	0.43453130775632337
4.053040383484825	13824	-0.4411991212940149	-0.06510435952532484	0.31227955284790987	0.05773912663173156	4.054446944093665	0.5462171001542541
4.092256069759335	13312	-0.13129173717569942	0.052309427776689774	0.28441953602138603	0.06234341167601336	4.092419409038979	0.39361943533400146
4.131471756033845	16384	-0.2520524408112635	-0.005632156879353992	0.2684043843837482	0.04596753172479588	4.131951981076483	0.5050140839298602
4.170687442308354	22784	-0.1814593460357399	0.021213733181375743	0.22099440616919314	0.03391704467314452	4.171833243970302	0.4137787332390824
4.209903128582864	54016	-0.18042264836146812	-0.02365666286041458	0.14407415318329073	0.008992373731339327	4.211919466826774	0.3707014779273616
4.249118814857374	75520	-0.13066469012850226	0.00919268107923551	0.17125281467392828	0.02305997540413202	4.250727883765634	0.34775381552030477
