[S III] Delta T	T1	T2	T3
-4901.9607843137255	377042715.4753966	254429611.40329415	284623713.22587264
-4705.882352941177	315958843.4964752	238126918.02203828	299013188.7933976
-4509.803921568628	288665160.83842504	175320756.0519677	207138999.46221983
-4313.725490196079	239210399.1811371	124928270.6231806	120063571.39852823
-4117.64705882353	173782844.57593146	132957634.99440874	110589514.1485033
-3921.5686274509803	139675700.9142319	79063706.1124439	102453871.63139132
-3725.490196078431	125483439.34433022	74061810.14292969	82024974.80770898
-3529.411764705882	122830161.18793099	79265435.06345233	78375624.45025887
-3333.333333333333	119034896.08773392	71373384.11165707	115868733.09531736
-3137.254901960784	141839076.7395867	93567860.99139622	113535475.39957093
-2941.176470588235	137555282.45458305	106699407.02592209	124071043.69005853
-2745.098039215686	160449523.1641789	132173481.26755549	145858372.66626897
-2549.0196078431372	189081948.672737	151294233.1447993	152765418.43206406
-2352.9411764705883	220522032.0457285	121432570.7887168	133222187.3507652
-2156.862745098039	282420555.3929195	166702105.9293713	183628216.52851057
-1960.78431372549	379999815.92463094	129711571.51512921	209815191.20682806
-1764.705882352941	536992684.083339	175259607.3334452	271244863.8553286
-1568.627450980392	790690134.2262805	207123150.1981029	206429105.74605316
-1372.5490196078429	1356251161.1505942	336354974.5237808	312042752.66830546
-1176.4705882352937	2484549871.120915	509119921.34626746	456626052.0942875
-980.3921568627447	4683748436.751346	1230190297.5578241	1015954840.9240098
-784.3137254901958	9411919852.211826	3858391694.13342	2924908042.61466
-588.2352941176468	18560318671.038395	12125691394.972662	8006872553.240992
-392.1568627450979	34490631207.19355	35621082617.606064	27831969221.45108
-196.07843137254895	54532917981.26849	78579798330.48804	80950602145.32825
0.0	68895304978.0827	107143200149.21623	126389507011.66496
196.0784313725494	56946337565.92891	76752326784.65955	81096495210.5289
392.1568627450988	35237950473.138214	33182659801.560165	27075366818.193245
588.2352941176478	21206244552.847054	12799205252.749798	8016122736.311433
784.3137254901967	13382418511.786863	5899581778.278902	2979920288.2451
980.3921568627457	9389464395.718466	3587298698.109901	1750400003.6331768
1176.4705882352946	7761226376.459648	3096530342.0634336	1213444958.8388734
1372.5490196078435	6568726878.227406	2662694333.828575	1031683787.5560751
1568.6274509803925	5845788729.385031	2314433704.6422567	893853891.2177973
1764.7058823529414	5226338285.504564	2114368929.8696618	722676171.9205925
1960.7843137254904	4273876013.3706117	1636408167.5561266	510364035.2198671
2156.8627450980393	3422703162.491829	1201375372.5525568	435508278.2340452
2352.9411764705887	2540770767.1300964	814637511.8222421	346005551.41434467
2549.019607843138	1872938846.417693	514609410.5235772	246151768.05601004
2745.098039215687	1364542910.3882341	270889414.46183604	236641467.55921382
2941.176470588236	995067698.6711516	213567006.20107025	167969028.94354507
3137.254901960785	710920578.4866798	190525122.79942554	177605662.95980018
3333.333333333334	531769210.59687996	125836585.29138485	140642766.1494116
3529.411764705883	389276663.9538188	117258707.08131158	91061300.30602722
3725.490196078432	300410675.07517827	56296498.20759454	70009000.46925461
3921.568627450981	258501763.47609866	69591109.55935697	55439033.524204694
4117.64705882353	229910185.23874208	65160181.10003952	62179365.752072096
4313.725490196079	236079486.93190014	103505182.00591958	102084198.99215591
4509.803921568628	254810113.74505177	129631891.86922929	98164304.28080362
4705.882352941177	266641021.3839839	126955386.5236715	138009057.83193588
4901.9607843137255	271325960.2495136	153154372.7028479	155177221.04000264
