log10[ N([S II]) ]	T1	T2	T3
2.0294117647058822	0.0	0.0	0.0
2.0882352941176467	0.0	0.0	0.0
2.1470588235294117	0.0	0.0	0.0
2.2058823529411766	0.0	0.0	0.0
2.264705882352941	0.0	0.0	0.0
2.3235294117647056	0.0	0.0	0.0
2.3823529411764706	0.0	0.0	0.0
2.4411764705882355	0.0	0.0	0.0
2.5	0.0	0.0	0.0
2.5588235294117645	0.0	0.0	0.0
2.6176470588235294	0.0	0.0	0.0
2.6764705882352944	0.0	0.0	0.0
2.735294117647059	0.0	0.0	0.0
2.7941176470588234	0.0	0.0	0.0
2.852941176470588	0.0	0.0	0.0
2.9117647058823533	0.0	0.0	0.0
2.9705882352941178	0.0	0.0	0.0
3.0294117647058822	0.0	0.0	0.0
3.0882352941176467	0.0	0.0	0.0
3.147058823529412	0.0	0.0	0.0
3.2058823529411766	2416406.1953125	0.0	0.0
3.264705882352941	49848729.01171875	0.0	0.0
3.3235294117647056	224492261.484375	196128677.609375	0.0
3.3823529411764706	1473692283.59375	443676874.3671875	0.0
3.4411764705882355	0.0	99176440.6640625	0.0
3.5	1519214291.125	1474309.9765625	0.0
3.5588235294117645	675259695.28125	0.0	0.0
3.617647058823529	442317538.3125	910908924.7265625	0.0
3.6764705882352944	0.0	0.0	0.0
3.735294117647059	0.0	997252834.8125	629781992.75
3.7941176470588234	0.0	845673053.2109375	814227274.375
3.852941176470588	0.0	1042802551.3671875	604207369.40625
3.9117647058823533	0.0	0.0	0.0
3.9705882352941178	0.0	0.0	0.0
4.029411764705882	0.0	0.0	1505720976.5625
4.088235294117647	0.0	0.0	0.0
4.147058823529411	0.0	0.0	0.0
4.205882352941176	0.0	0.0	0.0
4.264705882352941	0.0	0.0	0.0
4.3235294117647065	0.0	0.0	0.0
4.382352941176471	0.0	0.0	0.0
4.4411764705882355	0.0	0.0	0.0
4.5	0.0	0.0	0.0
4.5588235294117645	0.0	0.0	0.0
4.617647058823529	0.0	0.0	0.0
4.6764705882352935	0.0	0.0	0.0
4.735294117647059	0.0	0.0	0.0
4.794117647058823	0.0	0.0	0.0
4.852941176470589	0.0	0.0	0.0
4.911764705882353	0.0	0.0	0.0
4.970588235294118	0.0	0.0	0.0
