Y Mean	Y Median	Y Upper Quartile	Y Lower Quartile	Y Std	X Center	Count	X Mean
-5.655570229991957	-3.3131220282439244	26.21082236528764	-36.33279285370372	52.001701662110975	4.876569795249531	67712	4.8773938198656515
-0.4534910832778558	1.4914939735363077	29.73309969784168	-28.892891259901717	47.113571417823415	4.915785481524041	77568	4.915345485498558
-6.98104457348663	-4.405834359092751	24.36921238119203	-34.32472381127127	92.29245596046863	4.955001167798551	77824	4.954760563899422
-0.5981541791979386	-0.4829894464546669	26.205288421696423	-27.025830981080162	41.452948596929964	4.994216854073061	65792	4.994178060481895
-1.1397020272283231	-1.2164938863024872	25.621823467765353	-25.74646499993287	40.78459436278537	5.033432540347571	79424	5.033835110528897
-1.4940338201955004	-1.7618537693888356	24.753230030554278	-25.437301310636258	39.278820472953264	5.07264822662208	74240	5.072352588804542
-0.31000745721476275	-0.39271526588345296	24.215088649925747	-23.73289160931381	39.31221577694415	5.11186391289659	66176	5.11070651087934
-0.28431251053748813	0.09685241152146773	23.4257268477254	-22.90049438225924	40.16910270945178	5.1510795991711	62464	5.151005134214809
-0.26744854460979833	-1.4077986857073483	23.06146523492862	-23.42035392631169	38.36039185450192	5.190295285445609	54848	5.18969359738549
-1.2138709247227633	0.7677117707662546	22.91587921689097	-22.703733045969784	40.28803606111501	5.229510971720119	46784	5.229281779042862
-0.6388697669411582	1.6234536355177625	23.109477647489257	-22.85661389600864	39.97217405120156	5.268726657994629	35456	5.268107667854005
-1.343747669075039	-0.7422089316423808	26.111541736509025	-25.0568748483729	41.25593616304465	5.307942344269139	24128	5.3062635090724255
-2.335021592699876	-1.308808975512875	26.411521323532725	-26.44788543017239	44.36382854809566	5.347158030543649	17728	5.3473997683498675
-4.209295761908164	-0.5457479959177363	22.984981665445048	-27.244697100511985	56.669331111890116	5.3863737168181585	14336	5.385522762540338
-5.209142626982765	4.057586035968598	26.967815602592964	-24.47383987546482	64.09302190229236	5.425589403092668	10752	5.423924676651237
8.036342066774798	11.261205352632714	36.45474769169232	-25.097849485244296	51.93851296663364	5.464805089367179	5504	5.461757716014699
2.2394115911612578	14.964529002761992	36.43253438818829	-25.02726186248583	69.37017629931647	5.504020775641688	3264	5.502899271836746
12.495334085692472	0.12017282796114159	49.71729830192635	-6.566251998701773	37.533445828148835	5.543236461916198	576	5.539390387863467
18.03019775591165	-3.4641757323843194	38.704593364018365	-11.289722310370053	43.141535776187226	5.582452148190708	320	5.572562204574536
