log10[ N([Cl III]) ]	T1	T2	T3
2.0294117647058822	98664110.04003906	76002242.92089844	41005799.341308594
2.0882352941176467	110995317.546875	85633579.29052734	59123458.544433594
2.1470588235294117	131660921.16296387	94427846.3959961	55708327.681640625
2.2058823529411766	141559948.2253418	109023574.80493164	81722167.08203125
2.264705882352941	153298603.25097656	125799284.5756836	79216228.9375
2.3235294117647056	198787166.81518555	165542538.52246094	90697915.30371094
2.3823529411764706	224306004.59814453	189546583.78027344	113763990.828125
2.4411764705882355	255038303.1017456	197165448.12890625	132458181.59667969
2.5	292361717.63879395	248610543.8251953	149390024.85351562
2.5588235294117645	322342393.91589355	285298791.4350586	170602696.87353516
2.6176470588235294	376336663.73950195	285898502.5498047	205976295.58691406
2.6764705882352944	423249315.70166016	345221626.4873047	215860903.1533203
2.735294117647059	473470496.9938965	412985607.93969727	247518566.49902344
2.7941176470588234	559413964.3942871	482064796.22558594	313796052.47216797
2.852941176470588	617046019.8660278	545664441.2624512	381694254.8388672
2.9117647058823533	702083594.2492676	637667563.4067383	481761393.93359375
2.9705882352941178	801096508.3979492	717973784.7956543	519290334.20751953
3.0294117647058822	878616505.7749023	817262946.7885742	620499179.5332031
3.0882352941176467	996215494.3314209	914343654.8376465	683087271.3603516
3.147058823529412	1115886602.8493042	1040730395.0632324	853396434.2324219
3.2058823529411766	1203543745.6670532	1230887881.7001953	953195594.097168
3.264705882352941	1334260346.5095215	1405583001.663086	1225738284.352539
3.3235294117647056	1416704543.626587	1534220863.8826904	1354295804.8269043
3.3823529411764706	1579693374.0014648	1692372580.8828125	1613577394.49292
3.4411764705882355	1663698038.7200928	1903570858.6357422	1857138242.5222168
3.5	1778604283.090393	2075252103.1540527	2044155172.3823242
3.5588235294117645	1842391054.0303345	2231259871.305176	2238255395.5268555
3.617647058823529	1905248401.032837	2269115443.102051	2508869382.3459473
3.6764705882352944	1961034719.2788086	2412217398.8222656	2573974656.7348633
3.735294117647059	1971604595.8190308	2354523681.963379	2660548273.3217773
3.7941176470588234	1880481191.7337646	2314050149.0546875	2582865542.2626953
3.852941176470588	1862369481.5158997	2193060480.4956055	2524556139.8393555
3.9117647058823533	1766776375.4906006	2058563452.3083496	2348084386.3553467
3.9705882352941178	1665019520.3952026	1837087150.2314453	2137417420.6696777
4.029411764705882	1571047647.1469727	1683403510.7260742	1950751895.4702148
4.088235294117647	1395208170.0439453	1462819133.9077148	1654111886.1499023
4.147058823529411	1282286646.7426147	1332030319.762329	1396203900.7089844
4.205882352941176	1173197468.7593384	1129040988.1710205	1117989858.6889648
4.264705882352941	1030650626.9542236	985553604.428833	930788030.154541
4.3235294117647065	902867761.8475952	786877760.9667969	791965681.1459961
4.382352941176471	812719803.7763672	683257293.6374512	666776559.8942871
4.4411764705882355	704830758.9577637	570951395.6176758	510949854.82373047
4.5	614597094.9772644	475439321.12280273	417960584.57543945
4.5588235294117645	523600825.2111206	405138091.225708	308348863.03759766
4.617647058823529	460434195.09539795	344036207.9139404	253274031.3017578
4.6764705882352935	383786800.28985596	278623352.06591797	212388670.42016602
4.735294117647059	358747816.0531616	233379330.84204102	184821479.87890625
4.794117647058823	317186462.0148926	206373661.80969238	153873727.99902344
4.852941176470589	273273714.3934326	175372345.3330078	114027991.89550781
4.911764705882353	247412873.5137329	153968906.11547852	95830915.78198242
4.970588235294118	212052420.24865723	135193785.42773438	88356098.5209961
