X Mean	Y Mean	Y Lower Quartile	X Center	Y Upper Quartile	Y Std	Count	Y Median
3.624099846133167	358.202662397625	-280.2311596779308	3.6216678344652173	476.64147033186873	1426.5132919676291	176	293.8506926169939
3.6593215401808505	256.3269335022432	-477.9257376948535	3.660883520739727	1073.059393425705	1135.406186085467	400	74.2663509689828
3.6986068254107245	312.1667626729579	-362.4059378702714	3.700099207014237	1018.2919238006452	1270.6923015445739	544	186.3207558700993
3.743367388231746	446.7390986546023	-119.99597174077971	3.7393148932887468	835.7863187205194	951.2021370029506	800	185.34657700804559
3.77981689609257	-62.32609951885845	-452.9455102236243	3.778530579563257	234.59107919565577	1434.0723141915148	976	-78.74964198954694
3.817309705101225	185.88136120611475	-416.6937424056696	3.8177462658377666	728.1907120334381	1052.0143685143712	1520	67.78038365009189
3.8567587396057164	141.7588229331876	-307.457909623271	3.856961952112276	486.5012603095065	1073.5005665190024	2016	30.446762811628105
3.896001575445984	258.42447211129786	-294.57855844367987	3.896177638386786	574.9087790672511	1166.3287230561573	2224	32.628012641157596
3.936939043755242	74.15848914671234	-273.62702753081453	3.9353933246612955	436.3512577881745	942.7785330757705	2432	89.71458698705169
3.975007528627199	151.46212843875176	-242.46961737523634	3.9746090109358057	642.74483436236	1019.7433969266577	3680	77.87233582879253
4.014116942064854	337.466781247059	-134.34587452238338	4.013824697210316	691.3814499918935	1078.3658490358791	3616	165.58080894834484
4.054849457778138	162.94571235927197	-210.7842418230241	4.053040383484825	490.48844238081597	877.4273411070886	4800	77.42130742114072
4.092858381927378	198.87098229167583	-184.4369791992267	4.092256069759335	439.4557051998927	835.2925265590479	5680	78.47900030368328
4.132709733339711	100.22187494585123	-192.5894231112743	4.131471756033845	306.658625848675	697.4174690398487	7776	45.88937090589934
4.172133983693271	185.98385634087484	-146.37851102586745	4.170687442308354	347.89143449230414	662.7440967322017	13168	56.16926353333656
4.211688224170897	111.7754732061427	-169.5474089190127	4.209903128582864	227.100133145286	595.5341593531716	22592	21.260898381471634
4.2502357962267086	131.4274673453321	-145.2137099716756	4.249118814857374	223.28284137685432	636.1943837374633	34624	21.940181371827293
4.289441873069186	120.28714408927584	-140.2426942152606	4.288334501131884	221.90954744165902	593.8335406740028	45392	27.90351534061574
4.3278197747494955	87.14147751746361	-134.3044378777422	4.327550187406394	186.33679560350538	556.9800797884881	53984	15.59505968699068
4.366883592649826	93.84453666296797	-121.51039895532085	4.366765873680904	173.8977025461936	493.4405853568504	56944	13.234313184620078
4.406522848886496	70.3632444742132	-126.50665962687799	4.405981559955413	161.63901028669352	520.7628761896639	60912	12.603282801503155
4.445269317402708	75.96956253058973	-112.42843582707928	4.445197246229924	144.17533338806902	489.8008677791992	63360	11.672412423884907
4.484694678890789	75.8168359794018	-104.91332024485564	4.4844129325044335	145.95472700231403	449.50663435008227	65584	12.25042991011287
4.523686444483116	58.683191220204044	-105.62926182451793	4.523628618778943	131.96710938592332	450.6691585574676	65360	6.312102458049594
4.5626561099910035	52.313803983327695	-104.4363501023804	4.562844305053453	125.9172706913721	430.2717603525363	63808	3.587525595533407
4.601889270694047	42.293337222722144	-96.30634248779734	4.6020599913279625	112.30313678545554	453.2667648525434	63600	2.5007646734002265
4.641021063119473	43.983845879302486	-87.28337389551143	4.641275677602472	103.49769828815624	381.7306178501059	62112	3.7387544170792353
4.679426980416298	34.71892323664981	-84.30712278134797	4.680491363876982	95.05936072013355	370.37799326134814	52304	4.963070977517418
4.719766347001561	21.89395619087565	-85.6299209997751	4.7197070501514915	81.07731753199232	359.8762574000524	44800	-4.283520414787745
4.759130500860744	11.943625177077227	-79.37013449145434	4.758922736426001	78.53592689357993	321.54504532274683	47072	-5.081423115722373
4.798989568820887	4.640790537183447	-72.53766029788858	4.798138422700512	69.90686547197038	269.294293128164	56544	-1.0290744321573584
4.83680374530269	6.089343104906778	-67.43848820710627	4.837354108975021	67.69988381408803	249.29310803264616	57776	-2.159966515739143
4.8774009778456975	1.1280018159725462	-69.25705193046088	4.876569795249531	58.049411912698815	248.59955766895519	61856	-5.453512945057355
4.916002592185615	0.8346034372489535	-62.644112909541946	4.915785481524041	59.91526176642765	210.06295522286712	71344	-1.546196088896977
4.954950548724355	-2.8908343213327767	-58.23774032130905	4.955001167798551	57.24697606758809	179.11465588587347	71104	0.44646043251759693
4.994136498739712	-4.152270243001015	-56.48659457036774	4.994216854073061	50.00246548336327	118.78723211940202	66064	-5.3671118547663355
5.033810500995308	-5.2059106316405135	-55.116548574265835	5.033432540347571	44.834628126165626	91.58211987878487	75808	-4.31683086566909
5.072045856732544	-3.3164375668503556	-49.79091622734086	5.07264822662208	44.657292718642566	130.1318400397291	72624	-0.9899671380844666
5.111204109491506	-4.860806294678435	-48.80719041694738	5.11186391289659	43.660687645699	102.77534481228253	66176	-1.6860921342295114
5.151165901816324	-5.813168878404904	-48.438130774307865	5.1510795991711	41.868119259723244	126.79603669198121	61648	-1.5988163825695665
5.189857065096457	-3.563535409153981	-46.42763757627563	5.190295285445609	40.7223136681846	124.51977985877444	54336	-1.3284181689646175
5.228940619151181	-5.053491901511587	-44.04085486795884	5.229510971720119	41.086328763030906	92.59915104391793	44880	-0.07012782320089173
5.267348146785086	-5.447175345479234	-43.333897395836175	5.268726657994629	42.2190840050489	116.4714355531948	35936	-1.1918697197061192
5.305917566538626	-7.707967209928883	-42.74986516451645	5.307942344269139	42.61442718845683	140.11440425079996	24112	-0.7453309705742868
5.3466992483848825	-0.5586660553459388	-39.49252945194394	5.347158030543649	42.35195772023553	83.78838716224818	17152	0.08099791179483873
5.385462012879328	0.37725122613909245	-40.675775033061655	5.3863737168181585	42.66583807288771	206.71462335298858	14496	1.5128806620896285
5.424422529744111	-2.8089778134511074	-41.64833069918677	5.425589403092668	43.46238246858593	259.4364247810148	10400	1.1897620362506132
