X Mean	Y Median	X Center	Y Upper Quartile	Y Lower Quartile	Count	Y Mean	Y Std
3.6222208683965613	-0.18447638432799263	3.6216678344652173	0.31194971467851573	-0.7058331107772116	284	-0.1327322651830468	0.7769920615806497
3.6616866756778332	0.010530563119473854	3.660883520739727	0.4817290675044159	-0.645855450094976	356	-0.045725095485901875	0.7722721633965095
3.6987205318022647	-0.2592133839990096	3.700099207014237	0.2988258794676502	-0.795514090620471	472	-0.19440802789270073	0.7955824714470363
3.7405601573269167	-0.08818535915713047	3.7393148932887468	0.44826400841949887	-0.6805081781301388	596	-0.1134070844242481	0.7376559970684188
3.7773446333082537	-0.09492333547961972	3.778530579563257	0.515299613395392	-0.7961845739341502	720	-0.10014494723093963	0.8008173336571045
3.819472928006127	-0.04764374630218547	3.8177462658377666	0.5292978653846276	-0.7180840798946856	920	-0.04333307744973813	0.7625821112761308
3.858887609516547	-0.10151960188824496	3.856961952112276	0.5202652107007788	-0.6642079627747933	1312	-0.06153896431347919	0.7701320002329227
3.8970266714936153	-0.07625459545945956	3.896177638386786	0.521917587404213	-0.6340057447255947	1624	-0.0579698211981453	0.750957364491717
3.936045155375104	-0.012648756581539227	3.9353933246612955	0.5460698659622403	-0.661996841792857	2004	-0.04537236418901542	0.78063354560858
3.9750332484516435	-0.0972510434906759	3.9746090109358057	0.4832460969425476	-0.6669182167186323	2260	-0.08321756678390484	0.7534274103508235
4.014807962095385	-0.07493745548419414	4.013824697210316	0.5142458763351412	-0.6856212999087541	2884	-0.04896206849305406	0.7851246360387072
4.0542263659334425	-0.009070673338794417	4.053040383484825	0.6136940211028097	-0.5858833031346518	3664	0.004860498119847056	0.7848741801790086
4.0936506555988705	-0.06769776101135827	4.092256069759335	0.4790735503938967	-0.6470573152630016	5056	-0.05596209971849233	0.756366275429973
4.132657811177507	-0.09159188092819834	4.131471756033845	0.4748341973606034	-0.5946970462046144	7224	-0.05584298155955661	0.7335929575649974
4.171560686805342	-0.0059322375766588465	4.170687442308354	0.5191751257058623	-0.5615453582506671	10028	-0.014449076059795427	0.7369177996091764
4.2110420951058884	-0.03861155072750135	4.209903128582864	0.4894176306454803	-0.5547792051984515	14820	-0.029017692916700772	0.7330570944522021
4.249813772068929	-0.03394133862274449	4.249118814857374	0.49453008969272233	-0.5855787093654659	20804	-0.03642913001067317	0.7374021320925594
4.289108870128687	-0.04106479328221062	4.288334501131884	0.4734930610326948	-0.5849969004079161	26884	-0.04375268054237781	0.7309754719941773
4.32805285768889	-0.04079579302171554	4.327550187406394	0.4654736977250868	-0.5576661488143264	31924	-0.03783238612871	0.7219081316729734
4.367043588244929	-0.022353864527162842	4.366765873680904	0.46589504717877667	-0.5416998412701987	36560	-0.034854022338609555	0.7074409705422303
4.406158562468655	-0.03362559705610433	4.405981559955413	0.4436063277939284	-0.5451303351411214	39816	-0.03679168320061849	0.7080008438273734
4.445381473233431	-0.025389646119952307	4.445197246229924	0.44725278953224956	-0.5114418762112418	41644	-0.02701739836965546	0.6976397283168456
4.484536374336985	-0.00784832788885256	4.4844129325044335	0.45361497964275976	-0.4958337050379469	43080	-0.017838987465064605	0.6926634506034195
4.523704611888497	-0.017264999005610234	4.523628618778943	0.4451297317541312	-0.49708937847101176	43400	-0.02606548602480657	0.6863375787383836
4.562994925851942	-0.020425427011408776	4.562844305053453	0.4151336065103024	-0.48277670311072995	43608	-0.029532857179963897	0.6706682009539274
4.602156565666077	-0.005701906855237306	4.6020599913279625	0.4371794805769556	-0.45602743969508014	42884	-0.013235796371160877	0.6670450192270122
4.640882592283785	-0.01627955524581151	4.641275677602472	0.3995969245254676	-0.45277563705434876	41620	-0.02435838874459864	0.6491842608327082
4.6799405300996915	-0.015934051757180417	4.680491363876982	0.3980450901428423	-0.4305817101238279	37708	-0.020640610440806183	0.6439347464517531
4.719670319691874	-0.006924447547518294	4.7197070501514915	0.38396513455751796	-0.4316930450724122	33304	-0.021713030599150737	0.6304861915593063
4.759272822976198	-0.004068162278774139	4.758922736426001	0.37046061747340975	-0.38511480536517695	35160	-0.01127525470311945	0.6137243760415757
4.798869159064521	-0.005295027360200218	4.798138422700512	0.3440104814900465	-0.3722874630284938	41516	-0.017445686394359314	0.5876353572728577
4.83750515693064	-0.0017367847392368901	4.837354108975021	0.332715856973318	-0.3600657691539797	43748	-0.023912490398572475	0.577784442187102
