X Mean	Y Std	Count	Y Median	Y Upper Quartile	Y Mean	Y Lower Quartile	X Center
3.6218653003882877	1910.4873910988679	351	39.76582079644231	979.4328668513361	21.14538987828964	-946.4817191900502	3.6216678344652173
3.661681591720462	1733.2446588951982	398	-83.37790628048924	710.897092277731	-73.53314860084075	-1012.6718872152608	3.660883520739727
3.7001746897841805	1929.2872431887836	522	8.371175453374534	1156.437635378198	145.5871100110619	-846.6645049267242	3.700099207014237
3.7397737930768615	1856.7350243341564	581	7.748977338741241	947.1819917607299	86.58264064222152	-846.6174300596513	3.7393148932887468
3.7788443420202156	1740.0371839295092	740	26.461499256300264	900.7181720269018	142.23909698473528	-807.0129403997657	3.778530579563257
3.818048226971481	1683.6956244060104	903	-2.2380620404672413	883.8630918941826	96.6378036942887	-719.8760542115265	3.8177462658377666
3.8580246123451123	1768.477896807313	1084	-33.005571414098995	836.7343311872498	64.73375086001778	-830.8695828711509	3.856961952112276
3.897241998435359	1654.51773124401	1471	17.811132254801834	843.9615371948162	105.44772801486143	-780.1785740969126	3.896177638386786
3.9361646360726277	1615.5744830790325	1761	45.14207833283217	847.428994398113	167.3175626866054	-594.808018630788	3.9353933246612955
3.9756597504497857	1600.8345237440012	2205	64.04612429326787	860.762356553646	174.20952966672715	-595.7191445327489	3.9746090109358057
4.014824915309625	1552.2469501566284	2805	73.12464830828588	847.4002237696113	179.55805952163038	-565.2205106927131	4.013824697210316
4.053543515675933	1526.0853599157365	3601	50.83647279018015	840.7896945530792	178.93644924140412	-605.9380823199699	4.053040383484825
4.0928963678199635	1423.1795887186602	4532	34.58129951101917	699.8652237723218	131.9962545303321	-567.9639193849912	4.092256069759335
4.132031676884625	1400.3709063861843	5830	80.25329954990637	778.9392474001754	195.2528982396089	-516.7949511249881	4.131471756033845
4.171457319873224	1338.4799603885772	7686	77.14372220000587	776.8402300680355	184.86955342026337	-494.8429590292433	4.170687442308354
4.21090836616941	1281.1196112744758	9767	88.0366478225408	760.5565725996075	197.41575942418032	-441.81689058587835	4.209903128582864
4.249743621230291	1240.9658356679802	12346	104.4159670955155	751.6481271992279	218.35593181504538	-401.86016600069615	4.249118814857374
4.288930630484155	1232.5655052175327	15072	112.81431169936539	785.5845451927244	241.78245821587035	-379.34272953565346	4.288334501131884
4.3279954358670025	1190.6349532298432	17850	135.43392944754038	816.7371267942679	280.37228094991997	-341.18842076655665	4.327550187406394
4.367118712328002	1146.7749187445274	20957	135.16062316128045	803.0089506852073	277.1428447449177	-341.78301747895057	4.366765873680904
4.406313932011034	1115.4114979482583	22503	152.50758584941468	791.1703302411033	304.66244322865094	-297.6588053511264	4.405981559955413
4.445353984468493	1097.1972953943857	23930	149.75970679478834	769.2802166660226	295.67919460981653	-279.3802323913487	4.445197246229924
4.484478764849407	1055.7961105027234	24995	155.35350516752283	747.5927793310802	303.42687899197057	-266.3921250074662	4.4844129325044335
4.523660456227223	1034.5718427495024	25227	140.74949236175962	730.9341939158867	299.2208643591994	-264.3825319475394	4.523628618778943
4.562783363821318	1001.9190096721668	25094	142.7513498622002	704.8498098579691	298.42033158381446	-245.40920366061619	4.562844305053453
4.6020203282305525	983.5830562541785	24399	129.45616001782946	666.0827562943414	284.589885912615	-239.55827841795508	4.6020599913279625
4.640974298236098	946.4073072656213	23335	141.60565015371867	670.7553100667337	304.1170767857457	-216.56134031196007	4.641275677602472
4.680162625280798	920.5731779375678	21775	113.30196271969635	598.4854212835053	275.54594715497876	-220.10659548704825	4.680491363876982
4.71954196559518	876.2269074222284	20434	112.38412502946039	561.7240700046034	265.636027382272	-214.49493833355177	4.7197070501514915
4.75926068556082	849.4904108669384	20859	75.75610698456967	482.9644766373249	218.991444674281	-224.6244495949377	4.758922736426001
4.7985666468705706	810.7234954745936	22779	66.65771979331655	430.7298100030848	192.94729371163993	-220.2871458378395	4.798138422700512
4.837679060153334	776.7161718156085	25542	58.087382173701315	393.77245905941413	183.31520270410013	-210.15837973490147	4.837354108975021
4.877046406037006	756.1015391172216	28388	45.46730588538412	352.8339757481667	155.5482306027914	-209.14447449581894	4.876569795249531
4.916229378891815	723.6885912901503	31498	37.95736326732322	323.4358832321584	147.17205440705243	-201.23634002327435	4.915785481524041
4.955102939699403	691.8119732114661	34206	43.68517148958654	308.6024701260267	137.80644461150166	-191.43998765827178	4.955001167798551
4.994519956130105	663.5423073781438	35920	27.308859119498265	277.3246719992378	115.41004738707876	-190.13702254395275	4.994216854073061
5.0336956159239	622.2778172734721	39471	19.85872817559175	254.22350515204792	92.1098742814244	-188.6271886527711	5.033432540347571
5.072670160311041	601.9147133459148	40845	19.499099737860888	234.37578758920137	82.49085265074514	-177.145679522494	5.07264822662208
5.111566767938972	565.9255510743593	39891	15.834979702958663	220.628295140712	68.96683777039752	-173.70672642972022	5.11186391289659
5.150837006200731	559.1257657297853	38195	11.797493851900072	201.37204309864774	53.06212442065042	-168.94638363285912	5.1510795991711
5.189812606737556	545.6447846040109	35562	10.306582694545796	190.635417366389	40.718682568144025	-160.5384088138685	5.190295285445609
5.22892751311053	519.5039289245743	30683	11.729231820701898	182.91230468400454	34.695689234827526	-154.06563480246314	5.229510971720119
5.267696755529629	514.4143849510314	25190	17.360149214616285	182.8479538135191	40.664559490536426	-145.80206685312396	5.268726657994629
5.306702380805986	524.9850823285468	17908	17.524593911285137	180.2219343082554	27.558456410298735	-143.01545762027718	5.307942344269139
5.346514791987053	532.1001628160611	13208	10.975650850014063	169.74081939743974	17.56994429172134	-146.27660824589248	5.347158030543649
5.385846259039932	512.3436084103498	10779	8.54480951808182	163.2391899085751	13.641440153246666	-140.88808715356618	5.3863737168181585
5.42430359840572	514.7570821761861	8001	16.0711561807002	159.86367321410944	13.75242272692006	-130.40228085849776	5.425589403092668
5.462744517281527	511.92132877550307	4779	20.334698926859346	163.06947483577187	22.718137387259123	-123.33098948381212	5.464805089367179
5.50042640345893	477.66004485340363	2222	28.902575087346122	175.87094636563825	27.379336911770668	-115.78603529835738	5.504020775641688
5.538980631244386	580.0417248856077	653	38.164690286228506	175.86377704863844	7.876916683278081	-144.75883639544736	5.543236461916198
5.578920776950238	606.8906821774937	189	80.21560597989264	228.28528430629012	148.348418593341	-63.037043345104394	5.582452148190708
