log10[ N([Cl III]) ]	T1	T2	T3
2.0294117647058822	135543720.46875	48397683.875	0.0
2.0882352941176467	135945605.6875	51433321.1875	0.0
2.1470588235294117	265459492.4375	0.0	0.0
2.2058823529411766	102182864.78125	69297523.4375	0.0
2.264705882352941	269491779.578125	56273557.1875	0.0
2.3235294117647056	275561758.0625	75965589.1875	0.0
2.3823529411764706	439056092.21875	162022097.5	31565150.0625
2.4411764705882355	341938724.125	96985032.5625	0.0
2.5	741050269.1875	229773047.875	37448589.5
2.5588235294117645	591102104.671875	298609982.375	71285335.625
2.6176470588235294	785967383.90625	235790512.3125	71068959.9375
2.6764705882352944	751186215.578125	425042472.6875	189935968.6875
2.735294117647059	905057378.375	566711965.0	104428908.4375
2.7941176470588234	1247884709.453125	540366153.1875	138440476.9375
2.852941176470588	1852552812.078125	785991121.625	169102358.6875
2.9117647058823533	1760315758.0	969175173.4375	147109436.375
2.9705882352941178	2496942507.21875	717040421.4375	493852603.0625
3.0294117647058822	2816387393.3515625	1028878163.5	270810981.625
3.0882352941176467	3403927620.9296875	1654767357.75	482956061.0625
3.147058823529412	3434525413.6953125	2193130125.75	916579130.5625
3.2058823529411766	4526690895.8203125	2511610126.84375	665891632.9375
3.264705882352941	5474569314.359375	3171052406.6875	1830698662.0
3.3235294117647056	4795617914.28125	3615053868.375	1754067170.875
3.3823529411764706	5440993802.296875	5244312559.5	2850581938.3125
3.4411764705882355	4508707942.4609375	6523860555.8125	4505359395.4375
3.5	4435482081.8125	7298172785.8125	5159659518.1875
3.5588235294117645	4259490643.6171875	7639570987.78125	7705221505.375
3.617647058823529	3346507002.796875	6801726509.75	8008354779.9375
3.6764705882352944	2743629148.7070312	5078016995.0625	7874390520.4375
3.735294117647059	2343597946.625	3904396742.96875	7151730753.75
3.7941176470588234	1513209986.5	2655467940.625	4168539853.1875
3.852941176470588	1094925776.5625	3026287082.375	3193302331.25
3.9117647058823533	743087544.5195312	1722848218.1875	3203926203.59375
3.9705882352941178	465542451.73046875	1349873795.34375	2354746347.75
4.029411764705882	221972203.2734375	495707881.25	2205493044.5
4.088235294117647	189307761.1015625	109452429.5	1650859932.5
4.147058823529411	118794335.671875	61118691.0	987741451.5
4.205882352941176	60257985.953125	0.0	602399847.75
4.264705882352941	81935730.93945312	0.0	242020737.5
4.3235294117647065	34626056.8359375	0.0	110744393.75
4.382352941176471	61562753.75	0.0	0.0
4.4411764705882355	23264690.7265625	0.0	0.0
4.5	32356739.0546875	0.0	0.0
4.5588235294117645	27198138.73828125	0.0	0.0
4.617647058823529	20555624.69140625	0.0	0.0
4.6764705882352935	16900229.630859375	0.0	0.0
4.735294117647059	4059758.5234375	0.0	0.0
4.794117647058823	16125638.7890625	0.0	0.0
4.852941176470589	5172439.7265625	24450783.9375	0.0
4.911764705882353	11850056.46875	0.0	0.0
4.970588235294118	3283923.73046875	0.0	0.0
