Y Mean	Y Std	X Mean	Y Lower Quartile	X Center	Y Upper Quartile	Count	Y Median
-241.37275367265042	1291.6706504613874	3.6253892065327684	-710.5868945940219	3.6216678344652173	661.334547063263	384	328.9556123900784
-164.44275843743756	780.0808599099827	3.661668135760422	-340.8903747180575	3.660883520739727	413.1540118929461	832	159.75064951764944
91.22347910222159	1321.852150066288	3.7016497385998273	-665.7564541898646	3.700099207014237	1014.8503776172474	2688	51.08743373847119
-76.50014141422155	1285.0187439618005	3.739923848566009	-878.4763253550846	3.7393148932887468	712.1627065134953	4160	-162.25351324796247
-41.15129961427101	1242.9778072240067	3.7789906150897807	-738.6229594441729	3.778530579563257	583.2576839593187	6400	182.4612042094086
-100.90777331962153	1123.0795862350014	3.8185970985916384	-509.99537045358556	3.8177462658377666	512.5007924965785	8576	-56.75457017753433
-61.38553388297216	1010.0404569910376	3.8584410385884986	-584.7519432031158	3.856961952112276	485.7470445854633	10688	-46.83294749446668
46.68685640537559	794.8752846831744	3.8964063714843147	-386.9075863964408	3.896177638386786	517.0371793805898	13760	75.41811670044262
10.000899888146	863.6677102440506	3.9354714839637936	-405.37999437927283	3.9353933246612955	481.53837320817365	14208	47.06510626238469
-2.418139089607947	725.5841183546522	3.975158924197298	-472.0927825680701	3.9746090109358057	402.861680740476	14784	-40.41827229735827
2.4543198871257945	755.5237860450703	4.014341784234078	-380.0399263407144	4.013824697210316	441.9824395819892	19456	52.042808408948986
-46.3377090637353	647.5805670354393	4.053959031959641	-332.6970908687945	4.053040383484825	294.28596096680667	21568	-14.620915649727976
-40.81707953584519	648.4561015701314	4.093022569455443	-365.32483024022986	4.092256069759335	342.4593605956761	20864	-13.579232795383177
-7.782812467023278	499.3442588062143	4.1319324682322875	-312.45264962105693	4.131471756033845	302.0884609306554	24064	4.496201707918772
21.426529458587243	426.49822412171596	4.17278259375194	-229.00280546641625	4.170687442308354	263.47930343043663	35456	9.846215873676101
-7.039963372034133	403.3380306512628	4.212274586142814	-227.8553898891737	4.209903128582864	215.9802635408255	63232	-14.022260836937221
-17.8047323921426	356.78289454671255	4.249949119082731	-189.7987347348735	4.249118814857374	182.49096724504398	91456	-1.2753981194364314
-10.178065768340232	301.6485356927887	4.288791613663414	-163.78937768926426	4.288334501131884	165.82641692416746	104448	-8.813092409578985
-16.016928928118347	275.6611069886533	4.328118105906429	-171.26670730982005	4.327550187406394	150.5839045708144	122048	-5.212716045945854
-5.107954616723179	250.99054283939185	4.366704118571844	-136.68050959142056	4.366765873680904	145.19502062066476	115840	6.597053344135475
-13.588621262723846	256.51237278349225	4.406131086604004	-139.92894645242632	4.405981559955413	124.02286430774802	120704	-9.449822752835644
2.6392365372801	213.73023200009024	4.445457451510633	-119.27367580066584	4.445197246229924	134.41276761642757	119040	6.548190582000643
-1.8025055445209455	220.19605189570726	4.484357857046659	-111.19098041213874	4.4844129325044335	111.3953227102038	110016	-2.889006051058459
