Y Median	X Mean	Y Lower Quartile	Count	Y Mean	Y Std	Y Upper Quartile	X Center
nan	nan	nan	0	nan	nan	nan	3.6216678344652173
nan	nan	nan	0	nan	nan	nan	3.660883520739727
nan	nan	nan	0	nan	nan	nan	3.700099207014237
70.16250037580267	3.7350377716702656	-175.86812884267056	6144	58.30358108292785	215.849414828974	221.89759027522632	3.7393148932887468
-77.79180167213781	3.777557306170358	-317.1342303984293	6144	-86.36070218457068	209.46387811559808	39.51485206081452	3.778530579563257
85.08405061495978	3.812793167572131	-79.33504068609363	11264	97.86337719110344	225.37396543199284	308.71844902760677	3.8177462658377666
43.390927437774735	3.8561288133181617	-18.464090328378006	9216	115.72749901370126	154.98703008742723	263.89334381994104	3.856961952112276
-24.997622103261165	3.8954790768910716	-183.5818417825194	17408	-5.786626918700195	186.8019707625607	102.62673263089164	3.896177638386786
-31.697077218457707	3.9333829049455025	-149.33540415218522	17408	-45.077970410066186	123.64149799340045	47.36202003728431	3.9353933246612955
8.449642182130447	3.9772852698757766	-98.94815103563042	12288	28.88277949879648	192.80627181822985	174.1083107528484	3.9746090109358057
72.15547983161105	4.018143320289852	-26.140589564960464	18432	76.2343724428036	165.33787694812503	185.6215288948879	4.013824697210316
62.16912655445867	4.050606514107347	-77.98234139599072	24576	25.267311137331944	122.78081345785971	131.8387978356741	4.053040383484825
-50.02932644916382	4.092872787630675	-92.62121503177423	20480	-42.34808272032328	69.54329768059733	20.498778043318907	4.092256069759335
5.715825439827313	4.136738093498029	-81.50607271828085	23552	-6.4720994698340215	117.97402953445156	79.31910699894252	4.131471756033845
-23.363084428112415	4.172090344190935	-87.2704012442282	31744	-17.118264459195533	108.68413364889061	55.259368002643896	4.170687442308354
-8.189523133159128	4.2133421774468705	-43.268903986338046	67584	-2.404224408131926	116.61516066636001	63.839786044518405	4.209903128582864
-2.3584271774452645	4.251052283335217	-50.687367676056965	91136	-5.2082999678245	74.77703203525886	35.960875006072456	4.249118814857374
4.686243369447311	4.287744078329808	-39.54568822049896	94208	2.5394159069173146	73.59642302403599	54.9177713066465	4.288334501131884
7.670477771899641	4.326448971941694	-37.630384084017805	131072	2.289681343728568	60.2766177890062	37.09637935153887	4.327550187406394
-4.117959337321736	4.365713589644294	-47.39659170255163	119808	-6.948480678082701	55.291727385863375	29.970730536317205	4.366765873680904
-8.067317988594368	4.406544431358463	-30.610244353169037	120832	-2.8600123459545936	52.92056030191117	39.241727501927016	4.405981559955413
-4.965305232160972	4.443234361926295	-44.21826652536038	111616	-7.134630369017524	58.48686096768753	38.09822887372684	4.445197246229924
-3.976379247900695	4.483552647392436	-36.8742805295642	117760	-1.0066027749775932	50.18566041451261	27.567803175486006	4.4844129325044335
6.342531780518584	4.525176546217176	-28.68047971238593	108544	6.047145471238429	54.81267097881252	27.70493031132719	4.523628618778943
5.906037779588587	4.561173418363758	-31.071410345110053	111616	1.3397745720723933	44.469860485765125	32.09182534993761	4.562844305053453
-2.026302746964575	4.6005256606363805	-28.82599088560346	97280	-5.82445080120883	37.20041623722749	13.365594130178579	4.6020599913279625
-0.5021939229063719	4.638916245352594	-23.6113376375838	98304	-3.3191720146691828	45.33065822946847	19.47558905433516	4.641275677602472
1.1765890163997028	4.677863050140293	-15.88897640326104	67584	-1.374315866823908	30.243548940302997	18.316968190943953	4.680491363876982
-4.2453982802999235	4.7193395060196215	-32.186624996131286	63488	-5.326000964289403	44.41174259115964	27.062957750440546	4.7197070501514915
7.391784117595307	4.757956390661065	-14.275473404639342	66560	3.0508728018963245	46.173714118202945	30.959518908444807	4.758922736426001
-4.027709703650544	4.798735129718634	-28.29968339835432	63488	-5.0846497441307	32.87563043746968	20.46873835745282	4.798138422700512
-10.328244427415484	4.837143539678044	-32.760263655256495	65536	-9.058284021091453	35.00376252284944	9.828119034261817	4.837354108975021
-0.5306835332885385	4.8769482911083	-23.309015610790084	76800	-3.290954651902745	34.9163281756948	16.575513006906476	4.876569795249531
6.086752269831777	4.917605145276457	-11.645659229861394	77824	5.948241474977845	26.652631950794756	25.762200623757508	4.915785481524041
3.100937333294496	4.953885569709894	-11.710584890786777	70656	0.7754168803725591	23.67991980501122	17.53734780938248	4.955001167798551
6.166872191721268	4.994006469684066	-14.48535068588535	64512	2.734643873896482	27.00041121492576	15.248446868457904	4.994216854073061
-0.2518892908901762	5.033972395531299	-18.240157505986645	84992	-2.300830268645582	30.582062721516323	15.589296777723575	5.033432540347571
4.2851827914946625	5.07362474054952	-7.012060068278515	70656	0.8435861576269246	24.51169050391012	14.883576561594964	5.07264822662208
-0.03725733977626078	5.110076606297785	-18.227975202464222	72704	0.8930862326732764	23.36448463563147	18.374376593274064	5.11186391289659
1.8860102352646209	5.152231547630619	-14.147570012653887	66560	1.423861437785728	22.58740068070705	18.361466343079883	5.1510795991711
-3.54615395602832	5.1918269102263945	-12.641190980316878	53248	-3.5279501231417063	18.895251625831897	8.525155201713005	5.190295285445609
-1.323354717379516	5.230954352321439	-10.876702083869532	51200	-1.6068421981747816	20.376540919527486	14.64030110186286	5.229510971720119
1.1563030722045369	5.265517132050592	-15.162270467604685	31744	-3.3345986780887253	29.015000027285588	15.170948998431413	5.268726657994629
-0.33466338172638643	5.310279049462426	-14.236072563703601	28672	8.35832582508257	58.973960499664734	5.2574922901385435	5.307942344269139
2.2413097868939076	5.3560418768234035	0.6325868980111409	9216	10.297962391070946	23.1893420408779	8.694326727456428	5.347158030543649
3.813500009152449	5.384793430306488	-15.869790482605822	20480	-15.604001104477357	58.487103122387126	14.673644787036665	5.3863737168181585
0.15658151675143017	5.421224991812936	-15.832225117175767	10240	5.657913363005354	25.942552672463975	13.262047040681864	5.425589403092668
10.853151709845406	5.4532710460083385	9.786484752032266	5120	17.85076577524851	19.474010382585107	18.151253521024046	5.464805089367179
13.085341443673315	5.48957588073334	13.085341443673315	1024	13.085341443673315	0.0	13.085341443673315	5.504020775641688
-1.7502316769423487	5.526767725600536	-1.7502316769423487	1024	-1.7502316769423487	0.0	-1.7502316769423487	5.543236461916198
nan	nan	nan	0	nan	nan	nan	5.582452148190708
