Y Mean	X Center	Y Median	Y Lower Quartile	Y Std	Count	Y Upper Quartile	X Mean
nan	3.6216678344652173	nan	nan	nan	0	nan	nan
nan	3.660883520739727	nan	nan	nan	0	nan	nan
nan	3.700099207014237	nan	nan	nan	0	nan	nan
nan	3.7393148932887468	nan	nan	nan	0	nan	nan
nan	3.778530579563257	nan	nan	nan	0	nan	nan
-86.93114326635077	3.8177462658377666	-86.93114326635077	-114.81612041342851	27.884977147077734	32768	-59.04616611927304	3.820373642345616
nan	3.856961952112276	nan	nan	nan	0	nan	nan
nan	3.896177638386786	nan	nan	nan	0	nan	nan
7.082953538063521	3.9353933246612955	7.082953538063521	7.082953538063521	0.0	16384	7.082953538063521	3.940305150896093
-44.682866265337	3.9746090109358057	-44.682866265337	-44.682866265337	0.0	16384	-44.682866265337	3.962367126793304
-12.532213385258729	4.013824697210316	-12.532213385258729	-12.532213385258729	0.0	16384	-12.532213385258729	4.021030471840674
-73.14512082818328	4.053040383484825	-73.14512082818328	-73.14512082818328	0.0	16384	-73.14512082818328	4.058005497054639
16.870639053807736	4.092256069759335	25.52199228268819	0.04017128479517851	33.19006151222616	65536	42.352460051700746	4.101025649206993
2.822694175227298	4.131471756033845	2.822694175227298	2.822694175227298	0.0	16384	2.822694175227298	4.144383840601223
-0.2287854729074752	4.170687442308354	-0.2287854729074752	-0.2287854729074752	0.0	16384	-0.2287854729074752	4.169357965634518
-2.0756793822660256	4.209903128582864	-3.4179137910196005	-11.015498135135203	18.969183849024514	81920	0.2787529575944063	4.213293691518627
0.9259037063321784	4.249118814857374	-2.1725337318639504	-7.317284389792803	13.029291153800436	131072	11.6342902486208	4.252237916366974
-4.854454661594536	4.288334501131884	-8.620880923373079	-12.926830551945386	24.916759728040585	81920	10.907317431243428	4.290046220892576
-7.305520403041959	4.327550187406394	-9.551678445690413	-17.72061367218612	18.932870383392434	147456	4.950793369989697	4.331584740392795
3.0295186051909697	4.366765873680904	7.295489257334339	-5.864150774816153	16.979149236814198	81920	9.599119801802772	4.363726820034063
1.8490218791939697	4.405981559955413	3.5967822436032293	-6.236034250521243	8.04520190041912	131072	6.926981917980811	4.395914188648332
-0.5629807481655007	4.445197246229924	-3.8731759963884542	-10.687886960419746	16.5312121451514	131072	7.961222814657049	4.449183543664053
-5.983896484465428	4.4844129325044335	-7.0490643495995755	-10.101567428342605	9.498593757277604	147456	-2.376011033062241	4.481481298817986
6.04959090804966	4.523628618778943	1.1611546259246097	0.37754402731297887	10.134534980133877	114688	15.764111549246081	4.5234101178079476
-0.22636385443274776	4.562844305053453	-2.9294701466587867	-3.828828778454408	7.170377748373497	98304	-1.460445459726543	4.564863279648022
1.524339625659195	4.6020599913279625	-1.3350886636435462	-7.199583607571185	9.922790275586726	163840	5.791937514592064	4.598372119339911
-2.868596286517762	4.641275677602472	-2.961115302558028	-8.417922864262437	4.569245267324536	49152	2.7732493072671787	4.6385267833918995
7.509022838657074	4.680491363876982	7.509022838657074	7.017106412786234	0.49191642587084056	32768	8.000939264527915	4.684819489630565
-6.696743852177254	4.7197070501514915	-7.015280540086678	-8.965867986808007	4.830239746499181	98304	-1.4152203203429963	4.717435014535689
-2.5319692667211973	4.758922736426001	-3.6963817872911022	-8.118196614959743	4.8529610834644465	114688	2.321102125750258	4.764886134380369
1.981924997351295	4.798138422700512	2.5452845618829087	0.1323629244834592	11.408816066068713	98304	2.553409048145113	4.7953294047174735
2.631114912117937	4.837354108975021	0.7011718929952622	-2.7380546560561925	6.477481941132221	65536	6.0703414611693916	4.826421834240027
-0.07746561451085654	4.876569795249531	-2.495489960805571	-3.480789038203511	5.063106057980906	65536	0.9078334628870834	4.87513008053627
5.268847779596399	4.915785481524041	3.429712508965167	1.3450784660158206	6.925624831687595	65536	7.353481822545746	4.911812107254495
-0.10136582814629946	4.955001167798551	0.022560642341886705	-7.451435748179392	8.407142145125839	65536	7.3726305623749795	4.952814233146253
nan	4.994216854073061	nan	nan	nan	0	nan	nan
-0.5112830601812509	5.033432540347571	-0.6269649412879517	-5.208919785505714	6.215262565246004	180224	3.4353556674341235	5.028354498550045
-3.8171994866673535	5.07264822662208	-6.248150945435555	-6.401877650017923	3.5471409477335314	49152	1.1984301354514173	5.073415920007682
-3.9237627326377456	5.11186391289659	-2.5461034611871582	-6.946262629582634	3.4297721119702977	98304	-0.8107265402850317	5.12124554208636
-0.8768935288724606	5.1510795991711	0.9021747539263743	-3.5232160013074463	3.484994216378844	81920	1.1762132412768551	5.155305813280595
1.2415705419775804	5.190295285445609	2.8078030454744294	0.38470460899998216	3.5871822454098026	65536	3.6646689784520277	5.200617279954397
6.628149552581817	5.229510971720119	6.628149552581817	-1.6395542475147522	8.267703800096568	32768	14.895853352678387	5.225805239198552
-4.679557654013479	5.268726657994629	-4.679557654013479	-4.679557654013479	0.0	16384	-4.679557654013479	5.28096529463029
-2.2856395597118535	5.307942344269139	-2.2856395597118535	-4.061242705512996	1.7756031458011419	32768	-0.5100364139107114	5.305615797573727
nan	5.347158030543649	nan	nan	nan	0	nan	nan
-2.99056614805977	5.3863737168181585	-2.99056614805977	-3.831171891897611	0.8406057438378411	32768	-2.149960404221929	5.400387976102577
nan	5.425589403092668	nan	nan	nan	0	nan	nan
nan	5.464805089367179	nan	nan	nan	0	nan	nan
nan	5.504020775641688	nan	nan	nan	0	nan	nan
nan	5.543236461916198	nan	nan	nan	0	nan	nan
nan	5.582452148190708	nan	nan	nan	0	nan	nan
