Y Median	Count	Y Mean	X Center	Y Std	X Mean	Y Upper Quartile	Y Lower Quartile
2.8460719418972436	832	2.837030719718433	3.6216678344652173	0.13499676275903355	3.62064152667587	2.8905099522550617	2.753291754330349
2.8550860130609683	1312	2.8580156027580452	3.660883520739727	0.14012959268116235	3.66534756272483	2.9495219583929915	2.767049167282333
2.8653586941758973	1840	2.8743548066168074	3.700099207014237	0.14331937360157934	3.7012606954130165	2.9710255408975352	2.7657430885412007
2.8797717453346525	2960	2.880844732402767	3.7393148932887468	0.13452469252126922	3.741441656185329	2.9551866014761843	2.810239396976592
2.8526159021184645	4416	2.8545298357692888	3.778530579563257	0.13458411604593792	3.7801263033318016	2.9324826808691	2.7731709034829977
2.883931183387744	6880	2.8763473764806577	3.8177462658377666	0.13040505167053817	3.818714151791587	2.9681540961261534	2.79876784515407
2.887244658733465	7712	2.880032616831896	3.856961952112276	0.11543812487911348	3.857781045383288	2.9562986608903445	2.805180211090299
2.882141630730963	10096	2.8774525941375027	3.896177638386786	0.11465396933409533	3.8970727831618337	2.954287905806809	2.8021495503672353
2.8778634636186045	11696	2.872910950007796	3.9353933246612955	0.1134023443445537	3.936554222549137	2.9440055352195555	2.8066086262332006
2.887656011038011	13904	2.8738552983281567	3.9746090109358057	0.12437003743945195	3.9754603350053555	2.9564812662538063	2.811909808665443
2.885515938690576	16048	2.868865262871777	4.013824697210316	0.13529309512138835	4.01347642375261	2.9580924513096027	2.810960249011519
2.8779346740835976	16944	2.8549769384723103	4.053040383484825	0.1412031499216621	4.053317405692716	2.950364045836113	2.788136881167309
2.887907329936734	19104	2.8585206595068335	4.092256069759335	0.14398832628952793	4.092369031762679	2.953400462543476	2.7962508407855955
2.8558043254226426	23328	2.827622358366668	4.131471756033845	0.15166384740704755	4.132525480264394	2.9426768894831516	2.7173086422157695
2.8093069515923204	36528	2.808874560311463	4.170687442308354	0.14592548684721932	4.171983641022715	2.9270956882882233	2.701500225646646
2.784646774705856	57280	2.7943403609815634	4.209903128582864	0.13107356552995766	4.211508701295836	2.8948637507416826	2.700046080378803
2.786280109826394	82080	2.8016094394593822	4.249118814857374	0.12024246032959136	4.249788343287523	2.883561010627364	2.7215716547218713
2.801320362177273	102160	2.819843285485812	4.288334501131884	0.11694834230441262	4.288850905338126	2.898906280399645	2.7399432038667006
2.8191448586971726	115424	2.839317711666246	4.327550187406394	0.11234609555309988	4.327932284775443	2.9178073961982802	2.7581270915669087
2.8578118704028914	116496	2.8692315789365246	4.366765873680904	0.10780788483027266	4.36659021723058	2.948444056354341	2.7885738581707313
2.904508213839227	116352	2.905480334590208	4.405981559955413	0.10360405078250343	4.406387244188048	2.977330156608832	2.8272748292172247
2.932976461630054	115888	2.9346447903294184	4.445197246229924	0.10210004136046565	4.445322692231978	3.002505422660653	2.86320099329493
2.9727098076343363	112480	2.9719431356642114	4.4844129325044335	0.10616830897273731	4.484326132737459	3.0422749376368428	2.8977974576367598
3.0105860417592467	111680	3.008950324785987	4.523628618778943	0.10165791394427257	4.523489788674891	3.0722593257441217	2.946027974774922
3.0355209750199923	105104	3.039685017234408	4.562844305053453	0.09592720576460227	4.562612383440229	3.0950975164806156	2.9818558105437516
3.0689556046854087	99120	3.0733517605044387	4.6020599913279625	0.09588701207269625	4.601898935392227	3.131150942211912	3.0137542387253267
3.094751585437331	92352	3.1013301717227906	4.641275677602472	0.0947338335795613	4.640774546747495	3.1591801525946623	3.0416311681636277
3.129069620877237	74080	3.133258433400528	4.680491363876982	0.09450129188801891	4.679480072804322	3.1928216130446376	3.0728401979597684
3.170053808052528	60816	3.1751733224104526	4.7197070501514915	0.08519997386913072	4.7197883190400125	3.2283781457882252	3.1141134908663957
3.202563661769336	59856	3.206172114724961	4.758922736426001	0.08614042419911104	4.7591415052709065	3.259762891808057	3.1502057093073494
3.224510532928231	69296	3.232512005751327	4.798138422700512	0.09904151592331628	4.798820303820544	3.282314233248243	3.171760211373231
3.2472132720829876	67056	3.253910992401908	4.837354108975021	0.09265033900522189	4.836859786249548	3.3064925918826003	3.1956406251629677
3.276520735928627	68656	3.283248212338086	4.876569795249531	0.09992630526556424	4.8771328712585795	3.33651449526669	3.2235776072697186
3.3080473187848924	77968	3.3155629883814157	4.915785481524041	0.10530498056993527	4.915870228251245	3.3716440145163116	3.2524477103732097
3.3378186663529306	75776	3.3437847318996465	4.955001167798551	0.11502538244441775	4.954840425690504	3.4067398447382047	3.279074201512606
3.3496179089573603	68400	3.3563635053952754	4.994216854073061	0.12827141128611064	4.994312545435691	3.4298577521733935	3.279219509687551
3.3701889138892454	78256	3.3774859411086724	5.033432540347571	0.13333825182372122	5.033944033375441	3.456108601926471	3.2917786865915506
3.3823200454481173	74560	3.394179505974694	5.07264822662208	0.13909156473073117	5.072258790793648	3.4769532246585	3.2996045725138634
3.4244165727919147	66176	3.431244800540428	5.11186391289659	0.13747087317634837	5.111236508075554	3.5158153706956363	3.3344501788933547
3.45290261333012	62112	3.4554806744175703	5.1510795991711	0.14012276184617534	5.151068642509014	3.546405819478965	3.348514465727532
3.485690052400603	55104	3.486505135618919	5.190295285445609	0.14038254174188178	5.189646135604628	3.5704914565438566	3.380061972254409
3.503850810255434	45232	3.517436343290894	5.229510971720119	0.14492105473628666	5.228947159032934	3.5867466966600645	3.416008722718259
3.556733263086053	36000	3.569568079218914	5.268726657994629	0.1460986718329275	5.267339592888877	3.6430968091170044	3.4751355227240786
3.6222135996363347	24704	3.643307985941439	5.307942344269139	0.16393057759470195	5.305888031633533	3.731324096901477	3.5427687159080663
3.6981696609109385	17232	3.7157727271269594	5.347158030543649	0.15550373842536167	5.346639130502828	3.8055309714432006	3.6056373244955595
3.764138596214297	14720	3.7738415177724014	5.3863737168181585	0.14832688515395231	5.385298419082552	3.8725449537432857	3.671993406056943
3.7975207237286286	10608	3.8014512958232123	5.425589403092668	0.1494295591113992	5.424431457598938	3.887107074363348	3.691361808274771
3.8411157142116314	5728	3.830810219042887	5.464805089367179	0.13485932347143698	5.46433596597119	3.913344573891201	3.745409913809265
3.867988705402451	2464	3.8638463847865654	5.504020775641688	0.13790722902841898	5.499646300117715	3.951652522516931	3.7916059280459944
3.8445051414424025	640	3.829540462567105	5.543236461916198	0.1302127532283714	5.539944777123247	3.914829328608364	3.7680554859577544
3.8789162163252033	416	3.8245718969824756	5.582452148190708	0.14788848891047898	5.579995263032883	3.9255773407756682	3.7314048701616525
