[N II] Delta T	T1	T2	T3
-4901.9607843137255	7907386.009606269	2754942.7948890673	35722236.65832816
-4705.882352941177	10600628.383118765	10036514.052630402	10805385.457191186
-4509.803921568628	7526985.0656140875	2932983.5235326095	38904097.99576459
-4313.725490196079	4261840.862660047	12564863.323466126	16973043.40470099
-4117.64705882353	15866375.26597098	3373338.140715515	51483914.17232607
-3921.5686274509803	4970332.478993612	3070348.4671021528	33400388.969373085
-3725.490196078431	15290813.194824234	14527605.958000181	38724191.887854986
-3529.411764705882	9146500.524497041	1741702.9427052722	51959570.1827045
-3333.333333333333	17930391.8164194	5914394.487037456	41114466.808090165
-3137.254901960784	23573486.5884389	3001036.931833021	32624434.70169936
-2941.176470588235	46745791.87594592	17307791.993889593	22572274.73082766
-2745.098039215686	54296616.2655652	12521994.227000307	75723294.44575615
-2549.0196078431372	59932416.8882262	26784411.310922902	47123609.39104655
-2352.9411764705883	103099733.4299181	31795259.053851385	46079762.604655445
-2156.862745098039	151784631.24310774	24713789.240196407	46714607.649494715
-1960.78431372549	225223617.01366726	67222001.15810776	107873688.1177286
-1764.705882352941	368336480.3502985	83092063.86350985	150507073.1228254
-1568.627450980392	508697900.7125294	135133365.04560256	152576074.6585826
-1372.5490196078429	817386879.5252937	290334913.8077222	227552180.0444542
-1176.4705882352937	1190214250.9773479	488102293.7795263	469574123.1409209
-980.3921568627447	1596723712.8974364	943659211.442719	735487706.6943536
-784.3137254901958	2152456748.4220686	1649702641.7092822	1192467448.3788247
-588.2352941176468	2794881522.0615225	3062335703.2681055	2334542167.6586227
-392.1568627450979	3365660415.6460686	4572460465.239526	4198309236.8372545
-196.07843137254895	3838767111.6026583	6055619073.198876	6193336130.289097
0.0	4189363742.1732216	6671371775.302026	7255175527.629803
196.0784313725494	3840031850.9890776	5863962216.549725	6446409746.2454605
392.1568627450988	3559382741.3628616	4248927651.5871043	4134608209.5652957
588.2352941176478	2873091376.806218	2705910669.8675747	2357351620.391065
784.3137254901967	2233749782.6984468	1517423297.9607465	1011300275.0346583
980.3921568627457	1508015708.3940182	693945925.0761979	421272281.31894654
1176.4705882352946	1099318686.704354	322417078.10422456	263705429.5023657
1372.5490196078435	697342034.3329117	138118757.39291158	114311112.60471925
1568.6274509803925	485416368.57732767	53206391.26394793	54698564.72619472
1764.7058823529414	319037075.1994937	30000612.798745867	48500320.093781166
1960.7843137254904	161450442.8397606	15428711.948045557	50532547.53076275
2156.8627450980393	93238003.23052828	1678125.1511961177	5190806.85213323
2352.9411764705887	69911809.46327998	0.0	5141798.505272073
2549.019607843138	30503400.872136183	0.0	9825067.347934091
2745.098039215687	22562792.678507388	5457471.793580083	18920341.73616067
2941.176470588236	11938475.596630452	0.0	13599079.831081932
3137.254901960785	6240282.48299236	0.0	0.0
3333.333333333334	8061076.863282358	0.0	25409972.133047733
3529.411764705883	4863873.281691149	3739515.4854227677	0.0
3725.490196078432	3782888.4224480945	0.0	0.0
3921.568627450981	3206995.4423358357	0.0	17838156.837995652
4117.64705882353	1916857.9369769413	0.0	5094724.857082902
4313.725490196079	1760180.2665126035	0.0	0.0
4509.803921568628	4297271.735529493	0.0	4209145.63736246
4705.882352941177	2268025.2212061915	0.0	6695257.989036036
4901.9607843137255	3303301.9877046286	2646626.4321440742	6481726.442141328
