Y Median	Y Upper Quartile	Y Lower Quartile	Count	X Center	X Mean	Y Std	Y Mean
-0.13867305134447072	0.39000839818399213	-0.7192963937806984	255	3.6216678344652173	3.622826293511278	0.7699782343472551	-0.13367283726024803
-0.1958938962338475	0.46167055914109945	-0.7594281861393304	389	3.660883520739727	3.661918430310001	0.8046890662818575	-0.1295961292999275
-0.13651798223841283	0.49830085485595943	-0.8105324238019109	432	3.700099207014237	3.700864329989415	0.8181343207432462	-0.1229190161231395
-0.16145755575734855	0.5288193488872279	-0.7675562141488832	587	3.7393148932887468	3.739666704440168	0.8127023963313711	-0.10489197279713909
-0.14826170493322485	0.50018491490859	-0.7407649610181506	691	3.778530579563257	3.7792190285833356	0.7816612001501594	-0.10375275901360247
-0.14930180764218018	0.4486925803917685	-0.7852477281057737	847	3.8177462658377666	3.8184185223024505	0.7960426873295623	-0.1307762044717498
-0.185693093395086	0.4776731553965502	-0.8074144265602679	1072	3.856961952112276	3.85738143403575	0.8160566775217821	-0.1314220153818166
-0.13352436126066586	0.4919475255347988	-0.7480349680007097	1310	3.896177638386786	3.8974342267960864	0.7853652149869358	-0.0982031842348411
-0.1463590861060023	0.5258550155737844	-0.7366506087171729	1667	3.9353933246612955	3.9365976075378053	0.7969274805886826	-0.09808147929991055
-0.13098171441984263	0.5326487834432005	-0.7262610103952865	2123	3.9746090109358057	3.9754954181950817	0.8020474699680531	-0.08684322884827468
-0.11995010855890301	0.5319243103039316	-0.7736703491799705	2564	4.013824697210316	4.014367427918333	0.8086238754781441	-0.09901564765685808
-0.1604600259087023	0.4871745708277131	-0.7428089294564426	3395	4.053040383484825	4.054002813820463	0.7952731584283032	-0.11193510881798079
-0.12381403131274937	0.5308689466207009	-0.7130598465980317	4514	4.092256069759335	4.09319356698157	0.7900287557654848	-0.08140226305990826
-0.10915277338198501	0.5535936815292904	-0.6933346856966282	5848	4.131471756033845	4.132483710472292	0.7909621855889305	-0.07098966150794267
-0.10063884511590235	0.5313138972633485	-0.696971616305964	7618	4.170687442308354	4.171570240029701	0.7843923826322287	-0.0692745322888141
-0.0949754419485744	0.5145841229384629	-0.6823869787249075	9583	4.209903128582864	4.210773091699215	0.7804589370835336	-0.0704579728257262
-0.07680088016254152	0.5455769038211893	-0.6972456099577915	12490	4.249118814857374	4.249919338280326	0.7835048000471427	-0.06111473748469863
-0.10072246760720294	0.5118178267297182	-0.6971453237984738	15294	4.288334501131884	4.288943759498568	0.7799777709799864	-0.07710996206409627
-0.09239433319524307	0.5172780855050072	-0.6772686640919571	18516	4.327550187406394	4.328152928774824	0.7782274553660106	-0.06640057532084435
-0.08432159351280435	0.5230974751688726	-0.6804341690272944	21041	4.366765873680904	4.367117364630731	0.7739920048999036	-0.0649411434189576
-0.08409929408757447	0.5115522313021221	-0.6768938826869344	23352	4.405981559955413	4.406319764456543	0.7732200399738663	-0.06785346256082449
-0.07220079954225464	0.5189732675739454	-0.670890713594766	25026	4.445197246229924	4.445372793577469	0.7719366884900827	-0.06112096077994584
-0.06318029962181533	0.524301525152481	-0.6447077292977887	26053	4.4844129325044335	4.484484616647373	0.767168603900541	-0.05116390612603049
-0.08115885416081108	0.4980530645664746	-0.6594140992440147	26188	4.523628618778943	4.5235722470476505	0.7668321591398458	-0.06639187687891761
-0.06817826231720575	0.5169301283152619	-0.6459493972072532	26315	4.562844305053453	4.56281237103901	0.762353884223666	-0.05472372693263428
-0.06655016075986178	0.502586206924623	-0.6401535385709531	25740	4.6020599913279625	4.601921399876841	0.7588071251232598	-0.0560822276618467
-0.06720533077542323	0.49667163941010883	-0.6364751580257892	24498	4.641275677602472	4.641170409562162	0.7495994499620938	-0.05858262252654661
-0.07799107387501757	0.4832770249552958	-0.6404635825099709	22913	4.680491363876982	4.68021243587095	0.7517818969163198	-0.06483472883217442
-0.05375116234932299	0.4681071882565351	-0.6114849303363921	21658	4.7197070501514915	4.7197832814127825	0.7388907640809882	-0.059311965975155936
