Count	X Center	Y Median	Y Std	X Mean	Y Mean	Y Lower Quartile	Y Upper Quartile
0	3.6216678344652173	nan	nan	nan	nan	nan	nan
0	3.660883520739727	nan	nan	nan	nan	nan	nan
0	3.700099207014237	nan	nan	nan	nan	nan	nan
0	3.7393148932887468	nan	nan	nan	nan	nan	nan
0	3.778530579563257	nan	nan	nan	nan	nan	nan
32768	3.8177462658377666	-0.00188064047489633	0.0015916151118593393	3.8220093382535874	-0.0018806404748963309	-0.0034722555867556693	-0.0002890253630369907
0	3.856961952112276	nan	nan	nan	nan	nan	nan
0	3.896177638386786	nan	nan	nan	nan	nan	nan
16384	3.9353933246612955	-0.001464944779170357	2.168404344971009e-19	3.9393510216873655	-0.0014649447791703568	-0.001464944779170357	-0.001464944779170357
16384	3.9746090109358057	-0.0029469290736469683	8.673617379884035e-19	3.960602987640556	-0.002946929073646969	-0.0029469290736469683	-0.0029469290736469683
16384	4.013824697210316	1.998768258239771e-05	3.3881317890172014e-21	4.020923331475062	1.9987682582397712e-05	1.998768258239771e-05	1.998768258239771e-05
16384	4.053040383484825	0.0009303348356307393	2.168404344971009e-19	4.056925814056378	0.0009303348356307395	0.0009303348356307393	0.0009303348356307393
65536	4.092256069759335	-0.001732774609211504	0.0022425833607760096	4.101287257138374	-0.0021410458853438137	-0.0038505732764296907	-2.3247218125627264e-05
16384	4.131471756033845	0.004543489790995777	1.734723475976807e-18	4.144475959185377	0.004543489790995779	0.004543489790995777	0.004543489790995777
16384	4.170687442308354	0.0006006682342554131	1.0842021724855044e-19	4.170006900771504	0.000600668234255413	0.0006006682342554131	0.0006006682342554131
81920	4.209903128582864	0.00043357497000686497	0.0014274608426446836	4.2133564781132975	0.0001251453237132378	0.00014482593503657511	0.0010697635158467026
131072	4.249118814857374	-0.0002846040673989411	0.0006541881094749413	4.2521894804819445	-0.0001622973273984533	-0.000600509354437333	-6.298872814532252e-05
81920	4.288334501131884	0.0004038281194982865	0.0006238773979785889	4.289962444076875	0.0003003759842874421	1.3388266264962493e-05	0.0008190216463880757
147456	4.327550187406394	0.00035573408377857497	0.0009496865624645521	4.331524293503253	0.0005781252646124189	-5.228714301881827e-05	0.0008873335461289642
81920	4.366765873680904	-9.255985064488136e-05	0.0006445586297344539	4.363877434095411	0.0002821166042418827	-0.00013778741704135908	0.0009845563618768594
131072	4.405981559955413	0.0004155620926904484	0.0010362726986070194	4.395766381525957	0.0001950502179974737	-0.00029607706751403587	0.0007066196407728713
131072	4.445197246229924	0.0003946736355857534	0.000814348964090959	4.449233035101624	0.00010169141095467017	-0.00011544607385567921	0.0005367280569802278
147456	4.4844129325044335	0.00015049147902205875	0.0006917734504371383	4.481482456183417	9.579364760586754e-05	-0.000203475205703184	0.00035809569337398627
114688	4.523628618778943	0.0005976278336996395	0.00041456592665657595	4.52341959155651	0.00044994886184859703	0.00023641298660778315	0.0007106193524792954
98304	4.562844305053453	-2.5137497024147096e-05	0.00043040054116905455	4.564832711282715	-9.851734034523609e-05	-0.0003694466299153004	0.000138548254681905
163840	4.6020599913279625	0.00045766215581209745	0.0004433501716695154	4.598002272071787	0.0002867670674575852	0.00015125632863989633	0.0005592771122709374
49152	4.641275677602472	0.00013903108999091656	0.00017659180923338427	4.638179760946088	3.7899080294046386e-05	-0.00021041989695552376	0.00018508604784674634
32768	4.680491363876982	0.0007057573096516215	0.001262714063227063	4.6846878338467395	0.0007057573096516216	-0.0005569567535754414	0.0019684713728786844
98304	4.7197070501514915	0.0004211146178381204	0.00045595003942873447	4.71728621218086	0.00027627469254788966	0.00029873422170646963	0.0005723621415336087
114688	4.758922736426001	-0.0009609731885925005	0.0006849068428037884	4.7648776256237335	-0.0007574238975987395	-0.0014826186369663278	-5.9115525180297836e-05
98304	4.798138422700512	3.2456688969979865e-05	0.0006479784520326311	4.795149214837022	-0.0001973995605649123	-0.000674652104979358	0.000379742848367464
65536	4.837354108975021	0.00035984674825641113	0.00033185782212420093	4.826473902348361	0.0003918242532696888	0.0002354843558983778	0.0005161866456277219
