X Mean	Y Mean	Y Lower Quartile	X Center	Count	Y Std	Y Upper Quartile	Y Median
3.635207314889944	120.5409733407414	-38.329799134777204	3.6216678344652173	128	158.87077247551858	279.41174581626	120.5409733407414
3.6632411639069375	-498.58082075125634	-913.4045878108009	3.660883520739727	448	1433.8426703153884	476.46288883664874	143.24440835669066
3.7062929683092563	710.2028018961212	-275.96804292558227	3.700099207014237	320	1800.0943813022825	87.42158421173826	-241.6991114938728
3.7384898944752982	209.16997166077627	-189.9848823780094	3.7393148932887468	1536	765.3362984468484	547.035609680046	50.27067348107016
3.777497622892014	482.45025224080456	19.982740405479944	3.778530579563257	1920	1045.2404660587872	694.9618582484709	239.2743860548635
3.818296709197667	-244.94137920716597	-374.51207542582983	3.8177462658377666	2048	1440.5122570228687	364.38404148094196	53.598270777159996
3.8596951529926837	66.34272014849958	-200.16938036072497	3.856961952112276	2880	552.507120883753	381.0388818693609	93.68936386510364
3.8967945069336403	-63.38323478774169	-309.77599767596803	3.896177638386786	2944	911.0751354669909	174.070933969595	-101.66265399657141
3.93640917919688	67.39171546534743	-198.71349134741195	3.9353933246612955	3456	666.5792100075995	310.94346552930074	57.78344714494597
3.9739011659218564	129.8603578992219	-148.10977072787955	3.9746090109358057	4096	640.0574208048084	247.3779064009717	-48.29298753522016
4.014811436321037	209.75954074583623	-66.87696122521538	4.013824697210316	6784	622.4345032829881	298.65266835278726	95.78050423690729
4.052932446646101	103.48166023721359	-136.18027235482077	4.053040383484825	8192	846.8434116135154	268.2420862750762	48.46697729404512
4.093559852985147	80.84914738643691	-110.80506273705669	4.092256069759335	8128	401.81461335917413	187.05807894682948	32.79644087118595
4.133819256774686	103.49519046020134	-119.23219847601013	4.131471756033845	9408	390.4585471869127	190.57218772656051	14.484829039848591
4.173117960079568	82.32789573730435	-98.38571074276933	4.170687442308354	18560	407.3182246770099	128.75621776846492	1.4844096387965209
4.211908031538453	67.21440950291205	-87.91051986054026	4.209903128582864	33664	391.76257553035623	117.40372130731555	8.518312741413865
4.250046790462679	37.99074320734722	-85.81286762929926	4.249118814857374	55808	379.1862054605384	85.9377552218009	2.77963201446164
4.289210138663697	56.144881454611124	-67.37979518532211	4.288334501131884	63296	305.519828923943	97.94730224456362	8.337945724293604
4.327881224147812	41.22124815580159	-70.8493705081255	4.327550187406394	79232	316.25543230354185	74.40682066310728	0.04798062288273286
4.36636568439332	30.024146219544125	-73.80001414272374	4.366765873680904	77440	233.77849115434947	70.76359038936425	-4.620277340606663
4.4063652433301055	17.935338049376682	-70.18844595326846	4.405981559955413	87872	199.32784012973147	59.181103580504896	-8.565011774409868
4.445783410604143	23.411854948172824	-57.3055826348882	4.445197246229924	84672	195.0986683848544	54.996912562126454	-3.8640099805361388
4.484679753479519	13.552729261896623	-56.67362367869555	4.4844129325044335	86976	162.58106445164822	52.98416664258093	0.8721990033282054
4.523711033842955	17.680933069633344	-51.35193514905586	4.523628618778943	86848	207.47216739266156	54.97282961239853	-0.3668585505474766
4.562247778937041	10.22845507523406	-57.12683041056607	4.562844305053453	83904	173.35751654816076	46.05117423118736	-5.124483400078134
4.601758926653405	-0.5061374844139309	-49.08193558707444	4.6020599913279625	83584	139.7466000328313	45.92487621227883	-3.760237585021059
4.641013912132181	9.689292356603595	-40.59370040038357	4.641275677602472	83392	117.10430319765943	42.79731671720219	1.0825804458727362
4.679216426464116	5.103462227331144	-38.99554572286979	4.680491363876982	64640	110.05451405163036	43.142073377544875	3.0441097547682148
4.719594122858295	-3.4861104082086753	-44.2327230626795	4.7197070501514915	56576	84.66697900208464	31.47946739959798	-4.873257990878756
4.759067688158428	-0.3097839252155274	-38.95764034709828	4.758922736426001	58496	89.91331215304412	38.18178936073673	-2.925989980166378
4.799571726040511	0.4508470045563401	-33.44181654678141	4.798138422700512	67968	58.43859054390897	32.555834695092926	1.4978975156436718
4.836942254085215	-0.3196385576471491	-30.51972860497881	4.837354108975021	64576	51.87360316206168	30.486272165131595	0.8619113724635099
4.877582455238638	-2.7757993598730324	-32.28665292421283	4.876569795249531	66688	50.5649950183316	28.30804589825857	-3.801026027926582
4.915267568741409	-1.0890561275545718	-29.290273176788105	4.915785481524041	77248	46.2038831806806	27.894198906089514	-0.44901553846102615
4.954957042171317	1.9999420337780311	-27.07122589757364	4.955001167798551	78016	43.38634584405785	30.713715636538836	2.6971497547692707
4.994004323400979	-1.3751140989889967	-27.72595447317235	4.994216854073061	65984	40.455042000893926	23.748310728409706	-0.9277913534870095
5.03382167221674	-2.887470582568138	-26.455346077718787	5.033432540347571	79936	39.761050488165324	23.56966853236463	-2.1744607662367343
5.072498391405751	-0.9234660509789457	-26.04106510947895	5.07264822662208	74624	40.586398707931345	25.48934828725396	-0.4400014272177941
5.1111111202236135	-0.6070082890301527	-24.182497424223584	5.11186391289659	65984	37.68923745644493	22.773638758990273	1.2795085892521456
5.1512264754347425	0.9491260798284247	-23.23483628690883	5.1510795991711	62336	87.48427572458978	21.775479771727987	-1.6124891824742917
5.189630243775585	-1.2211980035861976	-23.77636934778093	5.190295285445609	54080	35.992199712081394	22.976611245337153	-0.544343588018819
5.228974813750842	-0.45094756993815255	-23.172421676441445	5.229510971720119	46784	36.879760786787834	22.503223213774618	1.7142536733517773
5.268221156146457	0.1766894518823392	-22.390566430285617	5.268726657994629	36160	39.985228418405335	26.822000706650215	2.1585575838398654
5.306778816897502	-2.1241534001528075	-23.899862479151125	5.307942344269139	23936	41.489648336806724	23.879795967644895	-0.9739918396307985
5.347551208814471	-0.6768104219502865	-21.15326163629743	5.347158030543649	17152	43.210302890641216	22.580185987261302	3.20660791928276
5.385644286702318	0.5398550606713374	-27.3248071477974	5.3863737168181585	14848	59.56245951391498	31.31407700342288	2.844791011797497
5.4242799733342295	-1.211717415552641	-19.246845075280362	5.425589403092668	10560	43.06861501900657	24.44764863733326	4.698819103368805
5.462203390044348	8.346701025917847	-24.738525855063926	5.464805089367179	5440	70.08115982987918	27.623262436623918	4.682257972708612
5.502670881677443	-3.230766062225921	-31.597323222840714	5.504020775641688	3200	56.06738807253704	30.91076328430063	0.7327249660193047
5.53968406968644	0.822547362201375	-25.899513593909433	5.543236461916198	576	34.16882086772527	15.083463514063624	7.019453545377473
5.576040798129418	62.15862868180447	34.517914575530085	5.582452148190708	320	43.7878556633879	52.32989025129427	45.57047806646915
