T([N II])	T1	T2	T3
5098.0392156862745	15329335.25	0.0	0.0
5294.117647058823	223584772.9375	0.0	0.0
5490.196078431372	208071624.125	0.0	0.0
5686.274509803921	333232005.6875	0.0	0.0
5882.35294117647	144929273.625	0.0	0.0
6078.431372549019	452974852.6875	0.0	0.0
6274.509803921568	592574393.25	0.0	0.0
6470.588235294118	681115407.8125	0.0	0.0
6666.666666666667	1176271265.4375	82307022.0	0.0
6862.745098039216	1576777765.5	0.0	0.0
7058.823529411765	3593690662.125	132720114.0	0.0
7254.901960784314	5934122121.0	174199220.0	0.0
7450.980392156863	10639759642.125	304503879.0	0.0
7647.058823529413	18964830339.125	1769992194.5	0.0
7843.137254901962	31518952794.25	5262840604.5	0.0
8039.2156862745105	47338474611.25	13386765126.0	119378617.0
8235.29411764706	63525183544.8125	22158972068.5	1194474391.0
8431.372549019608	76212750546.5625	24006878484.0	3905117188.0
8627.450980392157	93555676187.4375	34940670048.0	11793768347.0
8823.529411764706	110039196247.375	66539897732.5	39758325818.0
9019.607843137255	119702153836.4375	124211494095.5	126279918297.5
9215.686274509804	101834527106.5625	160923077434.0	134980273563.0
9411.764705882353	71950290404.0625	154591872342.0	83939386501.0
9607.843137254902	42212709407.8125	124611543796.25	86996742365.0
9803.921568627451	23350065595.0	76494716265.25	76830895187.0
10000.0	11064569270.125	37400218405.25	61056096947.5
10196.078431372549	5244658946.25	17358563806.25	60255565154.0
10392.1568627451	3191355822.375	6393880846.0	45865776172.5
10588.235294117649	1686547258.0	2878579100.5	31125186552.5
10784.313725490198	1029176477.0	981820706.5	26707272063.5
10980.392156862747	759373869.375	159542732.0	20304437686.0
11176.470588235296	393098821.375	478909345.0	13216498102.5
11372.549019607844	295068337.6875	96542711.5	7190049534.0
11568.627450980393	237556844.125	0.0	6237029021.0
11764.705882352942	200004097.0625	100815046.0	4027105169.0
11960.784313725491	102117478.375	225053832.0	1639300317.5
12156.86274509804	152664011.3125	83594222.0	2248116538.0
12352.94117647059	61283762.0625	0.0	568714100.0
12549.019607843138	93013420.6875	0.0	885344351.0
12745.098039215687	22117060.75	209659339.0	840541796.0
12941.176470588236	57242751.625	68984176.0	857585328.5
13137.254901960785	11895321.9375	0.0	308989951.5
13333.333333333334	12500759.0625	0.0	0.0
13529.411764705883	10175952.375	0.0	412685065.0
13725.490196078432	35451094.4375	0.0	210694345.0
13921.56862745098	5530364.25	0.0	233630612.0
14117.64705882353	18123603.75	0.0	0.0
14313.725490196079	22886054.0	0.0	0.0
14509.803921568628	0.0	0.0	280448200.5
14705.882352941177	17793712.5625	0.0	169395945.0
14901.960784313726	0.0	196226014.0	0.0
