X Mean	Y Mean	Y Lower Quartile	Y Std	Y Upper Quartile	X Center	Count	Y Median
nan	nan	nan	nan	nan	3.6216678344652173	0	nan
nan	nan	nan	nan	nan	3.660883520739727	0	nan
3.7007729861583774	0.2742761974957977	0.005128719522192486	0.26914747797360516	0.5434236754694028	3.700099207014237	512	0.2742761974957977
3.7507575150484396	0.5347711325936506	0.1624947763802964	0.47957069072790715	0.7707101968165474	3.7393148932887468	1024	0.39843384060319326
3.780827608655318	-0.07123789053840192	-0.38682946064650237	0.568239885329888	0.37920282297840574	3.778530579563257	3840	-0.20863766888527557
3.8186967420733557	-0.11597423728166183	-0.6799816898822888	0.718080969551714	0.4064353305801651	3.8177462658377666	3328	-0.09770475109657051
3.860250866516632	0.04813561312350409	-0.43282870685064045	0.5482768646347508	0.5164935691969395	3.856961952112276	6656	-0.03202779146832623
3.901800201754339	0.29197769094425624	-0.08807799622258015	0.6005792655838291	0.5404116990176995	3.896177638386786	7424	0.20363612024215832
3.935933128887156	-0.16449549729104518	-0.8002055144493765	0.6802661971813928	0.31638538817227335	3.9353933246612955	5632	-0.1761750342995809
3.9751687247688023	0.12388275399491035	-0.18510009081742068	0.5028246189688925	0.3980979171299649	3.9746090109358057	7168	0.08227043105507505
4.014933873829907	0.003513941820676512	-0.2645907710527777	0.5440332568417913	0.3754379919415029	4.013824697210316	11264	-0.04835143222604454
4.052853136649909	0.07138252484618239	-0.1782468434903915	0.49508855724708845	0.3863824983165953	4.053040383484825	14848	0.1582511834443472
4.09027101588129	-0.004771727146968292	-0.22857001015028822	0.42802330760271695	0.25571230258430655	4.092256069759335	13312	0.09108608830753043
4.13236308738612	-0.06858790749128997	-0.40998443832218534	0.5713774496322536	0.14833503174203422	4.131471756033845	17664	-0.028965102038512255
4.171711322522243	0.01914799610522291	-0.21054947869595075	0.41731888090222824	0.30523203737362037	4.170687442308354	23808	0.024976004483693047
4.211756968710671	0.06135124559512946	-0.1067496480893925	0.3493588256034465	0.2272208150839019	4.209903128582864	52224	0.05890513755007642
4.250499301186649	-0.019587944423636736	-0.18387183557373893	0.35979675093804747	0.17238063402082696	4.249118814857374	77568	0.005667994165192747
4.288827542659203	0.009694275783000346	-0.1511584745394065	0.35205556410817274	0.17606136599103822	4.288334501131884	88832	0.01732555750977304
4.3284580991176185	-0.0041513355287114495	-0.1411408269039671	0.29920130741013673	0.1536420180068006	4.327550187406394	107008	0.015880751380163784
4.366993635755808	0.007057573984619124	-0.12072455831798304	0.2742615807106448	0.136062035708306	4.366765873680904	101120	0.012829370215052802
4.406328161824731	-0.018540902567192482	-0.13029450625936087	0.264873004459547	0.11465696385107377	4.405981559955413	111360	0.013217551909306723
4.444511544799092	-0.003814702044354427	-0.0962829507694072	0.22516302183721454	0.10438416912941983	4.445197246229924	108032	0.01086148311203908
4.484075088822259	0.011601684518081093	-0.08995375047435557	0.2190114355542445	0.11733927294972889	4.4844129325044335	113664	0.02182566858945755
4.523685658368822	-0.02161592790901079	-0.11686931242990273	0.21636724782491132	0.08506654585041808	4.523628618778943	105216	-0.011914564012176958
4.562649212926216	-0.00792525977413631	-0.08273662910924705	0.1866502404278846	0.09156812948687731	4.562844305053453	104192	0.003374143400062014
4.602657979081379	-0.02072928809168234	-0.08267955751650652	0.16672766478770526	0.06385439464597542	4.6020599913279625	101376	-0.005986155225743636
4.641301073261187	0.00032288994827531193	-0.06861072177412716	0.13149718292510773	0.07176965823321164	4.641275677602472	91648	0.00604772333221737
4.678875566719177	-0.006923494288171796	-0.06177846656674028	0.10731426657752752	0.05567257587461589	4.680491363876982	72960	-0.0013046068481706373
4.7202566837397555	-0.007028810068391324	-0.05574049237791452	0.12441063226464369	0.05552580747829512	4.7197070501514915	62976	-0.001091897343993075
4.759743398981433	-0.0059262773831685765	-0.05036396679579402	0.08451895578835296	0.057826119792919024	4.758922736426001	58112	0.002325089293854942
4.80048838008981	-0.006747968583348959	-0.04688377435605997	0.07298596983774368	0.04094972857069923	4.798138422700512	69888	-0.009601573131940096
