Y Mean	Y Median	Count	Y Std	Y Upper Quartile	X Center	X Mean	Y Lower Quartile
nan	nan	0	nan	nan	3.6216678344652173	nan	nan
nan	nan	0	nan	nan	3.660883520739727	nan	nan
-190.6014277705026	-190.6014277705026	2048	138.4875624660881	-52.1138653044145	3.700099207014237	3.713225641271432	-329.0889902365907
-92.43705939589182	55.438162404583636	4096	416.0742832647522	204.57629906269904	3.7393148932887468	3.7408569957125004	-241.57519605400717
27.667437449230782	95.83825636259826	5120	288.09346697888515	209.39068390817738	3.778530579563257	3.7781770316251397	-62.28687252691452
-143.78410583173505	-79.89159854231548	12288	353.7823143622233	71.91382503050272	3.8177462658377666	3.8116825769541562	-241.77514061087072
-12.391684052221535	9.90556549870962	11264	193.09207352796068	162.96208996368478	3.856961952112276	3.859204191558392	-133.49949092553652
-60.897198445296	-7.154895639596361	14336	235.12593986155636	111.5921479024073	3.896177638386786	3.899859803223315	-219.10220784318335
-56.80729325436793	-34.482081719176676	18432	140.34726233236256	49.89486476367347	3.9353933246612955	3.933662261190073	-119.86382610483633
54.61864159066583	26.425363982183626	13312	114.9681687053551	164.331504836382	3.9746090109358057	3.978039924876516	-58.48831738877925
-47.07879041196611	-37.92736766704729	15360	126.19715402585025	23.30540910394484	4.013824697210316	4.018630648404727	-126.98035735959456
10.317724007337144	-10.366007666973019	27648	127.70945304141232	92.98263527984273	4.053040383484825	4.050411409012135	-75.65169524416706
5.479458551462382	5.989336935317624	19456	168.5798963574753	101.0115409209302	4.092256069759335	4.09459676147829	-134.02007275272445
20.538093094684466	26.987975739569265	24576	130.0607920679918	99.34410749298877	4.131471756033845	4.136003875091466	-25.08749514469082
12.026943963821513	13.885284772275554	31744	104.58821510416061	116.68897458811989	4.170687442308354	4.173006851923501	-71.53935771768192
1.0921657320595561	-4.077633918594984	66560	94.38544847379607	51.977524821188126	4.209903128582864	4.213190191813709	-61.934052242289
-7.028764345597986	-9.959141911072948	90112	80.44357510831924	43.53402112556023	4.249118814857374	4.250640001030228	-44.02012104949881
-4.458522247700459	-8.116140506056581	94208	77.5366856471154	46.3498915485668	4.288334501131884	4.28718626870008	-55.12494372058154
-1.6936016008252899	2.9686164143276983	133120	63.22634350617397	42.54287734635727	4.327550187406394	4.326484846579541	-41.26020182848151
8.624496328981632	5.978516204457264	117760	52.92704516907857	42.42653890654947	4.366765873680904	4.365961094098049	-26.337730583127268
6.472346849616032	3.0450718724605395	119808	61.53460309419382	35.847925258158284	4.405981559955413	4.406277734348562	-33.45813410879873
5.284896165484456	7.093910946314281	113664	57.82029737384581	47.866912093088104	4.445197246229924	4.4426946477213285	-26.99580546893776
-5.073649064248967	-4.572447948020908	118784	44.481354724921495	25.473455495611233	4.4844129325044335	4.483519350357624	-33.05099538499735
-4.745089418597427	3.3639422660207856	106496	55.144980556937355	28.546851164023337	4.523628618778943	4.52511337830609	-30.63977040006739
-5.635757271934414	0.8059124189967406	112640	50.4997683630813	28.54490851846458	4.562844305053453	4.560803193092676	-41.96550816069794
-2.63367874241713	2.6223633515182883	95232	41.50631798734644	24.154179570368797	4.6020599913279625	4.600282599160013	-28.19669302681359
10.61366074950548	5.288039541075705	101376	40.56677073184513	40.032961919274385	4.641275677602472	4.639054355161021	-15.573016286625716
3.0167494551993292	0.4833421020584865	67584	42.86648430993188	34.50170826452086	4.680491363876982	4.678329432318662	-25.455746345491207
-6.756962742538113	-11.970151822873959	61440	34.47703324120455	10.040953071102194	4.7197070501514915	4.719347605668718	-24.42625023784103
-12.796494261140865	-6.843041682371222	69632	48.50978433957627	17.950025640055628	4.758922736426001	4.758177769672026	-35.91567332067325
-2.0942755488468405	0.7461303936652257	62464	31.36568986792441	16.125220693171286	4.798138422700512	4.799797338815465	-19.665281343945026
-6.546209718276793	-8.614535185351997	64512	29.858807433734082	13.5969948334332	4.837354108975021	4.837397631931684	-23.94513658692631
2.46132118146249	2.3685904157155164	74752	30.90296296711529	18.724334786291365	4.876569795249531	4.876572787542838	-14.768392933445284
-2.518894345569513	-0.9898908093200589	79872	29.416518095697512	17.279774299649944	4.915785481524041	4.916940916137538	-19.461037691819
1.5705211615515027	-0.637129240257309	69632	27.31404929975723	19.152801015116893	4.955001167798551	4.953674886952505	-21.226535209831127
-0.4868859919167465	-0.44644339657861565	64512	24.95767729628812	15.72381680395847	4.994216854073061	4.9934522030379735	-11.51546805318685
2.1987799603388813	5.272837463659926	86016	25.902498784100242	19.18719686696022	5.033432540347571	5.033771684093894	-12.897546820255684
0.8923055076819996	1.6048886445223616	68608	19.96809982843073	16.95328904802409	5.07264822662208	5.073027551361118	-9.343200453946338
-0.7337180847181681	-0.1309922733962594	75776	28.928051194577137	19.005020041506214	5.11186391289659	5.109972763762684	-20.384566027209075
-3.1920162492882582	-0.7459448211902782	65536	27.628663532696518	10.966225654210575	5.1510795991711	5.152634918078711	-11.724332205314568
4.460794731777431	2.60799578620572	54272	22.87436572169288	20.190567260338867	5.190295285445609	5.192255456927188	-11.466659787205572
-4.484562649174336	-0.9726057665193366	49152	20.527559750293992	7.9226252765147365	5.229510971720119	5.231176383625922	-11.083978407614723
0.9129749712370767	0.9772752942490115	32768	19.969542917832467	15.745432194908972	5.268726657994629	5.264874800431257	-13.5331468233544
1.1658626664852987	1.9603609238038189	27648	40.390002401010165	11.681012969846051	5.307942344269139	5.309567974760996	-14.372050779744313
-1.6290894982768804	-2.656618225339116	10240	13.48486349820586	6.433846122299656	5.347158030543649	5.353012638148899	-13.68123733673383
-11.112836443048035	3.2475648773952344	20480	44.009477900667186	12.853937885379764	5.3863737168181585	5.384841999310934	-17.806272483989687
12.772489100017628	9.515878656089626	10240	15.153639069201349	21.005658636906446	5.425589403092668	5.42112017279973	7.024111695251122
8.004676726470644	4.694667525263867	5120	15.937451622773507	12.875231526202697	5.464805089367179	5.4529548303252415	0.13425336895852524
2.877623563441375	2.877623563441375	1024	0.0	2.877623563441375	5.504020775641688	5.489799492115027	2.877623563441375
4.590482841089397	4.590482841089397	1024	0.0	4.590482841089397	5.543236461916198	5.527110189444595	4.590482841089397
nan	nan	0	nan	nan	5.582452148190708	nan	nan
