Y Median	Y Lower Quartile	Y Mean	Count	X Mean	Y Upper Quartile	X Center	Y Std
248.1841265606854	-973.4289767448938	144.63101393786462	1024	3.622463176133004	976.9292254815282	3.6216678344652173	1824.4256184001076
172.89491098192957	-464.5045343075908	398.4894007196958	992	3.6598456560752655	1342.9211099912281	3.660883520739727	1614.7508046146067
-63.446502314041936	-1032.9386741169183	-23.826608666011715	1952	3.7015738660490194	1138.3706357011688	3.700099207014237	1780.2168401107745
207.13104955230892	-925.2619726087428	131.47778940755495	3200	3.7408169788280143	1270.5346591372327	3.7393148932887468	1773.0112500623843
71.82393362263974	-870.758673391525	170.36696855329964	5232	3.7801821167090406	1229.3150883794533	3.778530579563257	1658.9207151507003
197.09628711742698	-679.0462214238851	137.63812277529289	6224	3.8194368734879776	1093.0883055862723	3.8177462658377666	1558.6370296861971
68.36793581756501	-895.8855659074288	53.04533829474536	8288	3.8577206103407726	974.2811118464961	3.856961952112276	1475.5828449319824
168.96752600791478	-797.1267861009383	145.12208381698164	9584	3.8968824481107216	1015.8858683316921	3.896177638386786	1486.8221468745476
119.84835666398976	-772.471901794097	95.77849964714808	12144	3.936165043998568	1000.5257607608601	3.9353933246612955	1463.1483317011107
127.60403736775879	-701.1429498448251	78.51256176698308	14064	3.974826480780056	973.2752234842937	3.9746090109358057	1365.592391389204
94.55711750094542	-710.7750417809239	57.09968859939807	15648	4.0137433061692	817.1022581967682	4.013824697210316	1308.9693523506949
57.06704696296583	-712.8653648326354	1.8456707798612464	17632	4.052733992264189	797.7666345355585	4.053040383484825	1248.5987518963714
49.9923050425532	-580.8083428366917	21.835216165080645	19168	4.092753628768867	671.8063058835396	4.092256069759335	1176.4807175229046
48.33789255505144	-520.6961258900265	32.80414402336619	24272	4.1326417248294085	603.1057222566515	4.131471756033845	1051.538395472218
18.133436187242296	-476.8837051276387	-10.465123069531492	36512	4.17192948246607	481.3496767878796	4.170687442308354	936.9654004195165
1.5251019119705234	-387.6918584360201	-16.445489272271217	58272	4.211296439342781	387.0424421845946	4.209903128582864	813.0043857824699
-9.136607448012	-383.3984423808206	-18.42452973721023	81760	4.250162589536904	373.1041598159336	4.249118814857374	748.4552493459203
-4.219621856025697	-346.4274893078673	-29.917686872851686	102768	4.288766565090251	330.8714645418795	4.288334501131884	707.5570497390282
-5.7633327576204465	-307.52556639085833	-25.14093733859514	114768	4.327881634883719	294.75699521594106	4.327550187406394	618.2463016005585
3.0859512911174534	-288.48863715944753	-17.082971070758575	117360	4.366621173663636	284.4412967737153	4.366765873680904	578.9725898195037
-3.341220735906063	-267.7477848987219	-19.79203221806693	115872	4.406085072202882	251.6341575319375	4.405981559955413	511.0345192643486
-3.8572747430721392	-253.17097435330334	-13.62405984906959	116800	4.445293323112837	236.4185079295953	4.445197246229924	471.3288949766012
5.998993542081735	-230.43463432817953	-15.854564433702567	113328	4.484276343826329	223.63021078308702	4.4844129325044335	440.3295131995519
-0.6751851040480688	-219.4716125616601	-10.313994346002179	111232	4.52361181258011	216.0856523874313	4.523628618778943	425.36325165031417
1.8508737473166548	-209.4253159652635	-6.609125892790988	104624	4.562576570660248	214.47019677234493	4.562844305053453	388.5606773696911
4.753012489401954	-200.66284894973978	-8.156952915286203	99312	4.601635726854383	205.06162807334476	4.6020599913279625	367.9048558941514
7.325548473076196	-185.44912329257022	-3.5926702921816966	92784	4.640972428448268	188.0026477722222	4.641275677602472	357.04429942313965
0.4818729351163711	-175.33001872772888	-0.05677918596591508	73536	4.679581080384056	188.47141408830566	4.680491363876982	330.95216880593074
-7.464413943466752	-171.0585690696571	-6.552866089958428	61600	4.719644951277081	167.56029358008163	4.7197070501514915	302.03070757260525
-0.5000026182656256	-165.1442487507029	-7.7255624868188315	59648	4.759249434722379	155.8011570831186	4.758922736426001	269.7746728118107
2.0482765178512636	-148.57029426058943	-1.2485161470004877	68880	4.7985537317306175	149.92312081529053	4.798138422700512	251.72409750926087
-1.5786358143304824	-143.88032341546204	-2.161814816664258	67376	4.836609350667339	139.64551090955501	4.837354108975021	230.95127722058214
-0.19127847541221854	-132.35158118464642	-1.7481976250775213	68768	4.877025637870218	125.13765062300263	4.876569795249531	214.33567763109966
-2.2836628233380907	-131.86768096061314	-4.277224173314409	77936	4.915852940509794	127.77045956850998	4.915785481524041	210.31397008127405
1.8146167201120988	-115.29602844190231	-1.1836355137442847	75968	4.954962248271507	118.73257157867374	4.955001167798551	202.8539534752266
4.236190609742607	-120.68294296666045	1.7434083216099836	68416	4.9944062365422734	124.04989567136681	4.994216854073061	201.74791482477488
-5.530033902155992	-125.29170162938499	-6.119495947159991	78224	5.033971828008884	116.00656636763233	5.033432540347571	203.76599993312837
0.8166264499923273	-106.49123121237972	-0.7185492842605784	74480	5.072422582668603	113.50994423497832	5.07264822662208	198.705111733203
0.9388444260807773	-104.4687251134037	0.022904326489412635	66048	5.11125135269934	108.21607811776948	5.11186391289659	184.83112569892742
-1.4130694154409866	-100.92563140556558	-1.7241052313644298	61904	5.150986138606439	93.37586570183703	5.1510795991711	178.98328092659224
4.987574940377272	-90.99494997317743	4.440940952550801	55264	5.189686491945911	101.70163325135945	5.190295285445609	170.2726591689915
-5.545622468438523	-93.7817260082029	-2.9836184652039974	45392	5.229006376763704	91.48824420187702	5.229510971720119	163.48779925101653
0.9186698369594524	-89.94720439881166	-6.281454384874113	35728	5.267251024752373	86.40967852076574	5.268726657994629	177.7621620831502
-0.00467061288873083	-84.71904950237877	-1.5561145532037002	25008	5.3058407159041066	80.1125824683877	5.307942344269139	161.3066324246708
-0.6470560943680539	-80.44659657145712	-5.154863812554115	17280	5.347008255587512	77.72360089464291	5.347158030543649	157.7847132479887
-4.928533667089141	-89.23889388142015	-7.165096348743503	14576	5.385752764335971	77.60279185999025	5.3863737168181585	155.9348841465709
0.6571929803649255	-68.56252914008292	1.6791975243400232	10480	5.424471696481729	80.58760856553272	5.425589403092668	131.03887291995207
2.492777840247072	-71.67708801122171	1.5062172786603802	5744	5.463876987931015	79.14593942567626	5.464805089367179	135.86260728316984
18.397101064145318	-45.83630842439197	11.908526705515943	2576	5.49951682465593	80.10370941387191	5.504020775641688	133.59346880342287
-4.791973707475336	-94.29237174684022	-84.27114203091459	688	5.540022386974916	47.04830601178219	5.543236461916198	425.85577443531525
10.18158839158059	-65.38390995308328	24.555357523556925	464	5.580954984615869	107.47958052958711	5.582452148190708	188.44106210489304
