T([N II])	T1	T2	T3
5098.0392156862745	4149263281.3618164	728668399.8925781	30077795.9765625
5294.117647058823	4711943579.557373	920685903.0859375	44327468.765625
5490.196078431372	5410024922.793945	1114869331.6523438	65729295.99609375
5686.274509803921	6171243606.286377	1428642078.2480469	87534340.59375
5882.35294117647	7361477393.602783	1842927909.4277344	122216289.65234375
6078.431372549019	8563107281.121582	2357874925.7910156	136652485.796875
6274.509803921568	10093730623.742188	3121866857.419922	141236249.578125
6470.588235294118	11761591700.687988	3960380628.263672	276075238.14453125
6666.666666666667	13452726318.221436	5115889222.060547	403197155.8671875
6862.745098039216	15282076375.448975	6532327161.3671875	634855417.09375
7058.823529411765	16971095167.303223	8394467474.5546875	956837877.1210938
7254.901960784314	18784672967.246094	10770431628.861328	1407424296.8867188
7450.980392156863	20536310294.659424	13763138251.048828	2291201477.1601562
7647.058823529413	23105179844.352783	17423178100.09961	3735050926.9375
7843.137254901962	25174047398.681396	21674440005.92578	5738703869.8828125
8039.2156862745105	27780124916.145996	26584311539.20117	9052065512.546875
8235.29411764706	30114301415.699463	31774895517.828125	14206457424.515625
8431.372549019608	31473085093.923096	37287324042.48828	22811894518.10547
8627.450980392157	32659673928.23291	42666508394.64258	34167389367.710938
8823.529411764706	33800294293.501953	47894686221.365234	48631412971.21094
9019.607843137255	34348276562.71924	52121379284.93652	62647229661.21484
9215.686274509804	34666468940.86499	54532762429.97656	73195146827.55469
9411.764705882353	34035316743.57666	55818564082.15234	74070156985.9961
9607.843137254902	32802816945.93921	54181094881.76172	68955991720.39062
9803.921568627451	31604367780.588623	51560841382.96484	62478492374.33594
10000.0	29688515781.607178	46959694088.890625	55747189809.62891
10196.078431372549	27827331103.130615	42013208287.666016	49702442255.93359
10392.1568627451	25433303766.047363	36018940552.54883	42701771549.640625
10588.235294117649	23112525670.380615	29741079356.564453	34182797474.722656
10784.313725490198	20896387422.171387	24192381895.999023	28184525033.421875
10980.392156862747	18736982221.771484	18672519450.716797	22108086086.898438
11176.470588235296	16444548585.092773	14167298775.28125	16331756310.800781
11372.549019607844	14416864954.392578	10850787659.357422	11902351578.546875
11568.627450980393	12811372805.243408	7913510186.279297	9369823716.195312
11764.705882352942	10982944916.283691	5717742249.376953	6876263597.6796875
11960.784313725491	9391603338.063232	4042723282.1210938	4838637084.191406
12156.86274509804	8098104879.281982	2843597733.638672	3221665140.7421875
12352.94117647059	7034201051.918945	1973341806.6757812	2419911061.46875
12549.019607843138	6232360960.072998	1324949748.4570312	1751780015.21875
12745.098039215687	5320712763.758057	1002236184.1894531	1195728316.640625
12941.176470588236	4658577418.727783	641476965.3574219	750330148.8984375
13137.254901960785	4035879584.043213	485650332.5292969	614322676.5625
13333.333333333334	3549933479.9362793	370651156.50390625	472059880.8046875
13529.411764705883	3036257458.8779297	274074220.3964844	356209782.375
13725.490196078432	2659017088.9833984	179704399.14648438	189798806.015625
13921.56862745098	2342738709.4174805	138631360.65820312	125769979.171875
14117.64705882353	2053538473.9904785	105278525.19921875	127999529.828125
14313.725490196079	1806745396.9797363	79346633.66796875	111963135.296875
14509.803921568628	1608967168.371582	42401331.01953125	57700136.0859375
14705.882352941177	1437184538.5041504	43022479.00390625	80701803.75
14901.960784313726	1345738517.1103516	38391138.71484375	67589015.65625
