Y Lower Quartile	X Mean	Count	X Center	Y Mean	Y Upper Quartile	Y Std	Y Median
-0.12956569957676403	3.62267004021124	908	3.6216678344652173	0.007735585551153949	0.1439301148063567	0.24439502745377562	0.008655571789084354
-0.12075200071159521	3.661690692984839	1101	3.660883520739727	0.013031345164052084	0.1358008110481616	0.25334124519352946	0.011395098018563291
-0.12334098466150278	3.7008201005083814	1413	3.700099207014237	0.011899601475547583	0.1486695939917992	0.2452095963490351	0.008330474952915124
-0.12051662851241818	3.739836783350998	1646	3.7393148932887468	0.005692583403199574	0.1322602108994905	0.2408575967714886	0.0025405885875422135
-0.10866662797988753	3.779594209082226	2033	3.778530579563257	0.019416766839555254	0.1513157139178354	0.2367972106923278	0.0204773805171663
-0.12089408684232643	3.818549306370203	2484	3.8177462658377666	0.00316472842090897	0.12508388499727935	0.226701085773284	0.004593505608645748
-0.11549838968029438	3.857892831453089	3211	3.856961952112276	0.00820444813820449	0.12277765960485555	0.22496948627755914	0.00638657830613543
-0.11581866617473041	3.896852172741646	4113	3.896177638386786	0.00273341596772898	0.11779679260874153	0.213416339704128	0.004451005881661785
-0.10443309734999542	3.9363734699300212	5300	3.9353933246612955	0.011193679471161686	0.1260747417031131	0.21788543500205132	0.005103435150320312
-0.1053590634447105	3.9754548203703473	6680	3.9746090109358057	0.006915025168554744	0.11507793837122882	0.20470131215687057	0.006232180759952388
-0.09582484408776044	4.01476329595478	8580	4.013824697210316	0.00876392332589553	0.11062240845164889	0.1997370145705559	0.0047167296509354065
-0.0922427740644963	4.054111150207588	11358	4.053040383484825	0.008346637096002568	0.1036281139734215	0.18353992975772687	0.009161998541762983
-0.09147895789575056	4.093229692814819	15276	4.092256069759335	0.004555804175514139	0.0990999906031091	0.17695728032534008	0.003771167994386613
-0.08526355401048094	4.132346368775651	20011	4.131471756033845	0.005980656803041219	0.09521663767606434	0.16540970620181905	0.004806657734772802
-0.08086158251620824	4.171662415208419	25985	4.170687442308354	0.007006032718119283	0.09201526140570462	0.15956518310839773	0.006697664152349986
-0.07859685842693862	4.210755189091667	33834	4.209903128582864	0.005059656422964964	0.08771009422274988	0.1513344842805343	0.0046320823991044275
-0.07569447123120286	4.2498257737185625	43180	4.249118814857374	0.005739094403109841	0.08420001649393645	0.14404933487534344	0.004654239114160831
-0.0710370848476821	4.288962673316497	53704	4.288334501131884	0.006378539356344106	0.08118775674531326	0.13617434768114525	0.005559163379182943
-0.0678794049299428	4.328049302535198	64052	4.327550187406394	0.005740386255737414	0.07754545860296366	0.1306608764038283	0.004882005842421274
-0.06598983653071674	4.367218139802945	72661	4.366765873680904	0.0052145598624556795	0.07364284767047113	0.12517588429740006	0.004017059620139213
-0.062267690853866874	4.406147112642894	80261	4.405981559955413	0.006531464375164238	0.07122772349946288	0.11881087447475716	0.004740955683564241
-0.060223555420000886	4.44536640187577	85058	4.445197246229924	0.005622624565031649	0.06805347438341873	0.11469620270875891	0.003501508483716641
-0.057569597723951677	4.484494088115877	86847	4.4844129325044335	0.005825079681673224	0.06477013793191524	0.10974891599356366	0.0037105746404892817
-0.05620986459404741	4.523610904053882	87419	4.523628618778943	0.00566369264235969	0.06306491515139573	0.10657413438513254	0.0027425435788890075
-0.05498277914547018	4.56277642434202	85225	4.562844305053453	0.005902530936386523	0.06169557698711878	0.10385606325369101	0.00299450426058499
-0.054415733612118246	4.601868247422441	81549	4.6020599913279625	0.0057518256879247305	0.06008374698001973	0.10197240582480539	0.0023740949132707015
-0.05362780221145512	4.64096511246016	75887	4.641275677602472	0.005022514835537528	0.05853554936805461	0.09848136490958226	0.0019838651854277157
-0.05216187231072667	4.680166890069918	68469	4.680491363876982	0.005313209144014835	0.057743715484705097	0.09577212367011864	0.002301241824851441
-0.05218408559368346	4.719485766849804	61999	4.7197070501514915	0.004797833709011894	0.05710409077337487	0.09385568253998464	0.0015822282552839172
-0.05289959631585196	4.758891610628863	59626	4.758922736426001	0.003230861300926495	0.054240194982114964	0.09148067075166846	-0.0002072481464889836
-0.0517322199455918	4.79831057589715	61819	4.798138422700512	0.0028135616426889355	0.05323999346211842	0.08731459970570757	0.00010425957460794195
-0.05053674022475246	4.8374645500881375	65080	4.837354108975021	0.0029194445242957815	0.05189459165296258	0.08570388381918333	5.160591311923443e-05
-0.05080066505511561	4.876759345347236	68188	4.876569795249531	0.002434411067656102	0.05110933442378224	0.08554455946344178	-0.0003452727660140168
-0.0498793386085772	4.9159984220882915	71371	4.915785481524041	0.003177753793202855	0.051637246516414936	0.08593201093153172	0.0003600480349361507
-0.050428021574016386	4.9549234788184	72066	4.955001167798551	0.0033885936455831057	0.05200869929078387	0.08767700220673644	-3.637633263719939e-05
-0.051477327569338066	4.9941809548867	70463	4.994216854073061	0.003686514970189286	0.05332926419207193	0.08967308812359216	-7.453710091094084e-05
-0.05182674477298345	5.033545323344286	73170	5.033432540347571	0.0031861132728819427	0.05279587144736262	0.0901913810179634	-0.0005737738666682433
-0.05036064594838343	5.072476819250545	72259	5.07264822662208	0.004292420569430162	0.05265302599482853	0.09062163617545721	-2.256173066597592e-05
-0.050371202153502326	5.11158261886083	65903	5.11186391289659	0.004106455413897793	0.05285482264095169	0.09034316218453885	-0.00025406787478711955
-0.049919964074899494	5.150849458206776	60845	5.1510795991711	0.00403061957849387	0.051410388873348374	0.09131761326786703	-0.0009730036004369541
-0.05104924484053528	5.189742136754887	54172	5.190295285445609	0.004521716828564662	0.0521141133205312	0.0931265064900247	-0.0006717839431669113
-0.05207602279080105	5.2288981846061775	45183	5.229510971720119	0.005553979119752026	0.05430593193143026	0.09934329780860987	-0.0004438503151327375
-0.05442757713360687	5.267753725225577	35731	5.268726657994629	0.005715427805796337	0.05607430140842842	0.10372613043623591	-0.0009330768804014256
-0.0572060252726956	5.306760799981369	24956	5.307942344269139	0.007362033467275224	0.05996718341719126	0.11460511058223889	-0.0011017956522214563
-0.06250133402599763	5.346324374007279	17421	5.347158030543649	0.009502330282863816	0.06562963385610394	0.127573139205977	-0.0005921330820602158
-0.06665670407049129	5.385555693777674	14208	5.3863737168181585	0.009458065841166494	0.07001103131919308	0.13256513372282	-0.000129934453708443
-0.07043781993620452	5.424350647583452	10056	5.425589403092668	0.0099569245859095	0.07494257312443373	0.1368097935461947	-0.0014081778645121086
-0.07105718960046979	5.462608279271679	5784	5.464805089367179	0.012756452763518087	0.07575146869422646	0.1404295622409376	-0.0019195031570422598
-0.06449143006893886	5.500667779104573	2668	5.504020775641688	0.017642147929329697	0.083371783746138	0.1377225322410115	0.0024918392970272657
-0.06903098822145479	5.539115661761156	788	5.543236461916198	0.008622923048206306	0.06831926875760116	0.13091056441824428	-6.739003632016231e-05
-0.055864142299221896	5.5788828440600655	229	5.582452148190708	0.03759833827477346	0.0935755614403586	0.18243067120555156	0.013483995691655256
