Y Mean	X Center	Y Std	X Mean	Y Upper Quartile	Count	Y Lower Quartile	Y Median
10177.914923570703	3.6216678344652173	2431.962268501542	3.6229878217323757	12021.114056546041	1044	8303.171797940862	10214.611184699494
10548.07950099461	3.660883520739727	2427.6393162638774	3.6624021528670263	12498.1786110071	1272	8892.324666591086	10225.750747806265
10335.548575083185	3.700099207014237	2560.9042989423065	3.7010153203481515	12484.845454454695	1668	8349.097530185167	10292.934410354212
10434.768488233147	3.7393148932887468	2446.7585390322943	3.7405788030570113	12339.457280385926	2500	8565.70774183201	10501.721876415279
10142.168346322234	3.778530579563257	2529.673794040531	3.779027619635164	12101.63141090256	3112	8128.667168332941	10223.356304679462
10259.534312722873	3.8177462658377666	2492.687890960154	3.8185488274060804	12356.30962161876	4008	8321.188196566176	10113.65584757419
10223.40873816554	3.856961952112276	2485.350379687282	3.8573220388083165	12125.536193964288	5044	8306.497685930539	10218.993898894754
10179.984809580304	3.896177638386786	2519.578108261045	3.896893339993774	12208.767416313114	6544	8271.577813178323	10156.971831621962
10161.776093054554	3.9353933246612955	2476.403463034945	3.9363584711815696	12083.39848049419	7836	8319.206205207829	10089.175026595665
10046.074696660065	3.9746090109358057	2445.798871258727	3.9751383523861796	11974.384033646696	9224	8198.561929883357	9914.518955159685
9972.017179862778	4.013824697210316	2378.124944795647	4.014026419279583	11710.971325454731	11536	8194.401637100269	9899.123634847056
9880.326524340124	4.053040383484825	2380.3939240491413	4.053691071190806	11659.262395508751	13744	8029.255529998532	9761.463882212953
9683.861074162573	4.092256069759335	2262.3781960655924	4.093188119484155	11246.52454968025	17428	8029.7342592107	9560.593242194418
9523.375185856574	4.131471756033845	2177.0396305892514	4.132490038232208	10990.91768270993	24476	7928.861417700012	9421.06721335924
9351.756515735395	4.170687442308354	2066.431280021268	4.171964443840965	10702.183641374111	33640	7871.167914140741	9213.522678479869
9104.377324839748	4.209903128582864	1977.985737051598	4.210811306787374	10315.706792609222	49280	7718.249535795729	8982.310829475242
9057.395983872446	4.249118814857374	1889.8614886185921	4.250047082268469	10226.300307341235	66180	7726.561181048362	8927.379843598239
8942.867430153012	4.288334501131884	1800.7837056777212	4.288939189898508	10059.434349672563	84880	7708.761526971737	8831.43024927206
