X Mean	Y Upper Quartile	Y Median	Y Mean	X Center	Y Lower Quartile	Count	Y Std
3.6232147599883673	4.101521772438158	3.6735465968063883	3.661194155511799	3.6216678344652173	3.2458841648880297	352	0.617488096833943
3.6617715866931158	4.100623042525579	3.6687321745811454	3.6458025851106055	3.660883520739727	3.223672844567774	425	0.6061754560540055
3.701026582409068	4.128018078136103	3.675086159345852	3.634525002233187	3.700099207014237	3.1930380997797907	533	0.6553301037912942
3.739634364171057	4.153122260289042	3.738050675204742	3.7014724038302913	3.7393148932887468	3.2987997044934283	669	0.6126178811611872
3.7789862500989	4.143880740729521	3.7459878907749253	3.705833150945571	3.778530579563257	3.312438606266165	781	0.6034335949429986
3.818172970412273	4.13787674814425	3.6966290242618687	3.678665985121856	3.8177462658377666	3.2373168546703512	1003	0.6174878659982531
3.8579526080278796	4.131612776235745	3.694542652407444	3.674540222437085	3.856961952112276	3.2270067447380235	1192	0.635738983729532
3.89664448809791	4.132696705156197	3.688197533686947	3.6859429512098574	3.896177638386786	3.2964460503499993	1641	0.63131738576241
3.935920108173858	4.097404668796074	3.6886050539978203	3.670857814311133	3.9353933246612955	3.265969138242268	1967	0.6144702946784607
3.9755297634395204	4.116460290050433	3.687490183874766	3.674378694218852	3.9746090109358057	3.2427883333584266	2376	0.6237898973530417
4.014620906242586	4.109119746875325	3.709315096545538	3.679170868180447	4.013824697210316	3.2739946492779906	3198	0.6231191945921072
4.053839060721312	4.132317531729767	3.7141317782954504	3.685314466516619	4.053040383484825	3.2781901405224207	3974	0.6267910405373884
4.093212502560252	4.1207629265773145	3.699316366570662	3.6782322608614146	4.092256069759335	3.273723520597739	5149	0.6190740273687829
4.132400125155794	4.124034264262278	3.7088897562123457	3.685267358969917	4.131471756033845	3.2784100955575197	6850	0.6214448543377667
4.17149009361996	4.112280257225661	3.693174197439502	3.669790901493983	4.170687442308354	3.253707006931754	9125	0.6229753481258992
4.210883724930056	4.109378793269203	3.7024847370597023	3.678026947290481	4.209903128582864	3.270583228353728	11982	0.617429754729261
4.249923166122251	4.109810666607384	3.6907872726613045	3.674077790233437	4.249118814857374	3.265740660437273	15190	0.6172919125752913
4.288971785925579	4.107952607629093	3.6898453541066623	3.66908938596277	4.288334501131884	3.2622981225216945	18880	0.6148624902834087
4.328135484733679	4.106660131615799	3.6899229106976614	3.665723222047441	4.327550187406394	3.2504124134573233	22712	0.6167531831803371
4.367077947363917	4.10497558462285	3.6932185938199455	3.6718409105499643	4.366765873680904	3.2619300004418306	25600	0.6096324943135897
4.406147791156638	4.096572778629954	3.6849419603473548	3.6632771987403	4.405981559955413	3.256796777563033	28179	0.6122498864083931
4.44530986009239	4.09882674853828	3.691726693549813	3.66832101543241	4.445197246229924	3.264081514346649	29540	0.6123624688267614
4.48447137075725	4.087740827533507	3.679652798024158	3.6634602447656106	4.4844129325044335	3.2616708959483134	30446	0.6080358148894484
4.523634740081826	4.101156216884418	3.689781035267406	3.6705608959985976	4.523628618778943	3.270512850040848	30385	0.6100796878655764
4.562766436962854	4.09002104458211	3.679926328941523	3.6611278069513897	4.562844305053453	3.2546795640507318	30414	0.6094027705848828
4.601909363896806	4.092649316670011	3.681769895362067	3.663721030809857	4.6020599913279625	3.26270904509162	29437	0.6062689792268848
4.641101608588686	4.08370154284205	3.6800919672706334	3.6589869852512322	4.641275677602472	3.258985168738369	28129	0.609736259694906
4.680199530542364	4.09069643953687	3.679728699291127	3.6624003059093604	4.680491363876982	3.261900273007953	25499	0.6068504502289944
4.719605615661757	4.079235790092244	3.678835569701631	3.6613397601797186	4.7197070501514915	3.262055986250872	23658	0.6019632805215283
4.759215588096981	4.072214482395863	3.674825933916529	3.6555190289920287	4.758922736426001	3.262615912085204	24211	0.5977213396280808
4.798456425299718	4.065355545815395	3.674353769617783	3.654500596321396	4.798138422700512	3.2677724142342184	26943	0.5961785542086797
4.837699958137048	4.068687678755254	3.6750823794227845	3.655632599424949	4.837354108975021	3.2709941099404674	29717	0.594481761614996
4.8770139318304775	4.064725277607594	3.685303035636948	3.661703794704761	4.876569795249531	3.2776995389928083	32861	0.5931864970285273
4.916172943272103	4.0604939929542585	3.6765068688353804	3.66030125564972	4.915785481524041	3.288027166619374	37226	0.5855722804855008
4.955057965743174	4.057006325038258	3.6749557763429976	3.6561415798078953	4.955001167798551	3.28127908418022	39296	0.5838951227025858
4.994459960994491	4.0605844414168235	3.6910273430641642	3.6691829431496603	4.994216854073061	3.3021988240992317	40335	0.5775509944574506
5.033763103176015	4.058592122608511	3.6916001178718303	3.6680525887003776	5.033432540347571	3.3054660507483775	45307	0.5728108189876588
5.072579783939431	4.05164430565804	3.6917618172733695	3.6736975854912006	5.07264822662208	3.3184986959063094	47128	0.565130103986012
