[S III] Delta T	T1	T2	T3
-4901.9607843137255	272678071.2962854	75976546.62903993	105069463.26746918
-4705.882352941177	149253067.43121254	22743780.17512818	175832330.42812967
-4509.803921568628	164666003.64142627	0.0	0.0
-4313.725490196079	106260909.28189161	0.0	72419974.36600444
-4117.64705882353	67012307.73705571	0.0	0.0
-3921.5686274509803	83025568.18328753	30512587.835387215	0.0
-3725.490196078431	44805590.92039466	0.0	0.0
-3529.411764705882	24428882.35177875	0.0	39887954.73266946
-3333.333333333333	39297638.260664545	0.0	0.0
-3137.254901960784	13390743.121793747	30260508.06388235	0.0
-2941.176470588235	68842177.46594934	27832552.22369592	0.0
-2745.098039215686	70193518.99003717	0.0	0.0
-2549.0196078431372	99391928.21639416	61371015.50059183	0.0
-2352.9411764705883	95583439.46359016	0.0	0.0
-2156.862745098039	132518633.02655888	0.0	89457681.46310176
-1960.78431372549	57103621.01716891	0.0	0.0
-1764.705882352941	129811670.89544168	0.0	0.0
-1568.627450980392	182415165.17406222	54786245.149411365	120002201.79860392
-1372.5490196078429	139144473.77626014	33248520.575479027	70919635.6896964
-1176.4705882352937	341402114.3181851	0.0	79559431.85633846
-980.3921568627447	503063691.90115356	54676251.37977272	161381355.1876019
-784.3137254901958	1271592376.24113	104650546.7319869	303416324.8691368
-588.2352941176468	4368493945.521914	503377946.8235847	1011920514.4087675
-392.1568627450979	16516149974.066328	2160012243.8805203	2558679757.928774
-196.07843137254895	119612366963.95067	70347339837.9753	48781823118.7698
0.0	369745090565.29395	559844754328.52	578490735478.8422
196.0784313725494	109341228119.9805	56167852397.69865	38097922580.72401
392.1568627450988	16222371104.470032	1392107248.4830246	939083279.1151805
588.2352941176478	7608712655.077239	655050669.651799	137064099.21022764
784.3137254901967	5282700881.163608	211811376.14848617	180341364.75731707
980.3921568627457	4035999942.72101	136721991.6089181	113566333.8708445
1176.4705882352946	4008526458.3338017	26313392.306869045	54271477.00981354
1372.5490196078435	3555741838.6955805	56036080.349326	0.0
1568.6274509803925	2412786236.8478675	105667645.03070456	0.0
1764.7058823529414	1839826437.6026473	29106335.85065889	0.0
1960.7843137254904	1028551960.6641586	23296747.485214718	0.0
2156.8627450980393	646505783.7994493	22012954.239005964	0.0
2352.9411764705887	407566570.7467239	0.0	0.0
2549.019607843138	244342739.12107638	0.0	0.0
2745.098039215687	143160110.74512494	42982584.61291792	0.0
2941.176470588236	178754032.94820252	0.0	39412236.1139368
3137.254901960785	91003539.70128442	0.0	137178327.59447777
3333.333333333334	49141586.391970634	0.0	55837729.739711165
3529.411764705883	62972991.51861973	0.0	0.0
3725.490196078432	32371115.325949773	0.0	47890501.442915045
3921.568627450981	60914938.34503031	0.0	0.0
4117.64705882353	19256727.107292317	0.0	0.0
4313.725490196079	58489332.84815736	35183113.32037465	0.0
4509.803921568628	55132431.85207409	0.0	0.0
4705.882352941177	85287918.37638111	0.0	0.0
4901.9607843137255	141095831.39107314	0.0	39498511.7272538
