[N II] Delta T	T1	T2	T3
-4901.9607843137255	23238177.309213374	0.0	0.0
-4705.882352941177	7375317.728442481	0.0	0.0
-4509.803921568628	14869784.714474952	0.0	0.0
-4313.725490196079	0.0	0.0	0.0
-4117.64705882353	44753096.585649714	0.0	0.0
-3921.5686274509803	38226732.40070743	0.0	0.0
-3725.490196078431	18049581.06891282	0.0	0.0
-3529.411764705882	7230996.123021171	0.0	0.0
-3333.333333333333	14770711.007753167	0.0	0.0
-3137.254901960784	6017903.367732624	0.0	0.0
-2941.176470588235	30223876.698168106	0.0	0.0
-2745.098039215686	19370507.5143402	0.0	0.0
-2549.0196078431372	34386048.564484075	0.0	0.0
-2352.9411764705883	77785801.65513885	0.0	0.0
-2156.862745098039	105358570.06610408	0.0	156006626.92027873
-1960.78431372549	140881788.5832403	0.0	0.0
-1764.705882352941	252255441.91535008	0.0	0.0
-1568.627450980392	187984994.47936267	0.0	217130864.015489
-1372.5490196078429	427748705.7083534	0.0	0.0
-1176.4705882352937	765241477.6805829	79501660.43483791	131354261.42938785
-980.3921568627447	1407377431.692002	0.0	0.0
-784.3137254901958	3861275856.8400397	115289468.14326671	197487604.9146112
-588.2352941176468	9890661942.166864	75746385.20689866	0.0
-392.1568627450979	40964242517.59772	2796365134.017844	311497493.55154425
-196.07843137254895	180803371413.56784	129463878398.70958	45034053633.09824
0.0	360391132772.41925	594397442295.9335	750536316845.2874
196.0784313725494	182183304954.0226	130489281076.96423	37740914514.679474
392.1568627450988	38249369434.50868	2593719269.1197467	601867256.8529072
588.2352941176478	9053726371.243225	110258911.3985099	0.0
784.3137254901967	2777544023.4785266	89324428.16307552	0.0
980.3921568627457	1414337780.246326	88916838.0077597	0.0
1176.4705882352946	793969283.2221768	0.0	0.0
1372.5490196078435	388892031.6703758	0.0	0.0
1568.6274509803925	178405781.36864334	0.0	0.0
1764.7058823529414	91510619.82371178	0.0	0.0
1960.7843137254904	119709494.44803613	0.0	0.0
2156.8627450980393	56382195.563128844	0.0	0.0
2352.9411764705887	7320458.033915225	0.0	0.0
2549.019607843138	0.0	0.0	0.0
2745.098039215687	46220921.395934716	0.0	0.0
2941.176470588236	31835681.85073097	0.0	0.0
3137.254901960785	34289619.31309554	0.0	0.0
3333.333333333334	0.0	0.0	0.0
3529.411764705883	17486811.044535782	0.0	0.0
3725.490196078432	29195597.783529524	0.0	0.0
3921.568627450981	15800199.860255115	0.0	0.0
4117.64705882353	8170009.485357107	0.0	118809897.6824157
4313.725490196079	14936904.224801224	0.0	0.0
4509.803921568628	0.0	0.0	0.0
4705.882352941177	47426923.47064052	0.0	0.0
4901.9607843137255	9722503.296776216	0.0	0.0
