Y Median	X Mean	Y Lower Quartile	Count	Y Mean	Y Std	Y Upper Quartile	X Center
nan	nan	nan	0	nan	nan	nan	3.6216678344652173
nan	nan	nan	0	nan	nan	nan	3.660883520739727
nan	nan	nan	0	nan	nan	nan	3.700099207014237
-0.2736556992292172	3.7332085000251833	-0.5423578078612168	4096	0.04988460143619078	0.782523918427992	0.3185867100681905	3.7393148932887468
0.38448452381411125	3.784413339370005	0.1185327322547307	3072	0.4053562364930105	0.24315954809369297	0.7130514534101896	3.778530579563257
-0.2069717300691365	3.8114209758318984	-0.21209985796106068	5120	-0.1547925876073565	0.11163880708220149	-0.20235593717359368	3.8177462658377666
0.1908945671964242	3.8542098003050724	0.09861326816100478	5120	0.29938141622264275	0.298549383460074	0.22783237214268273	3.856961952112276
-0.03278279423276498	3.8951801572035327	-0.3691935701849949	14336	0.04497588227122551	0.6013050767715374	0.176798711932634	3.896177638386786
0.1910651596020503	3.931068486292455	-0.253650940837709	11264	0.08696063921128186	0.39313289207379265	0.34556431370116325	3.9353933246612955
0.07532621682999352	3.9776884901132146	0.005585660883272512	9216	0.12581122870325018	0.12952549441021474	0.2490076983176524	3.9746090109358057
-0.03914663298180045	4.019245132356073	-0.1680774074117246	15360	0.001406998125054315	0.29627311598537437	0.18904664986815292	4.013824697210316
0.09765713192989445	4.051243563024068	-0.232846337811917	17408	-0.012265950724541246	0.36439285418073997	0.209876504583233	4.053040383484825
0.03695687922147825	4.093126661555548	-0.11005857547683062	17408	0.05900149551047801	0.35970916324022806	0.28497247728735525	4.092256069759335
-0.054798642144889165	4.1343315638084945	-0.2120067751443244	18432	-0.032410536304097785	0.3344698514354644	0.22074989416456156	4.131471756033845
0.007701572196900704	4.172054459295249	-0.12494674357704283	28672	0.0041555239294304835	0.18550379949217008	0.1118173886515115	4.170687442308354
0.05210446847013683	4.213581817631477	-0.06293495850851197	63488	0.014234931829763148	0.23821439174984513	0.16123806204282376	4.209903128582864
-0.004358845731239595	4.2512225005671	-0.08863452832897781	83968	-0.011756226574361418	0.1632873306512798	0.06730517588113911	4.249118814857374
0.018643419437969475	4.2879136057107745	-0.07456916069914205	90112	0.0016627228310403914	0.21397540735644419	0.07266964062119911	4.288334501131884
-0.0029482673856926662	4.326405837550483	-0.08734780671431186	126976	-0.0031460691737786404	0.1979706027679042	0.0623970888115286	4.327550187406394
0.01198344983760146	4.365632839151974	-0.06605448426192796	118784	-0.011369928116415538	0.16442942167805555	0.08513490183855316	4.366765873680904
0.005216124519633626	4.406556187586221	-0.038913984046835125	119808	0.003158533667327157	0.12273969118824528	0.05629960941966592	4.405981559955413
0.003973210123511271	4.443213253845787	-0.03458861352194231	110592	0.004732688039562719	0.08653075109082271	0.05115498161377504	4.445197246229924
0.010025507246690513	4.483552647392436	-0.03225238278805078	117760	0.010078101745063	0.09507369018747401	0.06852616848133584	4.4844129325044335
-0.006141232355232567	4.525176546217176	-0.05423173822525442	108544	-0.013321487933739938	0.0895744786783493	0.05226154338846059	4.523628618778943
-0.005187899073464845	4.561173418363758	-0.04026129410259392	111616	-0.002958248344781248	0.07742393076889671	0.04262088123301844	4.562844305053453
-0.004159649910593781	4.6005256606363805	-0.04131184824546442	97280	-0.010659499753783233	0.07122044159149733	0.03227522724646325	4.6020599913279625
7.270595719054525e-05	4.638916245352594	-0.025098063921035207	98304	-0.004390664826373039	0.04966356665949838	0.020450726725260007	4.641275677602472
0.004390871618393376	4.677863050140293	-0.028427580989704063	67584	0.0016150293591595383	0.04661245377190944	0.026826679825319433	4.680491363876982
-0.00582615991976338	4.7193395060196215	-0.031154897027510862	63488	-0.0054457704013370425	0.042354691870253376	0.012321500329500067	4.7197070501514915
-0.003990373078892392	4.758033115476199	-0.02339333086109434	65536	-0.0033976474015232055	0.05011260802453363	0.016291574615607405	4.758922736426001
-0.003323850292747056	4.798735129718634	-0.025538087274879842	63488	0.0016344121170198092	0.038874863187765396	0.022747778620057633	4.798138422700512
-0.004066650872947676	4.837143539678044	-0.025564378077240716	65536	-0.007600515473806272	0.03442775075006445	0.011717470270894552	4.837354108975021
0.0014195149918036522	4.8769482911083	-0.016779461905221695	76800	0.002085323178543941	0.034999093049800985	0.0178379756104063	4.876569795249531
0.008460015950346048	4.917605145276457	-0.012247922191427469	77824	0.00541252639376281	0.02562437597913026	0.022202135658240033	4.915785481524041
-0.0005080802507917289	4.953885569709894	-0.013818880649703956	70656	-0.0032528896645958923	0.021886329590830297	0.0073326948929986185	4.955001167798551
-0.0005863304341451592	4.994006469684066	-0.014031000696035823	64512	-0.0005541186937054527	0.019356583406080884	0.014065056661687333	4.994216854073061
-0.0027668075720477126	5.033972395531299	-0.011822475463160405	84992	-0.0016325862275091826	0.017423549313202603	0.010521922886900861	5.033432540347571
2.4909260570669186e-05	5.07362474054952	-0.007789309255279914	70656	0.002535074203523069	0.019097891793998137	0.014377862509904055	5.07264822662208
-6.400228457568995e-05	5.110076606297785	-0.011500582978095432	72704	-0.0005135052836869555	0.014311982404037013	0.010029207329670683	5.11186391289659
-0.0023652670730278874	5.152231547630619	-0.014122667139626144	66560	-0.0021099922255761023	0.017254161482589844	0.012929233929512849	5.1510795991711
0.002341744575790736	5.1918269102263945	-0.01055767576113338	53248	0.0003066941965051524	0.014279523575975785	0.009123824078207969	5.190295285445609
0.003615096004059116	5.230954352321439	-0.007576735684543757	51200	0.0026361689527761296	0.01527316638800085	0.012768244790237289	5.229510971720119
-0.00758667766104805	5.265517132050592	-0.013677280097140074	31744	-0.003263756608562988	0.014401696881417125	0.01200758400210948	5.268726657994629
-0.0008119779962245925	5.310279049462426	-0.01422066592879199	28672	-0.0014891769724909903	0.0157877300778155	0.010679563574127016	5.307942344269139
0.0008816508219178353	5.3560418768234035	-0.0035356714192387524	9216	-0.0013686899906984172	0.009448625602345878	0.0034816155509637915	5.347158030543649
0.0006688887720107839	5.384793430306488	-0.010754341719700791	20480	0.0002866011898480963	0.011676114664419762	0.0069568654419567165	5.3863737168181585
0.0012202794838819964	5.421224991812936	-0.017009926316173853	10240	-0.0010996521400227467	0.015074373545514122	0.005045118713109507	5.425589403092668
-0.001774720225220034	5.4532710460083385	-0.001800489103187089	5120	0.001031417814733992	0.007512252736184624	-0.00157820669232219	5.464805089367179
-0.011858392270726237	5.48957588073334	-0.011858392270726237	1024	-0.01185839227072624	3.469446951953614e-18	-0.011858392270726237	5.504020775641688
0.007110046246047795	5.526767725600536	0.007110046246047795	1024	0.0071100462460477985	3.469446951953614e-18	0.007110046246047795	5.543236461916198
nan	nan	nan	0	nan	nan	nan	5.582452148190708
