Y Lower Quartile	X Mean	Count	Y Mean	Y Upper Quartile	Y Std	Y Median	X Center
nan	nan	0	nan	nan	nan	nan	3.6216678344652173
nan	nan	0	nan	nan	nan	nan	3.660883520739727
nan	nan	0	nan	nan	nan	nan	3.700099207014237
nan	nan	0	nan	nan	nan	nan	3.7393148932887468
nan	nan	0	nan	nan	nan	nan	3.778530579563257
0.00018573699212163039	3.8195827354180594	32768	0.0007278716793439317	0.0012700063665662333	0.0005421346872223014	0.0007278716793439319	3.8177462658377666
nan	nan	0	nan	nan	nan	nan	3.856961952112276
nan	nan	0	nan	nan	nan	nan	3.896177638386786
0.0025677647568644974	3.9395704665589495	16384	0.0025677647568644974	0.0025677647568644974	0.0	0.0025677647568644974	3.9353933246612955
0.00026720297784834664	3.960774094421664	16384	0.0002672029778483467	0.00026720297784834664	5.421010862427522e-20	0.00026720297784834664	3.9746090109358057
0.0003246802024348249	4.019629483642924	16384	0.0003246802024348249	0.0003246802024348249	0.0	0.0003246802024348249	4.013824697210316
-0.0008543383047516371	4.0570209635842	16384	-0.0008543383047516369	-0.0008543383047516371	2.168404344971009e-19	-0.0008543383047516371	4.053040383484825
-0.0003955965162005953	4.100887554365769	65536	0.0011638212104162146	0.002693148630286653	0.001669052508560931	0.001133730903669843	4.092256069759335
-0.002652251768505452	4.145056098262031	16384	-0.002652251768505453	-0.002652251768505452	8.673617379884035e-19	-0.002652251768505452	4.131471756033845
0.00041206495368986207	4.168795974046582	16384	0.00041206495368986196	0.00041206495368986207	1.0842021724855044e-19	0.00041206495368986207	4.170687442308354
-0.0007281329876977917	4.21323651002532	81920	0.00011997597695519425	0.0007163714820444051	0.000962751191930846	0.00036937827021517983	4.209903128582864
-0.0011296238399224295	4.25202269914731	131072	-0.00029972806990095495	0.0005729531471648282	0.0011352541782170657	-8.78729592747823e-05	4.249118814857374
-0.0008788446037222358	4.290080164677969	81920	-0.00017248520237647547	0.0004757403251045766	0.0010334905673793132	-0.00022297249119113095	4.288334501131884
-0.0008184012224244045	4.331625237840848	147456	-0.0002541429075598802	0.0006671980513508677	0.0011315578847302802	-0.00023433637703226896	4.327550187406394
-0.0005362556679777508	4.363752478787018	81920	-0.00021998314195606508	-9.417373516289835e-05	0.0006349532404792597	-0.0002199711746682363	4.366765873680904
-0.0009588802732844918	4.39576982352604	131072	-0.0006276031176323782	2.436569187635855e-07	0.0010634516853355667	-0.00043391233321733524	4.405981559955413
1.3978679529912771e-05	4.449150723983963	131072	0.0002461149306254225	0.0005081227161975909	0.0005795453213551572	0.0001788247748892663	4.445197246229924
-0.000324354417316433	4.481464333318573	147456	0.00011983283498785414	0.00038112438201793247	0.00071229609227802	-8.025656922466384e-05	4.4844129325044335
-0.0002252303789216325	4.523437269035081	114688	6.774542487500312e-05	0.0006817606113483626	0.000433828198199433	-0.00016445818853363651	4.523628618778943
-0.00010195661999424485	4.564621258671962	98304	0.00015274051480827292	0.00046592332325706004	0.00047834073569002984	0.000123639037960882	4.562844305053453
-0.001285129526339618	4.598119613779341	163840	-0.0005371406806055805	-1.7831151469557413e-05	0.0006297010859118948	-0.0003413939918239908	4.6020599913279625
-0.0024618053126071173	4.63822216971674	49152	-0.0010970527022650548	0.00011191849502628697	0.0010564766746072552	-0.0009412712892143335	4.641275677602472
-0.0004736959334499091	4.68462641118384	32768	-0.00020619398861617053	6.130795621756809e-05	0.0002675019448337386	-0.0002061939886161705	4.680491363876982
-0.00014610664009405603	4.717458847062558	98304	0.0002884396118712738	0.00030981851400115366	0.0005921415130914373	9.177542122952229e-05	4.7197070501514915
0.00016496763941199925	4.764753033777246	114688	0.0004440713463256417	0.0007272278678738139	0.0007484343610532587	0.0003113044560652046	4.758922736426001
-0.0002054082234392943	4.795527854789135	98304	4.151367743832104e-05	0.0007497948262278779	0.0006675578016625296	-9.764874243888501e-05	4.798138422700512
-0.00022797608609996807	4.826470527939029	65536	0.00036155011614477965	0.0006418179569743455	0.0009138520509279203	5.2291754729597766e-05	4.837354108975021
-0.0004737234810342325	4.875151540092687	65536	-0.00023588386040176542	8.617493697053918e-05	0.00045941901507884266	-0.00015166468366192794	4.876569795249531
-8.580770048123179e-05	4.911832107479536	65536	-5.104778755354416e-07	0.00011838336832222162	0.00023340682804740036	3.308614571652526e-05	4.915785481524041
-0.00031998350537532116	4.952846899889236	65536	-0.00025076732464611863	-0.00014770437657048394	0.00024160242307081782	-0.00021692055729968655	4.955001167798551
nan	nan	0	nan	nan	nan	nan	4.994216854073061
-0.0003210226534236111	5.028358645066643	180224	-2.8829770177458597e-05	0.00045591142943644797	0.0004561349617167631	-0.0001808069718283174	5.033432540347571
-0.0009645368722259297	5.073301341675176	49152	-0.0005066352217331318	-0.00014536398219054919	0.00034133476547473156	-0.0004100048107829168	5.07264822662208
-4.811933054108578e-05	5.1212999348334405	98304	0.00012988456627670763	0.0003979389357131519	0.00043279950127973337	0.00024812280615659664	5.11186391289659
-0.0005044981322846368	5.155352250126498	81920	-0.0003215090656763597	-0.0001116205918023112	0.0004032911068831762	-0.00012661438646957056	5.1510795991711
0.0001460964756727998	5.200700079385847	65536	0.00040904329256420755	0.0007626863865629543	0.0004267131668868809	0.0004997395696715465	5.190295285445609
-0.00027991014615123713	5.22569704233309	32768	-0.00026698728175359354	-0.0002540644173559499	1.2922864397643616e-05	-0.00026698728175359354	5.229510971720119
-0.001576003333257265	5.281297098728002	16384	-0.001576003333257265	-0.001576003333257265	0.0	-0.001576003333257265	5.268726657994629
0.0003841846352968535	5.305461192120893	32768	0.0007142799135364797	0.0010443751917761058	0.0003300952782396262	0.0007142799135364797	5.307942344269139
nan	nan	0	nan	nan	nan	nan	5.347158030543649
0.0011172918936775147	5.400314241327681	32768	0.0011599433636826275	0.0012025948336877401	4.265147000511274e-05	0.0011599433636826275	5.3863737168181585
nan	nan	0	nan	nan	nan	nan	5.425589403092668
nan	nan	0	nan	nan	nan	nan	5.464805089367179
nan	nan	0	nan	nan	nan	nan	5.504020775641688
nan	nan	0	nan	nan	nan	nan	5.543236461916198
nan	nan	0	nan	nan	nan	nan	5.582452148190708
