X Center	Y Std	Y Mean	X Mean	Y Upper Quartile	Y Median	Y Lower Quartile	Count
2.0294117647058822	430.5814576119634	8458.750485758625	2.029438991240624	8778.036301232958	8559.418827599511	8211.951257473142	44
2.0882352941176467	445.46808390313197	8516.789587982686	2.0893036963184577	8812.488196781236	8518.852525559148	8232.75832488798	64
2.1470588235294117	414.3593403508294	8497.847214162795	2.1451820416294494	8791.73648520773	8531.1018881073	8215.097178640506	66
2.2058823529411766	452.5817047396872	8470.611208669947	2.208191996453464	8778.839667883105	8398.052088696984	8221.760294723634	79
2.264705882352941	453.0559247784299	8493.403201609026	2.263085973931309	8757.751249771029	8520.5127414559	8267.193767388702	86
2.3235294117647056	408.85058877308956	8466.42395140054	2.3256613721521275	8777.162887942532	8486.350386545128	8166.195745257743	92
2.3823529411764706	398.8902880457837	8453.297906237889	2.3817697601356045	8768.355553002431	8435.612258504447	8149.957094429152	106
2.4411764705882355	470.91623881898545	8525.864765665907	2.4426835227786143	8868.624579891797	8528.223077273256	8185.634001491912	138
2.5	463.1293818515717	8501.042285958541	2.4997867634678324	8799.407498403149	8492.948743437204	8182.689279182547	160
2.5588235294117645	451.95568462475137	8427.398532069446	2.5588855492040805	8726.833527763316	8423.668751654053	8131.400421536089	183
2.6176470588235294	446.0870283720296	8456.404412780763	2.615565768161964	8773.475879137954	8441.068867612597	8173.468540062526	208
2.6764705882352944	450.6204485285813	8484.406196053676	2.6777705477666935	8789.199662085837	8476.88329206767	8214.288690311452	229
2.735294117647059	444.3235740413217	8482.682520775246	2.735541066848624	8777.951812823576	8481.944014917337	8202.434377941578	305
2.7941176470588234	446.66531404355356	8455.15292041695	2.7951040548686628	8764.108832219115	8452.427573080102	8191.637991108455	319
2.852941176470588	444.00496355026837	8465.072842276775	2.852166474235385	8754.264018742979	8477.086354589475	8149.812445723492	366
2.9117647058823533	476.5112112356476	8450.362827998892	2.9137347428314815	8788.013344138453	8440.137409791805	8131.038427955334	402
2.9705882352941178	459.4705095765633	8480.234071888339	2.971683395962891	8776.994603369989	8505.88989195761	8163.819904014374	441
3.0294117647058822	438.73065999676373	8471.69069897487	3.0291330931109473	8762.528325920684	8437.500589961985	8176.2077571429545	535
3.0882352941176467	446.92342524731254	8460.93004607618	3.089342533172388	8768.612712755144	8470.945004043155	8160.319885880545	594
3.147058823529412	457.955441157257	8490.37095695791	3.1472207095427147	8801.742243610246	8495.26584597375	8189.192846373613	616
3.2058823529411766	454.2807686356553	8494.198427184869	3.205680265771901	8799.604185575741	8511.745299858849	8189.324787328598	821
3.264705882352941	479.70083485262074	8490.476895020614	3.2641624577497215	8808.234362634976	8477.964810830934	8185.590251476704	898
3.3235294117647056	441.7562857883068	8496.211907607316	3.3233331246738773	8789.339220012189	8498.880237596442	8200.018701037405	1011
3.3823529411764706	460.16249436689543	8499.017460074112	3.3824887474801084	8833.282006859921	8522.198541124464	8177.296102305161	1065
3.4411764705882355	468.91140502894217	8488.960277636737	3.4408675461742306	8828.615861547649	8488.726075181781	8155.507593492412	1214
3.5	469.0029366954171	8523.669966226158	3.5002811746295848	8845.957339702272	8524.661412776899	8225.158343036881	1280
