Y Median	Y Upper Quartile	X Mean	Count	X Center	Y Std	Y Mean	Y Lower Quartile
-0.03654835239433726	0.809420736268939	3.627201066421706	160	3.6216678344652173	0.5939909491645756	0.2642271394578167	-0.2123019114774812
-0.03858329885273083	0.6221301588943687	3.6604789210201805	288	3.660883520739727	0.8026859474333681	0.06367697724408167	-0.5068624392495424
-0.11516703947910306	0.408346698759229	3.70103530916976	496	3.700099207014237	0.7959242843236234	-0.17201422197040217	-0.8755298358947448
0.08584234946891599	0.7292741979915873	3.7363635479323047	880	3.7393148932887468	0.7298234246413272	0.039728706154978026	-0.5319908822391684
-0.03801817073258192	0.7827327027204927	3.780816390992696	992	3.778530579563257	0.7497855327503594	0.07025509810537243	-0.5675270975240996
-0.141918818211328	0.4969911788679405	3.8203459581539767	1712	3.8177462658377666	0.7839597249884633	-0.07917474061634894	-0.7154120997072959
0.060154074956948904	0.5159882701998644	3.857983818158984	1904	3.856961952112276	0.7245745511083227	-0.019164265462013396	-0.6829850483223883
0.030299310470305943	0.5598762554746726	3.898425455904571	2432	3.896177638386786	0.7833863967163529	0.012826753911661834	-0.6251736230066706
-0.10217574085012468	0.5705872877653944	3.9361624858664346	2992	3.9353933246612955	0.7593058111043224	-0.07874434692992557	-0.7411745045945928
-0.18292080834168625	0.41399980857513247	3.9754694000723716	3200	3.9746090109358057	0.7351149799680581	-0.12376952743425619	-0.7108723937529049
0.005730372804995581	0.5065598030481854	4.014127940702398	3648	4.013824697210316	0.756311069334188	-0.043196755067459465	-0.7101951155037373
0.008427694646439688	0.6542137013884686	4.0530447153516675	5040	4.053040383484825	0.7735067893933074	0.04859682345874936	-0.5102102492427294
-0.01715048810101068	0.5314381471270727	4.092146982460274	5888	4.092256069759335	0.7161232726195048	0.002551631919500679	-0.5119183063798138
-0.0138945363440124	0.3924693071431094	4.13323017633288	8656	4.131471756033845	0.6531077285144696	-0.021116037907160372	-0.44083395465928094
-0.004148842484912328	0.4481239917476145	4.171933808000553	13648	4.170687442308354	0.688341687205708	-0.02013934064792408	-0.48609642911882206
0.03653521083607628	0.4207135750403399	4.211732390147918	23664	4.209903128582864	0.6524273652168818	0.012182721607632185	-0.3983972462517933
0.004775129983412889	0.4122073430507735	4.250268444099531	37568	4.249118814857374	0.6510526881681787	-0.002504334412212811	-0.4372853612389771
-0.0023272497247197182	0.3842197985960358	4.288711193149447	48944	4.288334501131884	0.6206841111204774	-0.00987242798765274	-0.4006360857577045
0.018814975763624467	0.3771390901157363	4.328038654036238	57712	4.327550187406394	0.6070538463192685	-0.006338033479853156	-0.38221506504402925
0.019007432629866764	0.3780078990179532	4.3668761721122	62432	4.366765873680904	0.6072006278862407	0.0034967965500624035	-0.35248931342301715
0.02627769874819654	0.36819014621745794	4.406242518095686	65360	4.405981559955413	0.5817565913344618	0.01816531277277685	-0.3179006581771993
0.02661639978536936	0.35250518706332246	4.445104252505115	70192	4.445197246229924	0.5735534211790011	0.005302763822262939	-0.33113268115360034
0.018277472119022475	0.3459081092328766	4.484540208261902	70640	4.4844129325044335	0.5574513748850602	0.006123931301573675	-0.3231231561662979
0.018082352308073747	0.3299573195458255	4.52352151455819	71104	4.523628618778943	0.5469673750614314	0.013025188971681027	-0.2987739953710989
0.015694410784650586	0.323811434734072	4.562563748782981	70112	4.562844305053453	0.5449143420437421	0.005686408491037148	-0.30265562023818443
0.002725220865490703	0.2804747059063928	4.602078588364989	68272	4.6020599913279625	0.52331865629909	-0.022560304928539405	-0.30347139595387057
0.009782006608967574	0.27801937500672835	4.641301765501224	67456	4.641275677602472	0.4972914857481718	-0.0032477368855090352	-0.2742519674631962
0.02049978465434245	0.257011107941874	4.679699751082709	54672	4.680491363876982	0.47017720639485244	-0.0006846162795827707	-0.23800826294790411
0.013702345981809791	0.23800778274707965	4.719649596883193	47904	4.7197070501514915	0.45973702632796587	-0.00528226040409533	-0.23975902722747033
0.008920922439916445	0.2225984274702958	4.759063081218202	50560	4.758922736426001	0.42549789811559974	-0.013066298455659427	-0.22262904746233422
0.003285833177221807	0.1947466317643023	4.798849433176498	60352	4.798138422700512	0.39727365871135023	-0.024173892005306914	-0.2122533562642268
0.008547913350799978	0.19312164909370202	4.837103831377462	61280	4.837354108975021	0.3726871811889285	-0.00818765583160826	-0.17476220993038405
0.008879884724063218	0.1675652270465782	4.8774147910365935	63792	4.876569795249531	0.3475874245050904	-0.011496012068595886	-0.16717935528582475
0.0033578831794507	0.14502539189229988	4.915855876221391	73376	4.915785481524041	0.31454722637486143	-0.01702316804452775	-0.15046262857446588
-0.0030547883838847353	0.13259876058046957	4.954811718251314	73792	4.955001167798551	0.2744828468173717	-0.01908927402880261	-0.14437317520268778
-0.0041708668821876	0.12580592509914323	4.994454409773138	66544	4.994216854073061	0.2602869762971136	-0.014516082281812937	-0.12981759386265423
0.0002679296856873477	0.11192470148120488	5.034112087438151	77024	5.033432540347571	0.2269853856778561	-0.00974954637084806	-0.11264244685578456
-0.00033180106358022133	0.10435896808454313	5.072241322331038	73056	5.07264822662208	0.20347304928722784	-0.010719508947147441	-0.10846942912741304
0.0011251248557764453	0.09682886645706913	5.111154330859654	66096	5.11186391289659	0.17648953451747715	-0.0029489122109853383	-0.09183961162125782
0.0004773101031889556	0.08939210893022324	5.151102526607641	61984	5.1510795991711	0.17024152906604523	-0.005604787499906782	-0.09190181140606722
-0.0006917315685499605	0.08415867037055816	5.189933057901655	54752	5.190295285445609	0.15174263999057444	-0.00313402819139878	-0.08809217117596722
-0.004535480679489757	0.07422333391654237	5.229111326512958	44432	5.229510971720119	0.1421233560276115	-0.005376466959999924	-0.0831280065044458
-9.333760996857433e-05	0.07761783178291687	5.267372705951548	35920	5.268726657994629	0.1374302633507302	0.0023433938878712744	-0.07760093258385134
0.0056255741503612264	0.08284998161981647	5.306121816430149	24320	5.307942344269139	0.14205691752370392	0.004644424743982136	-0.0761926653193336
-0.010937484369661044	0.06890301752704812	5.346598142944703	17024	5.347158030543649	0.14080507385418822	-0.009244404622955964	-0.08613231643082528
0.006927982305765713	0.08236485035398917	5.38541792169878	14736	5.3863737168181585	0.14112056243391288	0.010263933108686627	-0.06309777879447065
-0.007050296757812572	0.06183280888123744	5.424538042147437	10416	5.425589403092668	0.11217237856302004	-0.005063237530846623	-0.07819998500397855
-0.0010616390267447942	0.0664290490388967	5.464365769785219	5632	5.464805089367179	0.1155709581998704	0.005453976214536012	-0.056942912739259784
-0.012602923735152576	0.06438919341432105	5.500105929174746	2496	5.504020775641688	0.11803863807659115	-0.00260456789920419	-0.0792877192345465
0.008322697180288836	0.06683567492517635	5.539864036842602	704	5.543236461916198	0.1578598260914797	-0.02639665612581626	-0.09351804298743162
-0.02578740656929932	0.11773663789625209	5.580705620503339	480	5.582452148190708	0.16028206178692955	0.008435211184480207	-0.09878562870165107
