X Mean	Y Mean	Y Median	Y Upper Quartile	X Center	Y Std	Y Lower Quartile	Count
nan	nan	nan	nan	3.6216678344652173	nan	nan	0
nan	nan	nan	nan	3.660883520739727	nan	nan	0
nan	nan	nan	nan	3.700099207014237	nan	nan	0
3.736294447510696	247.81850821989306	-17.98765970801287	789.2851412162654	3.7393148932887468	382.8958629352153	-27.841956848573318	3072
3.77938176124116	120.58750540312721	-3.1861455701555315	131.371066856369	3.778530579563257	246.11570481571434	-12.291750069754926	5120
3.808018765317905	-14.011548506320267	-26.673762214377803	33.52692422034397	3.8177462658377666	79.6573499997233	-76.13438695881268	6144
3.8611130241510665	-15.159749220645153	-15.159749220645153	33.966895187952105	3.856961952112276	49.12664440859726	-64.28639362924241	2048
3.897010517240362	9.457908080413745	24.02298745492226	79.65105241933816	3.896177638386786	77.8403864147799	-63.32301601469226	10240
3.932958326789766	159.2123450322884	25.115707055376333	61.55333426478683	3.9353933246612955	362.04570610824425	-10.51072474958255	7168
3.9770385034634907	68.0126260179487	12.228020795116208	43.09436736444877	3.9746090109358057	173.8134078256448	1.0516803600394269	9216
4.015479987899492	61.61342114751951	19.369078556418117	50.900929161948625	4.013824697210316	147.09642984369452	-1.2442501238047043	10240
4.051312357590886	-5.312637870685739	14.39954501059583	41.791904521465085	4.053040383484825	61.61044859073744	-53.22313561100805	20480
4.096169380052852	30.77788656682078	23.409173311466475	71.96790644390967	4.092256069759335	83.00275584383762	-31.627672806047485	15360
4.133375046910235	2.849958084111563	-17.113297514267742	5.708193484354524	4.131471756033845	92.67262353015519	-37.48692023527883	16384
4.170069588028954	17.727063612393174	20.85667233982622	41.31356767631314	4.170687442308354	43.139068264511856	-6.965021972489012	26624
4.212441965030283	20.868683779163913	7.7192196841483565	24.92887836473983	4.209903128582864	92.45929862577024	-8.276686396733567	59392
4.249647191318863	1.6093339110733538	-2.0744257886462947	15.820441967442093	4.249118814857374	30.85634778746735	-19.149716304969843	80896
4.286701105866038	8.334179581181719	0.8546252985120191	20.34764831868324	4.288334501131884	48.79861242175192	-13.200748657698114	90112
4.32614435032383	1.311811178748567	3.7309918641458353	13.783730716869286	4.327550187406394	23.849642355315943	-11.864865830103554	124928
4.3658213244229795	0.021334528162362594	0.19977958591607603	15.907444925534037	4.366765873680904	28.82780388196542	-11.354602548372895	119808
4.406865629136859	-1.5597498479529224	-1.506318096484847	10.644073802271805	4.405981559955413	18.96422092953978	-15.23045255140687	118784
4.44363880793665	-1.3449964645253554	-5.307017196376364	11.39696560666107	4.445197246229924	19.630768877424746	-13.858520782171581	111616
4.483338681237417	-2.7153879098676224	-0.7502568880900071	10.974336109319665	4.4844129325044335	18.946249651468573	-15.66646862948437	113664
4.525145164620308	-1.154511842406998	0.7076524818185135	7.861028437080677	4.523628618778943	17.00858742914921	-9.561681766659603	111616
4.560752732039903	-6.641219657616311	-5.071759538893275	5.7599327135476415	4.562844305053453	20.324545197850043	-18.61119495215371	108544
4.6006978891580745	-0.949307045231891	-3.0409451788200386	12.02683525975226	4.6020599913279625	17.435926817551106	-11.779078102175845	101376
4.639487920843916	0.08343065593756345	0.8509221266922395	11.758875161654942	4.641275677602472	16.77514776858232	-9.35842675625645	96256
4.677901035908998	-1.8382148097059254	-3.8262986946242563	8.167356618541817	4.680491363876982	18.304494802572624	-12.960204831586452	67584
4.718989391898969	-1.6137846282580406	-1.443447034314886	9.624174077937823	4.7197070501514915	15.042248489201043	-13.846233864974238	62464
4.757888168503945	0.20160073829103148	0.3382425797344695	9.027148680728715	4.758922736426001	16.871275786901123	-9.697656684085814	66560
4.798762200000743	1.4246346108721633	0.8502817470762238	11.359983178133916	4.798138422700512	15.42511411430223	-9.986247488892332	63488
4.836986133582124	-2.9940277178039176	-2.1095245840642747	8.682882465862349	4.837354108975021	16.00128819544746	-11.443615767202573	64512
4.876554805704897	-0.8649399126734231	-1.917064421249961	10.597024056325608	4.876569795249531	15.691735662986488	-11.536997443032305	76800
4.916889238674318	0.4760881085304678	-3.5982463167183596	8.496463946634776	4.915785481524041	15.019460660393703	-10.860405514976264	77824
4.953684576019841	0.9537446148795166	0.47038499839345604	11.542983724846636	4.955001167798551	13.259299011735397	-9.824262661239118	71680
4.993800898605356	-0.3250638905975364	-0.4370687597029246	7.3713043609304805	4.994216854073061	12.700809647076696	-7.045575212376207	63488
5.0340036727885025	1.570068617653209	-1.8024914649722632	10.035557953431635	5.033432540347571	16.12524606389241	-9.00662956238375	87040
5.073624560852378	0.19154082490567545	-0.2938804674340645	9.221380888235217	5.07264822662208	13.16061123356666	-8.958992105728612	68608
5.109925588790474	2.0661848558016924	1.721771722797257	8.136626399224042	5.11186391289659	15.851645434215207	-7.785561515274594	73728
5.152245020180006	0.5486462234884899	1.9496079475393344	11.092282595001961	5.1510795991711	15.622430589776037	-8.263332397804334	66560
5.191787856814876	-0.7228789957599964	-1.8957877866450872	6.090320983514175	5.190295285445609	18.4608651312756	-9.458312379613972	53248
5.2310372531052	-5.162550214751736	-0.18765272259588528	11.700843806333069	5.229510971720119	42.60604634881465	-9.850988552279887	51200
5.265511577125448	3.300453142184603	0.6718893753004522	23.768860312571633	5.268726657994629	21.39755224381123	-10.537559290003628	31744
5.309522070273658	6.442464412075221	2.6764314242209366	24.033735402750608	5.307942344269139	27.097377291195283	-11.633417021623245	27648
5.352891150108775	-4.914679311736473	-8.335150837597212	30.915187640846852	5.347158030543649	33.10361525752481	-16.862040467212864	10240
5.384952488677858	1.4245177045507262	2.896423989816867	19.589721749812725	5.3863737168181585	35.9286784143727	-5.936344991854639	20480
5.421049992973397	-1.1764381147311724	14.46898246904766	30.01359694672101	5.425589403092668	36.61272674797224	-26.961935010645902	10240
5.453002323203307	5.509856631583171	-6.413231403997997	22.910285904936245	5.464805089367179	22.39627172878205	-9.446488296214739	5120
5.4900347683345805	-38.08478212772934	-38.08478212772934	-38.08478212772934	5.504020775641688	0.0	-38.08478212772934	1024
5.527441363502647	12.880220711427683	12.880220711427683	12.880220711427683	5.543236461916198	0.0	12.880220711427683	1024
nan	nan	nan	nan	5.582452148190708	nan	nan	0
