Y Upper Quartile	Y Median	Count	Y Lower Quartile	X Center	Y Mean	Y Std	X Mean
0.6785673252965544	-0.05322949519247655	304	-0.7572077250552347	3.6216678344652173	-0.05601848056391108	0.8623038655228886	3.623626181386232
0.5312269095484359	0.053444344300321855	364	-0.6905052362601776	3.660883520739727	-0.04806711712525239	0.7398332370722182	3.661045372379979
0.4440525171196731	-0.12442168882946336	480	-0.7343169592033116	3.700099207014237	-0.1019701715693994	0.7466728562421854	3.7006872188767086
0.5728762529592393	-0.035122437447583615	600	-0.6807051659173831	3.7393148932887468	-0.013270175901499436	0.8018603012696224	3.740008394029407
0.45891957319364085	-0.13166622504452793	820	-0.6364821740506983	3.778530579563257	-0.08018026344004107	0.7585945256749281	3.7785824638480205
0.4090487314743392	-0.022663083920882805	960	-0.6466925592154033	3.8177462658377666	-0.08327988927633377	0.7299144678464834	3.8177662432296935
0.5154688235487908	-0.0726185702794684	1172	-0.6414650901361894	3.856961952112276	-0.0516707601601833	0.749931900232669	3.857754322901245
0.5593280307108817	-0.09214655206348475	1480	-0.7252622991794211	3.896177638386786	-0.06506594092456777	0.786577230845595	3.895777285872475
0.4731443466372216	-0.0961459592144247	2000	-0.6968125998072834	3.9353933246612955	-0.08502344465815809	0.7655308826240695	3.9350919717796655
0.5388621233605154	-0.03919196289782144	2400	-0.6763617745797552	3.9746090109358057	-0.03930285395243809	0.7780014592512905	3.9753947657301123
0.5751418020079377	-0.05104225913461799	2920	-0.6121063623825842	4.013824697210316	-0.01918287092961715	0.7783759957113868	4.014294729020124
0.50196736029692	-0.031623946338241046	3712	-0.6000134040369847	4.053040383484825	-0.02819844638121204	0.7530056057131248	4.054295497149441
0.5016076172128923	-0.08571449700432023	4952	-0.6458595430824774	4.092256069759335	-0.0646099547345307	0.7656320310020586	4.09341616918399
0.49675823882887027	-0.021841250784339288	6980	-0.562006665131654	4.131471756033845	-0.0379492628431558	0.7343138655638887	4.13261280444131
0.49814284609949144	-0.053723816128468556	10420	-0.5820266237345892	4.170687442308354	-0.04323530067244537	0.7369790736727112	4.172040724622681
0.48068538507976216	-0.05036142289257403	14652	-0.5918162261426985	4.209903128582864	-0.04286004145707404	0.7401863320644673	4.211212331360182
0.46850544541791983	-0.05471282004387889	20744	-0.5703992004850563	4.249118814857374	-0.045610648688766374	0.7222826458865783	4.250105736365259
0.46230951486791133	-0.059593117833251184	27132	-0.5774243688374896	4.288334501131884	-0.04670745622559718	0.7294210619713931	4.289121706688929
0.4840755303519503	-0.013816612308180643	31936	-0.5193649398880278	4.327550187406394	-0.0125668675277141	0.7179901050288425	4.328142601861132
0.48661330014449566	-0.01621026164290383	36676	-0.532272584970388	4.366765873680904	-0.024987719337708127	0.7169209372837186	4.367003100426556
0.469066047857754	-0.026784863644348216	39416	-0.5308951281051422	4.405981559955413	-0.031092539252564517	0.7078154451418704	4.406242728367657
0.45383496960042174	-0.02819097741426058	41896	-0.5046051500895192	4.445197246229924	-0.02584891117670501	0.6920201415428711	4.445191308527771
0.449499484197512	-0.007881590306454647	42736	-0.5029441854626013	4.4844129325044335	-0.024306905995668118	0.6924032155156167	4.484632591893944
0.4479749572706102	-0.010671114153027786	44244	-0.4873336413229525	4.523628618778943	-0.016965930418256246	0.6899513067842933	4.523717052389307
0.4422464288786587	-0.020575046690130397	42756	-0.4709179513098322	4.562844305053453	-0.015263137003045582	0.6777112862604399	4.562819880881648
0.42014253160572673	-0.01209423385704552	43276	-0.4697540340854447	4.6020599913279625	-0.01906130813758908	0.6704837420947495	4.601968709394152
0.4293135291556887	0.00283131821367193	42164	-0.44926091958194414	4.641275677602472	-0.013084297559711362	0.6556701963897781	4.641010349914423
0.3892052923083047	-0.027905220156929155	36428	-0.44871378282585894	4.680491363876982	-0.034450580889345404	0.644112531658141	4.67998168740685
0.3639415411568793	-0.016478341174446257	33576	-0.42447102382582896	4.7197070501514915	-0.027285168398584015	0.6266236248888546	4.719383477950726
0.3634870920506923	-0.004146510230061533	35136	-0.3970721824367452	4.758922736426001	-0.02181656680180483	0.617800408565429	4.759303349148066
0.3514865195001429	0.0033257484519336484	41244	-0.3695082618717378	4.798138422700512	-0.014984170671078227	0.590575997764923	4.7986270729058615
0.33797179559489354	0.0008911908857483283	44452	-0.35249647477829393	4.837354108975021	-0.012600484623223185	0.5732651660630869	4.8373498902793575
0.3118864730517843	0.002259033417850262	48280	-0.3325661238096176	4.876569795249531	-0.016862577134320215	0.55388096287698	4.8770487006627175
0.2869401697950291	-0.0014465273880350895	56188	-0.3191149054046311	4.915785481524041	-0.025486004827414224	0.5247191283170713	4.916035629378914
0.2700673231235591	-0.003375651234807544	57524	-0.296790200745161	4.955001167798551	-0.027551001851087213	0.51006218117848	4.954834836914161
0.25588643291755986	-0.006980486469304602	57072	-0.2904449614561826	4.994216854073061	-0.027339709352472475	0.48969161655456833	4.994472073488889
0.23885428094946135	-0.000473108548034057	63892	-0.25754951334059983	5.033432540347571	-0.023023777640876316	0.45734517509176636	5.033943369978378
0.21832215001865093	-0.004021024151950502	64520	-0.2455374809519073	5.07264822662208	-0.028238044536833474	0.43422587872286317	5.0723933177664975
0.20129753580589685	0.0011867147976892035	59092	-0.2202347790476384	5.11186391289659	-0.025103524328769732	0.40292875117674426	5.111471905555869
0.1904688174272726	-0.0035656168620761116	55828	-0.20614645789457775	5.1510795991711	-0.023406432391084083	0.37866871088382226	5.150944766767257
0.16821795237201195	-0.007304588080042661	50736	-0.18900914087818704	5.190295285445609	-0.024503557566303836	0.3518695975702986	5.189692547550957
0.1606379271706428	-0.010783914427340977	42196	-0.18844233039869832	5.229510971720119	-0.023467852584421148	0.33792747703730114	5.229071813148425
0.15036053762906934	-0.015028756051307003	33140	-0.19213062121020122	5.268726657994629	-0.02823541342314211	0.321549541315767	5.267903352485725
0.148471138888353	-0.0014613858423917594	22748	-0.157714436135342	5.307942344269139	-0.007595867086577266	0.2882631448677673	5.306516883004446
0.1351137426311242	-0.00924743703115191	15924	-0.15803149624173018	5.347158030543649	-0.016177284043649518	0.26924187682432066	5.34634341740865
0.12471141260289097	-0.014386532223072734	13496	-0.15283472682716764	5.3863737168181585	-0.015300261926270734	0.25498380187596625	5.385813987593854
0.1175069308099594	-0.011439652646460609	9708	-0.1436941333643942	5.425589403092668	-0.01279864423808075	0.23243265157412346	5.424519097196479
0.1215072842259569	-0.0019386716579581325	5284	-0.1298772784533684	5.464805089367179	-0.004131821723185216	0.22380541090200945	5.463228164822075
0.1316476617482785	0.000621685803263659	2404	-0.13487759288279572	5.504020775641688	-0.0013536504396930668	0.24319341127573435	5.500779023557535
0.1360574278210032	-0.012486552745982335	716	-0.11950588480210733	5.543236461916198	-0.04193787497798269	0.32461277957723816	5.539826607692667
0.17853744394906457	0.041574516182060914	268	-0.13349660497480856	5.582452148190708	0.01596634208688817	0.24494635712822152	5.582993795644716
