Count	Y Upper Quartile	Y Median	Y Std	X Center	Y Lower Quartile	Y Mean	X Mean
114688	0.001301358078010272	0.0001300657443452423	0.0021911676587699777	4.288334501131884	-0.0010155717037822144	8.855017106605212e-05	4.28761997795826
118784	0.0007049919005206475	5.1419798359243254e-05	0.0015175905648568881	4.327550187406394	-0.0012159329348851277	-6.645411437236122e-05	4.329858445296539
106496	0.0018649896108988704	0.000169767742893366	0.0016927604636347861	4.366765873680904	-0.0009800547162379597	0.00025142429321627476	4.363538417912289
122880	0.0014849664361373598	9.293423564883707e-05	0.0019175317378611794	4.405981559955413	-0.0012136912385103862	-2.5970700637699924e-05	4.405474347797779
126976	0.001773395671898319	0.00043585508863403367	0.0017089474165928422	4.445197246229924	-0.0010238271662963464	0.00019088444540303452	4.445224039643298
114688	0.0009239380949513906	0.0002773999266221203	0.0011955045202458924	4.4844129325044335	-0.0004052665676675997	0.00022623152576509525	4.480983004250688
114688	0.0010409890692445207	0.00042510144058276005	0.0010827430864168916	4.523628618778943	-0.00032602490696744836	0.00017056424577817784	4.526289445407285
106496	0.0011246810314937653	9.760170429307704e-05	0.0012823165215587868	4.562844305053453	-0.00036662401087288665	0.0002727342075294399	4.563319604060198
102400	0.0009392951754168267	0.0003293795739903531	0.0020760964964493226	4.6020599913279625	-0.0011821257662401304	-0.0002921023598199536	4.6062466973566245
90112	0.0009676441417818874	0.00019053653441776085	0.0012561531889561158	4.641275677602472	-0.0007453062352960479	0.00015171551863529497	4.6446147327166925
106496	0.0015533781136225814	0.0004366407194005183	0.0013083300393278287	4.680491363876982	-0.0003344664032880446	0.0005616793184827887	4.685454610943226
36864	0.0012300739934238568	0.0005381064943996237	0.0013687093969312514	4.7197070501514915	-0.00014480424140917906	0.0005220833375610315	4.720648968624533
53248	3.113736350230611e-05	-0.00041301299490605054	0.001003639884618801	4.758922736426001	-0.0011403044411135734	-0.0004881384763980876	4.759680975458422
49152	0.0004208449139288684	-0.0008706733958547685	0.0008654864232472464	4.798138422700512	-0.0011722994245917313	-0.0004774408542178258	4.798241887564851
77824	0.0004294167732661882	-0.000452715067187316	0.0010911322912409232	4.837354108975021	-0.001055133723736091	-0.0002238034694531035	4.8383659808620045
98304	0.000849152175035601	0.00041937185039846354	0.0010852856342673455	4.876569795249531	-0.00048668901097257506	8.357638270090906e-05	4.878102025720428
61440	0.0005043520995364995	-0.0005323263871588243	0.0013467500085955692	4.915785481524041	-0.0010537934046564118	-0.00036291572768506304	4.915412251733776
69632	0.0010280485696485004	0.0005318031404560388	0.001218839487752882	4.955001167798551	-0.0005574978690985383	0.00035147550509042767	4.951331389641176
57344	0.0008378329803453361	0.00028552837989789554	0.0012295721367932668	4.994216854073061	-0.00013497563520472317	0.0001982649026375817	4.993321849368127
90112	0.001110369510973474	0.00031534745294002024	0.001166293105982428	5.033432540347571	-0.00042911406459683073	0.00018256063200193702	5.036019649123852
69632	0.0004367715118194349	7.30029695734186e-05	0.0016335055980611238	5.07264822662208	-0.00047575607655447454	-6.909732019686325e-05	5.067326161343534
81920	0.0008719993896485837	-0.00037716499847470443	0.0012138037932829901	5.11186391289659	-0.0010558819157710992	-0.00033215924503288385	5.111632847560648
73728	0.0009486270719669968	0.00013916487994091367	0.0012527343238758636	5.1510795991711	-0.0011132771881631916	-2.1151640110585205e-05	5.1532370157256
49152	0.0012242498905030588	0.00024496738898749045	0.001277390689878018	5.190295285445609	-0.00010376280917811934	0.0005785094861033407	5.1937118781799665
77824	0.0016975607385001648	0.0004293926333546839	0.0016987829972335987	5.229510971720119	-0.00036778399858806516	0.00011471812714379065	5.233230567670148
12288	0.0016377695467269212	0.0008378063657490937	0.0007433767447006876	5.268726657994629	-0.00017882229797376323	0.0007655845381674173	5.268713461050935
12288	0.0030333163162805953	-6.270745772690702e-05	0.0019731186067071457	5.307942344269139	-0.0017287839726947039	0.0004139416286196613	5.316536221141741
20480	0.0001314860511109231	-0.00027879311231735697	0.0011428267652768486	5.347158030543649	-0.0010251197381570384	-0.0007344808399550076	5.3550279847662
16384	0.0006861771980102471	-0.0008359874916792194	0.00227350864660694	5.3863737168181585	-0.0023631789682535425	-0.0008410142785640752	5.385284286759521
12288	0.002139145751556304	0.0003347413789902218	0.0017531547570017647	5.425589403092668	-0.002137826923839875	0.00011202006890221693	5.421328780787772
4096	0.0004624071485111009	0.0004624071485111009	1.0842021724855044e-19	5.464805089367179	0.0004624071485111009	0.0004624071485111008	5.453253986439835
0	nan	nan	nan	5.504020775641688	nan	nan	nan
0	nan	nan	nan	5.543236461916198	nan	nan	nan
0	nan	nan	nan	5.582452148190708	nan	nan	nan
