X Center	Count	Y Lower Quartile	Y Mean	Y Upper Quartile	Y Median	X Mean	Y Std
3.6216678344652173	0	nan	nan	nan	nan	nan	nan
3.660883520739727	1280	-410.4346587101154	18.939762734352918	258.40683859262754	-48.144083765146206	3.6696334452650006	457.01785344487035
3.700099207014237	2816	-567.9846991127224	-117.54617562573516	162.72343665609606	-164.67366378982297	3.7106394302123693	476.31678900209425
3.7393148932887468	3840	-446.82427868943614	-223.40320348839182	98.68518353867512	-154.92353362261565	3.7390616285717235	808.6959205319804
3.778530579563257	6912	-610.3319679901824	-224.74254140379884	186.08931668101286	-89.57439395719666	3.7809356536658014	733.2883055708174
3.8177462658377666	8960	-242.1089802950719	13.97434025869318	272.6564053562115	5.563963090804464	3.814265780663769	397.85292241507017
3.856961952112276	13056	-222.48018920924733	65.48891437799055	249.05838618011694	-3.038499275537106	3.856739570056891	364.8961473407213
3.896177638386786	15104	-178.05832553037544	111.0717631842345	355.9735629247625	128.83880805016634	3.8980525177499694	319.84735128569616
3.9353933246612955	14592	-280.8644848431759	6.673210640775575	307.26112775126603	37.72685753412952	3.932035891955747	368.3831612579031
3.9746090109358057	15616	-248.44753453877274	-24.757582254816676	184.89208713177595	6.390908290064544	3.9751929410426867	321.91081358475554
4.013824697210316	19968	-233.29449343600209	-48.66854873625157	120.26940616096363	-53.350008224824705	4.016511727314165	319.58165177861565
4.053040383484825	22528	-178.27878037115624	6.493741811274049	204.64819821928768	-23.07110651327821	4.054179803903994	273.7827346345997
4.092256069759335	20224	-222.99500225976226	9.102511936452094	201.45909378967917	-8.696630104333963	4.092551527426662	288.818977622232
4.131471756033845	23808	-130.45968153391914	14.048227953928818	171.28429429228163	-10.51465931909297	4.1305835956270665	220.83220264191107
4.170687442308354	30976	-102.24555153700567	13.705110016221091	154.4550206119893	22.995848678323455	4.1723116292438345	206.79672457112025
4.209903128582864	68864	-123.51824315206431	-22.83570232261728	88.80975860448052	-12.87892777518573	4.211877875787061	175.30488732126074
4.249118814857374	91392	-93.47967011730543	-4.488620417538474	85.48474441590406	8.880459123492983	4.250456580049472	147.87594617462807
4.288334501131884	105216	-97.48655479546142	4.005244405687371	97.04189625261097	3.3165430208555335	4.28830847778545	144.44710741976792
4.327550187406394	124416	-83.54903109453517	2.0764745143186345	74.7814556799276	-0.4747766622176641	4.327794423037213	129.86435210495563
4.366765873680904	115200	-65.04411900762352	-1.4508618279108425	67.8950203264103	2.248538716875373	4.3666440108757865	117.54299355185319
4.405981559955413	120832	-83.65071691841058	-15.699108893004624	55.59988071184671	-6.362972751289817	4.406396071893843	118.44101926976386
4.445197246229924	115200	-70.32524582835595	-7.555459391164366	56.5993061947629	-3.7309514205862797	4.444541536444634	103.02096255317865
4.4844129325044335	118272	-52.06679197125413	8.83551601523831	70.07264985013353	8.484639277792667	4.484148269526137	101.61570516460564
4.523628618778943	109056	-61.55602310396898	-0.0967006381890313	51.215334262433316	-5.296240078443589	4.523790622109252	101.17060397126663
4.562844305053453	108800	-47.68688524765821	7.628932987183109	64.9266274787442	8.078653235515958	4.5631447052927365	88.70792579232906
4.6020599913279625	99328	-61.762967249299436	-5.024057448593888	45.34932644204355	-3.206818854830999	4.602591857017159	82.78545294444302
4.641275677602472	92160	-50.18517015631596	-2.8866563585368086	40.65570739911482	-3.345439759455985	4.640845852050433	83.3824138092386
4.680491363876982	76544	-55.15868596220571	-2.358221992287956	45.91655163919859	-2.643618561722178	4.679220276422963	78.34883312082957
4.7197070501514915	61696	-48.007607243074744	-7.89508999565062	38.81329659810035	-10.16375813902414	4.720683435134233	70.80193060377702
4.758922736426001	58112	-47.91707943275833	-2.230345444636229	39.43058565346655	-3.623777534941837	4.759517552386052	63.17589950917752
4.798138422700512	71680	-36.61841218709105	0.01505798350508485	36.09797243776984	-0.2941806721009925	4.800860110323608	58.79824731866937
4.837354108975021	62208	-42.25049458551621	-2.5756219221173247	29.301677215456948	1.033413053904951	4.837052990773358	59.64222779400011
4.876569795249531	68352	-29.273745263060846	4.755106003247808	40.08430931222938	2.1954442885580647	4.876703536472393	52.08640692687498
4.915785481524041	78336	-31.92070821528614	-0.32455618395452607	30.683737279285197	1.0890957604005962	4.915261555329433	50.34379970290956
4.955001167798551	78848	-34.541988005142684	-5.662910089333173	26.272009683033957	-5.075673091734643	4.954776250074353	53.78170712277115
4.994216854073061	64512	-29.941824132495185	3.373209438272076	32.522906208973836	4.055857700276647	4.994238390539481	52.78825129668158
5.033432540347571	84224	-36.46991484589671	-1.3623045550735078	31.237319146208392	3.0883203626581235	5.034193938755919	55.01419224903378
5.07264822662208	72960	-30.96930579884429	0.4210786322584394	29.11088016836584	0.4753241017842811	5.072998295794559	47.90260295669171
5.11186391289659	65280	-26.420017845615803	-0.4283123442904017	28.473358561514033	2.7262295983946387	5.112199826746501	50.28131302584473
5.1510795991711	60928	-28.693524829575836	-4.8908173928921235	21.930862042559966	-2.9960024020110723	5.151144494725705	42.06656032695103
5.190295285445609	58368	-20.177808626120623	1.058192102551442	24.96677638986648	-0.07374286486174242	5.18931461518738	38.62853232825429
5.229510971720119	44544	-27.141968008607364	-3.2654146372831163	22.821921053924598	-2.4301108768731865	5.229427233676511	43.90471172978779
5.268726657994629	36608	-19.38160031814914	-1.6339604895708293	25.533611047918384	3.0102552445951005	5.267002648797708	53.053187555200886
5.307942344269139	24832	-16.92685951270323	1.2665535355410293	20.66982008866944	-3.241867576918594	5.306784476772766	40.52831755542876
