X Center	Y Lower Quartile	Y Mean	Y Median	Y Upper Quartile	Count	Y Std	X Mean
5.190295285445609	-0.004050647428667666	-0.0006170390228745396	-0.0007248126034198022	0.002848860926108981	57344	0.005923234884762828	5.189695535616196
5.229510971720119	-0.00353738588281359	-9.374538847166677e-05	-0.00013686941604334476	0.003612673567253661	44032	0.007220576411049054	5.229349776206602
5.268726657994629	-0.0029268956404808655	0.0004930234924101095	0.0005190864519688951	0.0035168434494967688	37120	0.0052986414354044865	5.266654630530422
5.307942344269139	-0.0027846862391824358	0.0005275086523568271	4.3896086886244044e-05	0.0037330657121765315	24320	0.005390403831219351	5.306465146132795
5.347158030543649	-0.004093860053302235	0.0009921840653934228	0.0004948803754134298	0.005183454871462096	15360	0.0073708686666534755	5.346277270849661
5.3863737168181585	-0.0030122191035876437	0.0011511175487631095	0.0013706014982592654	0.006406467473054605	17152	0.007177547342628267	5.385001888351728
5.425589403092668	-0.008003908213141318	-0.0011174668054809234	-0.0006048001337093774	0.005207774912561668	11264	0.008023457238669093	5.4229752589384805
5.464805089367179	-0.001968062964418741	-0.0006714214563031905	-0.0004498285771994568	0.0014015570963526072	4352	0.006787118243153805	5.460287604722388
5.504020775641688	-0.006598219552150563	-0.0002497907561610314	-0.002871525143824053	0.007152743170946694	2560	0.008418322407241816	5.493340429042512
5.543236461916198	-0.0033037133756859184	-0.00036989599936220087	0.00018132481756570954	0.003115142193889427	1024	0.005214070370512523	5.538814826405056
5.582452148190708	nan	nan	nan	nan	0	nan	nan
