Y Std	Y Upper Quartile	X Mean	Y Median	Y Lower Quartile	X Center	Y Mean	Count
nan	nan	nan	nan	nan	3.6216678344652173	nan	0
nan	nan	nan	nan	nan	3.660883520739727	nan	0
nan	nan	nan	nan	nan	3.700099207014237	nan	0
nan	nan	nan	nan	nan	3.7393148932887468	nan	0
7.440978834780944e-05	-0.003934824838490104	3.770926687817589	-0.004009234626837914	-0.004083644415185723	3.778530579563257	-0.004009234626837912	8192
0.006430343478175501	0.004308080054100215	3.8124655340627442	-0.006269112405022304	-0.011088145837005101	3.8177462658377666	-0.0043497260626423956	12288
0.004029632168040677	0.0023382459687767703	3.862611998758025	-0.0009317560968407106	-0.0073621765788587056	3.856961952112276	-0.0019852289023075498	12288
0.001576523830172453	0.0009173130018696122	3.8965894458138597	-0.0014200515461211141	-0.002913505344775753	3.896177638386786	-0.0011387479630090853	12288
0.00064023638092259	0.0007721542791054459	3.9287249433689455	0.0001319178981828559	-0.0005083184827397342	3.9353933246612955	0.0001319178981828559	8192
0.004860329152030388	0.0032572215820705396	3.967510158024144	-0.001042585976189772	-0.002160871664006727	3.9746090109358057	-0.0002055417371937483	20480
0.00245412483131199	0.001774750350679148	4.0134405557035695	3.834997738401773e-05	-0.0030992971769925565	4.013824697210316	-0.0007534215146114569	28672
0.004950172676295136	0.007441461312340239	4.059212104542704	0.0026249931460530953	-0.0018468276162392694	4.053040383484825	0.0029696405500478744	16384
0.000558127153322994	-0.0021645681127800583	4.087480933858602	-0.0025035611695829302	-0.002936168708714184	4.092256069759335	-0.002597175651911313	16384
0.001063072751113226	0.00022933137949362803	4.135925749097978	-0.0006592942671810417	-0.0010613156657917162	4.131471756033845	-0.00023915523719197392	28672
0.0018707923358451904	0.001858231389541702	4.173226826788503	-0.0002469879026660952	-0.0018358621753988733	4.170687442308354	-0.00012166497647044102	36864
0.0025387435501012558	0.0012705459023076202	4.209894622311375	0.0007001585247960505	-0.0015251268015372792	4.209903128582864	-0.00011435262192273599	77824
0.0028090248789246026	0.001765175941088152	4.250796129011696	0.00023949016993676518	-0.0014911521693745252	4.249118814857374	0.0004536997061675712	110592
0.002345745789698382	0.0011681991079981276	4.287581464424385	-0.0001890948242602203	-0.0011528764339744095	4.288334501131884	-0.00021779155299511552	114688
0.0014256681685794368	0.0012720221057116537	4.329732654730315	0.00044229058874464214	-0.0002257579615840561	4.327550187406394	0.0006464709258048778	118784
0.001916466039149399	0.0008707502772672997	4.363738941825199	-0.0001938852715743307	-0.0012043794558071902	4.366765873680904	-0.000419832383646277	106496
0.001627713007104734	0.0010580758853624742	4.405406835369409	0.00039405503710000816	-0.0009533183738028726	4.405981559955413	0.00013746096532138492	122880
0.001706571916373943	0.0008857115534546683	4.445458401020055	-0.0005772138353199722	-0.0016080040683079484	4.445197246229924	-0.0005086929217124325	126976
0.001400057593645661	0.0008039604790307178	4.480898643725022	-1.1173742989117753e-05	-0.0008248509802738183	4.4844129325044335	-0.00018649326088275993	114688
0.0016503401472282172	0.001297906281581902	4.5255362055333554	0.0004905361737076963	-0.0005314475645423905	4.523628618778943	0.0004937215839125392	110592
0.001612034501703567	0.0010121277669719443	4.562730076888824	-0.00013852130392603447	-0.0016912784274371805	4.562844305053453	-0.0003878434116981672	110592
0.0011727794093569323	0.00047608170838530435	4.605729931385785	-0.00024639710097406584	-0.0013285877991392554	4.6020599913279625	-0.000492755142515811	98304
