X Center	Y Mean	Y Median	Y Std	Y Lower Quartile	Y Upper Quartile	Count	X Mean
4.288334501131884	238.18507418946925	115.09606576856223	1208.1955518876357	-384.9902783110215	785.4116951188116	14978	4.28889340091722
4.327550187406394	268.8285430119969	133.42573743186585	1193.2718980220363	-362.671846826021	796.3415053372264	18216	4.328125842602157
4.366765873680904	280.1788461495717	140.4538276764398	1148.8511291356176	-322.63808936046314	798.1904374862086	20590	4.36708481592362
4.405981559955413	295.857747777472	137.68995179481988	1127.040996543722	-315.12159074426904	792.6642741804201	22956	4.406210083436223
4.445197246229924	301.0442513727735	145.98148451420002	1084.3639404833816	-281.27086260628676	779.8187816221644	24057	4.445321004799166
4.4844129325044335	303.734099129617	148.3179623943479	1071.025000346782	-276.1125289717729	753.4886683529312	24857	4.484361671362051
4.523628618778943	301.2293597601025	146.75407370204493	1020.5547883540596	-256.63230049733147	723.3934816229867	25248	4.523528363046083
4.562844305053453	289.7972775065858	136.54948467941722	1004.4047137664814	-249.1108535562489	685.0069247145275	25033	4.562772918480105
4.6020599913279625	290.203892632196	122.45592997131644	990.3657975940275	-241.0811436340755	657.1507109703562	24257	4.601980755415381
4.641275677602472	278.77617132243824	121.45161134431646	939.8568168072505	-228.92060309196722	605.3472278981862	23568	4.641024930637976
4.680491363876982	271.9419396145035	116.11327806854979	942.6448968945841	-219.4554727325842	592.7149207968255	21532	4.68043008915694
4.7197070501514915	256.16455963255675	104.18162728965581	880.5552745408622	-218.7346078570729	546.7610704867673	20256	4.719651604540162
4.758922736426001	220.23078590837	77.94038944906606	842.393342789678	-230.23370661963963	482.3164367909767	20717	4.7592673530954785
4.798138422700512	203.2969301612629	70.13708130247869	802.7059578503876	-214.99621263325935	431.88043982333784	22977	4.7984572906964456
4.837354108975021	192.35573869570226	61.35093952006355	775.5794961951817	-206.3523142488234	392.7877131088421	25771	4.837661405562946
4.876569795249531	164.5633562394406	43.48546526225678	733.8658131321657	-212.27224744739806	355.67314063484037	28172	4.876953115246235
4.915785481524041	149.31567936664874	43.513951766084574	711.6076540432038	-199.70431311910033	332.0820107749064	32007	4.916066852552374
4.955001167798551	132.12154664016003	33.888572375077274	687.7974844081721	-192.41825649473913	304.13341066249427	34012	4.95520289198132
4.994216854073061	107.74715862162955	30.73135063119844	653.7016803763961	-189.70506545835428	274.6091664693229	35776	4.994438717078007
5.033432540347571	92.89181946850468	23.326287378090456	633.4950695969903	-184.35622248940444	251.4724972956335	39236	5.033728670232232
5.07264822662208	85.12284350778022	20.807284824544695	604.3519437805503	-177.32385536985566	239.0409286898721	41273	5.072572174069563
5.11186391289659	71.14104063195822	18.131031272625478	589.8046499459275	-175.34194162597214	227.02123433340603	39717	5.111756494693234
5.1510795991711	55.20383549692685	13.010830681740117	553.8475548035324	-164.10011194668004	204.0468235352164	38329	5.151010942503013
5.190295285445609	44.14208065253171	12.879658749823648	541.466931667949	-160.86465409661514	192.29344594640315	35427	5.189990328848663
5.229510971720119	39.26569226547061	14.504505917665483	533.217014658122	-152.689450419065	188.7594059941555	30818	5.228985073608928
5.268726657994629	33.065138349982334	12.649796513161164	515.461028490608	-150.25560372229165	179.68515426248314	25174	5.267711160275739
5.307942344269139	28.973018879195568	17.802766580129173	533.5184540367115	-141.69875283162946	179.717617854727	17949	5.306852432193361
5.347158030543649	21.477869048458906	10.17168735645646	503.59518629315755	-146.28271586534538	168.47432276688505	13023	5.346252439606726
5.3863737168181585	12.368705242086968	8.834933878279116	537.4861327433742	-145.8902056539864	161.9579236950285	10933	5.385584002825329
5.425589403092668	11.290012080059281	15.107181938956586	521.0342117436322	-136.2342897688909	163.41812005161228	8114	5.424285552271133
5.464805089367179	3.2410665655848963	9.933203043787216	522.0593783871597	-137.28039020148026	156.0976083927444	4691	5.462927021792135
5.504020775641688	23.772819625476245	25.694569681296343	466.07425810734054	-126.37585775178968	169.2779860945834	2202	5.501164634107786
5.543236461916198	32.35420217328302	40.783079338820244	486.6320266435072	-108.13336614019227	183.4111198641349	661	5.539519153766387
5.582452148190708	72.2647258468425	64.31666385039534	781.1049984593723	-93.5832321972739	263.7935796118236	189	5.580616050421903
