X Center	Count	Y Lower Quartile	Y Mean	Y Upper Quartile	Y Median	X Mean	Y Std
3.6216678344652173	0	nan	nan	nan	nan	nan	nan
3.660883520739727	512	-842.9313056413857	-408.8816653587654	25.167974923854672	-408.88166535876553	3.6676288079682084	434.0496402826202
3.700099207014237	1280	206.03605332742245	645.1323879241891	1069.9113424009765	623.1953655386551	3.713240598388836	447.9040392174326
3.7393148932887468	512	235.80224694403205	2375.5040725352555	4515.20589812648	2375.504072535256	3.74737664596186	2139.701825591224
3.778530579563257	3072	24.95042830383227	278.3952910135706	329.6823823988302	213.386587078528	3.7800016721735488	563.7644050916871
3.8177462658377666	3840	-147.60043793780187	177.6749832042361	270.2785128232081	212.17267392211124	3.8126252810863863	625.6961190264507
3.856961952112276	7168	-88.0306782457526	240.03092160239723	265.63098543586193	52.558947098455974	3.857052567058727	520.2566469986684
3.896177638386786	6144	-145.20821627649798	151.26496551958232	126.92428535284989	14.268791481596054	3.8996810061091103	484.27626668744875
3.9353933246612955	5120	-39.98271985913584	76.32983393762125	127.02571022607366	16.4313688290581	3.9320752967831063	323.39956485282335
3.9746090109358057	7936	-92.84918440927868	122.33419965188243	138.7849388914765	43.251664136596446	3.9757304543349132	435.5643426672331
4.013824697210316	11264	-101.37095657659665	36.018429988569075	78.93272122770173	-19.953390137329734	4.0165600410105835	335.1168606921087
4.053040383484825	11264	-118.72825258208059	7.550011607365212	97.45951485417527	-23.600490444499428	4.055271735620999	247.12717569414707
4.092256069759335	12544	-95.06331006814526	34.508237811289604	84.27589747673574	-4.783896343035849	4.092431206411156	238.10747098483898
4.131471756033845	14848	-93.04688895325762	-4.631728898750272	56.125023304395654	-22.340325336562728	4.131186148248954	168.47235943733725
4.170687442308354	21248	-53.98755157822325	55.688515735161815	49.68884140503087	-14.422700866396553	4.171998503015041	282.9180675043755
4.209903128582864	50944	-43.305251714810765	0.305795472272927	47.24494338170189	-1.1815512857210706	4.211936993448888	344.81661155825583
4.249118814857374	71680	-35.02376358832453	24.029137709206495	44.280642624281654	4.216415265185788	4.250652048129135	139.04010654611662
4.288334501131884	78336	-37.792523573791186	-1.1838382433558372	35.28427225700307	-1.1950584337901091	4.288396367244897	87.79116481476777
4.327550187406394	96768	-37.73628277442094	1.6522204341399052	32.143884116320805	-0.08643195614513388	4.328062910692653	95.35192014588776
4.366765873680904	96000	-33.704751398701774	3.291294118348885	32.113109403253475	-3.1545978996509803	4.367031902642067	76.3103623471134
4.405981559955413	105984	-26.168622328746096	12.184906111526267	36.28376913842476	1.4994304001479577	4.406512628491492	110.73448743205486
4.445197246229924	103936	-29.417461194569114	-0.5834990171894225	23.296305599542393	-3.2571588182972846	4.4446334350318075	55.711434790009946
4.4844129325044335	110336	-28.862053311397176	0.09359118843125598	25.14356489016882	-0.47151563486386294	4.483963516079808	53.23706648521245
4.523628618778943	103424	-27.25147968169813	2.4411321128206085	25.543537060908875	-1.6846989629566451	4.523720975650474	59.00642744659667
4.562844305053453	104192	-24.917638463370167	-0.35995530786297597	24.42558952858144	-0.10107057602454006	4.562866602136431	37.67971479890958
4.6020599913279625	97792	-23.974458810868782	1.4246584551526393	20.67088117422827	-0.7340814624376435	4.602600117062735	51.35004611166309
4.641275677602472	90880	-26.480562077113063	-4.8261759838506455	17.05465197731064	-3.4662189465252595	4.640956605148371	35.93613680402415
4.680491363876982	75520	-19.542577608105603	3.718975049216573	24.323696899608876	3.4447759752365528	4.679165720721914	36.918027684336565
4.7197070501514915	61184	-22.37633824274417	-1.2174189743643364	18.10826781826654	-0.2687818428148603	4.720758708963841	44.945289120513564
4.758922736426001	57600	-17.85685256742181	-0.10478999402142815	17.26222705419059	0.20264628845507104	4.7595457252410185	26.455170393743902
4.798138422700512	71424	-14.240660464055509	1.0493898506976171	18.416717742189576	1.588620264950805	4.800934229927387	25.172658883656965
4.837354108975021	61952	-13.718237319732907	2.1451489099725163	17.409251160855092	1.4630972097447739	4.837043907268574	25.721237777517413
4.876569795249531	68352	-20.15348822032138	-1.9005123773543888	15.774375193517699	-1.2917881213852525	4.876703536472393	24.365339566975575
4.915785481524041	78336	-14.232711885775643	1.805183275009274	17.45749790087939	4.291008854192114	4.915261555329433	24.234371831053267
4.955001167798551	78592	-16.825936445347907	-1.6305367705147484	14.905140019579449	-1.3861956437522167	4.954796704791513	25.042139876109673
4.994216854073061	64256	-15.341794235508132	-1.8803378185100093	12.626703248910417	-1.1430907492576807	4.9942029726662795	24.11695984839952
5.033432540347571	84224	-13.166670863038235	0.5114127274417662	14.30703913302932	0.39702102011051466	5.034193938755919	20.951912944048658
5.07264822662208	72960	-15.723782499940171	-0.48878960691070045	15.825447984505445	-1.2691020424845192	5.072998295794559	21.690489780821004
5.11186391289659	65280	-13.209574496700952	0.7619615851615997	16.089078595421597	0.4286232379217836	5.112199826746501	23.596485916970355
5.1510795991711	60928	-14.470858241484166	-0.08626788117300686	12.204713286908373	-1.0429433655217508	5.151144494725705	22.022387860601608
5.190295285445609	58368	-16.50971882158001	-1.5883030374103455	13.454943923583642	-0.7120515714823341	5.18931461518738	22.97308460859826
