Y Upper Quartile	Y Mean	Y Lower Quartile	X Center	Count	Y Median	Y Std	X Mean
2.952475387527731	2.8366849389293747	2.720894490331017	3.6216678344652173	128	2.8366849389293742	0.11579044859835698	3.6231921906116415
2.8793105884635644	2.8327126640815674	2.75188273407595	3.660883520739727	1088	2.824200119376979	0.09667787261921205	3.668282317392904
2.9070946930865693	2.846197659000093	2.787873999504484	3.700099207014237	2368	2.8427517593023794	0.08063514818961875	3.702311499079239
2.898636532498396	2.8522214085964555	2.7934986995949798	3.7393148932887468	3520	2.843847494544259	0.08200816709196387	3.7412819696910424
2.9000325052362204	2.8597924668924573	2.8061369887977343	3.778530579563257	7040	2.8508167986120823	0.08276179428769648	3.7784970140065535
2.915577443300032	2.862237795711372	2.8124482110452966	3.8177462658377666	8000	2.86223441054182	0.07089797124907338	3.8190723257060926
2.904489809495945	2.863072897572175	2.8176537304524762	3.856961952112276	11584	2.8642894294563916	0.068160668005078	3.858074479628908
2.9060804423224895	2.866100484426455	2.827749688587004	3.896177638386786	13248	2.8692077400260954	0.06642605194329192	3.896243346991466
2.9146479058581782	2.867260353969821	2.8227805918634585	3.9353933246612955	14592	2.8712148045173067	0.07178694672082987	3.935056820945105
2.9198260850279345	2.8755278150303054	2.8390726441136307	3.9746090109358057	14976	2.8869574367021986	0.07343261300546207	3.9766586164449413
2.9268331606592577	2.85474131732349	2.8291876633005684	4.013824697210316	18048	2.878857943154756	0.11753894609544366	4.014480039035959
2.9301826223502534	2.8565618472813097	2.8334600436482655	4.053040383484825	21568	2.8883166346979396	0.1231598937325509	4.053828493891479
2.9350734933811307	2.852336575728142	2.825940910306723	4.092256069759335	21568	2.8900658884549575	0.12589194553119262	4.092068629749125
2.935522025149085	2.8371409136844337	2.7598359758084894	4.131471756033845	22592	2.8767795039470903	0.13083945792894666	4.13173166324999
2.9281021882701017	2.8082599079968618	2.6841325016072908	4.170687442308354	35008	2.8399034230233386	0.1398656148078366	4.172073812495574
2.9046395029573215	2.7938019776046468	2.7031039137864363	4.209903128582864	63104	2.770413973743182	0.1202887164890262	4.211857776859257
2.864700222740723	2.7942082266688955	2.7205801141540418	4.249118814857374	93248	2.77256591355897	0.10518701941100524	4.249926089750649
2.9106711321871295	2.8247092256352713	2.742766321990711	4.288334501131884	103360	2.7972731730826412	0.10724156945732227	4.288890641273091
2.9137189600154674	2.838359974481344	2.7630237220885974	4.327550187406394	122112	2.8067167385452	0.10063347971127018	4.327906623469882
2.9492970632310658	2.8708942115090785	2.787908217458756	4.366765873680904	115712	2.854854400486136	0.09880068985474337	4.366555866867539
2.9735582083701226	2.9079876541812655	2.830268608762616	4.405981559955413	120000	2.90806439587425	0.09388664252361512	4.405926978426175
3.0010757160034203	2.9374262624534655	2.8670215814990154	4.445197246229924	117312	2.9366150771127226	0.09334696240640128	4.444928834735512
3.037792964337425	2.9694224192657495	2.8935961931767626	4.4844129325044335	113024	2.9725642802765795	0.09954798321907468	4.483931661143364
3.0704405772285055	3.013762737837953	2.9569990044754313	4.523628618778943	113536	3.01336375845423	0.09467806283620102	4.523479283443346
3.090769833137754	3.040964885200286	2.9898385762210826	4.562844305053453	104832	3.0361538789814158	0.08664173072937324	4.562338586230796
3.126870092509519	3.074109437978677	3.0191259688320127	4.6020599913279625	100416	3.066882148880588	0.08873819147917436	4.601868830996038
3.156862111199133	3.103811086654355	3.0466090889272475	4.641275677602472	95488	3.094158927354572	0.0895902650472913	4.64119582382261
3.1850332680609568	3.133124123658269	3.0788296350485913	4.680491363876982	71552	3.130933215969391	0.08671853651065635	4.679332035084435
3.226632734125303	3.1761407825204606	3.12243742123727	4.7197070501514915	61248	3.1692392863816456	0.07788347280784326	4.719616985446286
3.2554496484668047	3.206623738270799	3.156814378843292	4.758922736426001	60928	3.2002896073312344	0.08518634857997276	4.7590344656679155
3.2818155768513404	3.2328613047517	3.178105057821621	4.798138422700512	70080	3.2239450534828267	0.08918763138239949	4.799659173638829
3.298207434888075	3.254387964270437	3.197852935217868	4.837354108975021	65664	3.2461738458053526	0.08778330729618536	4.836658768419437
3.3327074431127373	3.2849993799430433	3.2286524425469008	4.876569795249531	68288	3.275620366126822	0.09316314966756377	4.877452606571789
3.3659610270288	3.314881057664599	3.258980641158881	4.915785481524041	78208	3.308133299057866	0.10006273131709746	4.9154881941356745
3.4036225286607147	3.3455127561659186	3.285248860364911	4.955001167798551	77376	3.3367440127840644	0.11102481482450402	4.954940658983282
3.426902294958062	3.355205570634373	3.2818116972912716	4.994216854073061	65600	3.3529223890758315	0.12737136893745285	4.994054423370596
3.453834715788107	3.379556280472007	3.3006731339619715	5.033432540347571	80768	3.371969210784787	0.12893314994230626	5.033882355115114
3.4766834450578923	3.393810144045176	3.3047577098928254	5.07264822662208	74176	3.379353985103015	0.1356305850877944	5.072608574141388
3.505327370414963	3.4270159138975114	3.3344258192556993	5.11186391289659	65152	3.4166213933798453	0.1333581921699099	5.110748690928208
3.5469375258644495	3.459346326839339	3.3502306824545593	5.1510795991711	63168	3.4605524731954382	0.13636364513432309	5.150883041542511
